CpG_ID,B,CD4T,CD8T,Mono,nRBC,Gran,NK,aCD4Tnv,aBaso,aCD4Tmem,aBmem,aBnv,aTreg,aCD8Tmem,aCD8Tnv,aEos,aNK,aNeu,aMono
cg27340480,0.9653480186482002,0.9625025462448495,0.9663934502740759,0.18968911150287382,0.8203403483688971,0.04096271537090658,0.9466214016413876,0.9778430485225111,0.5938044989460805,0.957989364277621,0.954258938412192,0.9794411060397727,0.9654265370044278,0.9606802697252832,0.9615769229795219,0.009746002009802163,0.9536299958275558,0.027351452566790713,0.1701749239163189
cg26994894,0.9573440483223732,0.9577074406064867,0.9578018879705421,0.7281255608081576,0.8664715957517074,0.20848607719451206,0.9452727206742735,0.9615464133073184,0.9332970306046036,0.9543603330825435,0.9665963342136761,0.9676941883731794,0.9296139702764443,0.9304261326598763,0.9576294794135245,0.8847569007880398,0.9494824498852831,0.6203140526817184,0.9055718669395304
cg00275103,0.9390229925022493,0.9361137942199572,0.9301661496637659,0.8626033207048833,0.8575338922377554,0.34995999494554836,0.9366897223451403,0.9309986443532505,0.9307377229612717,0.9481235463804423,0.9580982060884633,0.9616600326668074,0.937983782187506,0.9338727777416129,0.9389314800302966,0.9238547463718902,0.9299197781640148,0.7286502182097897,0.9379894139614474
cg26943759,0.9406336595464821,0.9347521112666077,0.9319583888584073,0.7868937988777271,0.8221963154656385,0.49136739153398734,0.934961728694159,0.9006440969479416,0.9233463930925492,0.8753015466470219,0.9350484965708923,0.9380819453742669,0.8341620564151866,0.881933148872281,0.9009005962119652,0.8854385188844576,0.921712425875435,0.8244280411632565,0.9435571922303261
cg04839991,0.41212835879263565,0.3235771612890208,0.38874621250701186,0.32436738932806763,0.3346358208337642,0.0579373611722272,0.40225510452670865,0.5884715434924237,0.48560738353995436,0.6220212564209439,0.6258016133794544,0.582274818353695,0.43596661149731614,0.7613226733879949,0.6177307116665895,0.42940975260856235,0.5164612140840452,0.17082982776853495,0.4402879028899208
cg00483891,0.9663639350642451,0.9598359819742713,0.960396038278575,0.7857877269583005,0.9161464979669528,0.45883828323465914,0.9623270997552617,0.9672196784223412,0.9642355067541948,0.972622603290661,0.9704781649654965,0.974940827111829,0.9738668595634333,0.9787114525870906,0.9666421276661008,0.9279401340439198,0.9673467320899687,0.6418257486980496,0.8646675137489598
cg23208717,0.9685114993191839,0.9667985141206334,0.9435301246267724,0.9164903661064255,0.9343955093964817,0.4460558378635303,0.9704115066328024,0.9714804203429436,0.980627964512472,0.986621835053145,0.9810385204062535,0.9779797449678717,0.9766536313693354,0.9740842216838023,0.9685028138913987,0.873427534578961,0.9787557140505605,0.746767159373218,0.966444651868537
cg10532310,0.8450843305684663,0.8564121992801667,0.8767487107066706,0.7587669333536626,0.6309201623815968,0.3450740171363456,0.8647099669309362,0.886879569065025,0.870203412798798,0.852657500513031,0.8538686949575518,0.8823924338374811,0.8632649355365898,0.8453391587971797,0.8679139419351094,0.8177945456899078,0.8744352684513138,0.5001992941702713,0.8322021116138764
cg27302054,0.944029432908529,0.9571909642443486,0.9526921830829653,0.8572018810127799,0.855790671797806,0.7135515369135772,0.9472161856611012,0.9580889378487336,0.9293136730481064,0.9598059030669169,0.9658477252878632,0.9693099439389022,0.9420126663648711,0.9673225385833801,0.9721815467600645,0.8993149924547641,0.9575255141075152,0.8167118649503133,0.9326736270463074
cg19526455,0.3959517709172328,0.4121082617257974,0.43910484569954966,0.362171644826795,0.3559424320882136,0.1551315606964287,0.44782680745284503,0.5546742957417339,0.46646963860597046,0.5624870308717519,0.5862880940254502,0.5019306007801131,0.4553539649077173,0.5979757766276181,0.5269437080274046,0.3597129481916197,0.5515781764388177,0.2910708373505584,0.4222480074233933
cg14308082,0.7608535567889807,0.8529139213875643,0.8717665432883643,0.43558924608699673,0.5589894913284938,0.16640700695043514,0.7553477355971905,0.9004216731444956,0.7985475296048373,0.8868760847734962,0.8836123536789364,0.8753926118922097,0.8815130534108349,0.8969449050737355,0.8333013980960149,0.6957027969129768,0.832013317602529,0.29170670804754506,0.48277211228444417
cg06218079,0.91405366796194,0.9084874767678556,0.9139666928711572,0.36463109385234393,0.8172309386182218,0.15486271567078036,0.8993239851102311,0.9258114374034003,0.9396217597892365,0.915944098745282,0.9519991101589829,0.9489553281551154,0.8925515055467512,0.9075320434911163,0.9236951355820648,0.8588075058386595,0.9325856676108069,0.3801391794743686,0.5893372824879675
cg07297410,0.417107789051573,0.561239420003752,0.6074230390938862,0.2756507964962378,0.37020441682232436,0.13932474674517636,0.43998775118952804,0.6415195617950168,0.35572431503085367,0.7087599458154498,0.5303801315535063,0.4604432377489989,0.6416151847830539,0.7041282511266426,0.6113256858177938,0.27792329105467983,0.4749461294213776,0.21500953836456177,0.28241086405448823
cg13993179,0.9149918871526592,0.9160572486737505,0.9065914172847034,0.903637195421199,0.9153902978093997,0.6962777743082172,0.9053428242483534,0.9166156791466875,0.9360356253067001,0.8663532397589354,0.9186365286102541,0.9410382139790767,0.8319508289596137,0.8652591818380582,0.9034691582794495,0.9369672637835555,0.9076437514749802,0.8291405255159254,0.9364200791696125
cg03435698,0.944862988240023,0.9398947266362048,0.9405130551778398,0.9278633551825464,0.8886414009375883,0.7006384852310887,0.9457166066578886,0.9470864002511412,0.9447487904315559,0.967453608904636,0.9558070405229036,0.9502021898068422,0.9599602865406727,0.9493137606029649,0.9604587745953828,0.8797768706522279,0.9426084515828681,0.7800471363659824,0.9338448164377617
cg27000386,0.9067911075002589,0.9096044233214992,0.8962322980591533,0.8590760651071843,0.8911312631333806,0.7479563403039386,0.9005907839071277,0.9231924985958928,0.9240473846397651,0.9247461101254796,0.9367159941897407,0.9381514410662719,0.9085705833505052,0.8868324342563498,0.9250435121336715,0.8467142688234042,0.9483213637068417,0.8106109258722435,0.9285176729805371
cg01360720,0.943917637842931,0.9482684538119859,0.9471683571112101,0.8895438281356683,0.9103242236287028,0.5429129422388999,0.9486105499952642,0.9442644150311517,0.9495942022932307,0.951329301364148,0.9630843816993317,0.9615674974366106,0.9525994022901122,0.9515230532376322,0.948201998482657,0.7185918906705144,0.9458332511620764,0.6437899861842712,0.9152504152197845
cg00221794,0.05688284597554305,0.5357299073059233,0.5446852796663302,0.4010439971128337,0.4394000673494611,0.8258954822499996,0.11111233595123204,0.4638235639308773,0.3473450014054324,0.10128678153868476,0.021376248459765455,0.028419940520135113,0.059252209780291,0.03743573787668575,0.4015752018674391,0.46256337467704567,0.05028751860003197,0.5547339023680191,0.17103061125708466
cg21774136,0.2129710109510521,0.19571519118842257,0.254366543516344,0.6785474020868085,0.42183369535838794,0.9229932052761727,0.29387244025827686,0.04438946127622745,0.6851466848056939,0.10881555557348876,0.020751201157429264,0.07851254069813884,0.11989177296329567,0.3473710324223435,0.13655266642739972,0.7187752169000392,0.22955541522384032,0.7489668741227065,0.6101958157670868
cg17338146,0.34652349017659345,0.4019547539821855,0.3890749819338094,0.20838829822653598,0.5640638442606192,0.7418383429677029,0.1489736124201994,0.3663987247948539,0.04210419856572184,0.3370672425939248,0.10801085965602947,0.39179186832585017,0.26110623696839885,0.26224491646037384,0.2835763134410414,0.2773717025056144,0.17366834449312696,0.4677657362222326,0.1873492891501725
cg03753191,0.03569925312729105,0.03344552816577898,0.03596588120511658,0.041199219772372356,0.08169321131484675,0.28268389537425775,0.03654495799989928,0.01475609041505,0.03852390819307844,0.014220813637936768,0.025425083463272442,0.0468169188375222,0.007152897041672559,0.012583591954075112,0.01564056408287959,0.03467158935036374,0.026710433145102158,0.16509718550128327,0.028574512603259928
cg05721476,0.04671488074899301,0.09760607233985408,0.09233280010322031,0.22109631507644373,0.0728991134034106,0.35532122846619285,0.06711927246419808,0.02348579700338426,0.029353951012289277,0.03227313487715702,0.013228241317870933,0.011732892430998135,0.028003240547414078,0.014617401105311843,0.018467990975994195,0.04897488007643491,0.042936564389309456,0.21598573584744263,0.16729513978833158
cg12635790,0.0620216653826951,0.0916785081282564,0.1692584967546354,0.2559618759694234,0.395749012510888,0.5485854725978243,0.06374800792995533,0.06115245281111048,0.2017084134505727,0.00997405484834741,0.054696341159557293,0.026329134193240622,0.008011240938378248,0.008125261144181899,0.09302995055094337,0.344867829027577,0.03308521318384996,0.38851143991173764,0.16459108586113352
cg12112870,0.1412509946676177,0.5939053382321159,0.5004211772412561,0.20513682238854639,0.6038901601830664,0.7546986037972213,0.14423580248780898,0.4199685809041718,0.22790248898444007,0.11225328947368421,0.047835497835497835,0.05568848854978677,0.08330114587356766,0.23534015249140894,0.42707574139808147,0.25836886669561443,0.07013276707133032,0.3222908314170354,0.08629261363636363
cg03538296,0.9489797067066112,0.9414496485080301,0.8679615225061124,0.9442198437877087,0.8567592599621219,0.9501429777338825,0.0742311893525267,0.9723957693070372,0.9739494883635329,0.9512102623174133,0.9565617667058428,0.9550039878543459,0.9390991221722692,0.7990109383075573,0.9458130943826069,0.9690605719260277,0.050155481251714665,0.9561329999480068,0.9633808824217466
cg27582527,0.9310064228137322,0.9304013299002385,0.9088915052324937,0.9282821203341831,0.7301088218324052,0.9323289088205587,0.0416208592576508,0.936853762617067,0.920309903239988,0.6160689431452095,0.687210700813468,0.9356489005633403,0.6557600171601233,0.07483735824470489,0.7848147941590302,0.8971858043372369,0.018631478903132864,0.9120301524608232,0.9169883703948734
cg27274718,0.9500735614093548,0.949576361784362,0.9330596260615236,0.9373654162869766,0.8778743240226125,0.9464469512911944,0.09022479959727353,0.9481144753066153,0.9532158833774249,0.9608984041413046,0.9660681558854656,0.9594425503765117,0.9555963648477142,0.9445328052191182,0.9515483015980839,0.9482667404177596,0.08376421030602843,0.939691043274619,0.9434284293955446
cg06202778,0.9583181955634287,0.9506671466886917,0.9245571784210477,0.8890968815101048,0.7657680387359465,0.9319652956246471,0.0718930497828662,0.9470838650184649,0.9442880595384286,0.8304775171436805,0.9586759106139388,0.976359954539193,0.9463526763345675,0.28142697876726513,0.8472057604410208,0.9508975998880005,0.029386444286116795,0.9153433916380509,0.8923676196314262
cg02384859,0.9595837648184071,0.9572779878820039,0.931112910510067,0.962254922348109,0.818679928112008,0.9578239460091029,0.09512094073398514,0.9441748437111439,0.972195722424644,0.8576617923472548,0.931544669314047,0.969018459323225,0.9495972758626177,0.24640539036115677,0.8470654834547829,0.9635937503120098,0.04340573732126822,0.9545952723611184,0.9614889175789892
cg20657709,0.9426168686510017,0.947093619733186,0.9324357046496605,0.9469370094147265,0.8166376388899573,0.9475016840543533,0.11612546725002038,0.9362783131554487,0.9651195808363189,0.9527147562024099,0.9691940680488863,0.9624691839001251,0.9503893890049973,0.3960333508972702,0.9110033431273002,0.9637126544485817,0.057740831466327094,0.9402019351188999,0.9472607620570034
cg11335172,0.9766175629612324,0.9751988333561998,0.9630672291683795,0.971006304054177,0.8300331296421738,0.9633323013049876,0.13734481822847672,0.9839901922250016,0.946216724645609,0.9472714611538557,0.9894552566548926,0.9880089786070156,0.9794871994151512,0.5051161222975261,0.9445362413438573,0.9662185742437097,0.036664098292732004,0.9504564260402024,0.9768706446070056
cg27309871,0.9579592260828402,0.9596459871154808,0.9287139790676476,0.9561648780286844,0.8686801646608826,0.9542368656039715,0.1251772956900843,0.9713959001339597,0.971779706598193,0.9541709523134143,0.9604718738291899,0.9479227696673236,0.9639108100144943,0.617147638962849,0.9118960873495408,0.9670628379399182,0.05267515692438218,0.9524862058630487,0.9594686799843998
cg26275360,0.934243911898745,0.9386333916578925,0.9042396654561926,0.9297839416720357,0.8485733909715776,0.9425819717284355,0.11272035218067905,0.9484494210879401,0.9439528696599049,0.8935337167139502,0.8623907001168818,0.9346734604926765,0.9057788334244117,0.7961089908946255,0.932113448905918,0.9529107193300106,0.06233221731781785,0.9438053437034025,0.9363882345357883
cg13995453,0.9531656784975868,0.948093730463055,0.8739747313268111,0.9486007332583867,0.8571106171207028,0.9437841934819889,0.10409613308154902,0.9810089096556421,0.9660293536395306,0.7685544926060046,0.9621420653908213,0.9702555572562843,0.8862767881987608,0.3582103810121378,0.95736064327458,0.9649091717493017,0.06988311680414244,0.9624037432044501,0.9581519835222447
cg21634628,0.9072809608118981,0.8705390142332711,0.877930563778512,0.9451970314374316,0.8426944414022727,0.9542266575372989,0.07320886743880517,0.9432776384740177,0.928513634642548,0.6156402519090182,0.7509506663208898,0.9045493786261264,0.6045299577833197,0.11798398518202402,0.8715009135778008,0.9760981406558806,0.03187629385663372,0.9482997193655001,0.9404840694854153
cg22488278,0.9278629285458626,0.9473356309073311,0.919038348991906,0.9542484352950986,0.8987480758110864,0.9587107429929471,0.11713944979092406,0.9582751020890596,0.9638620519386338,0.9314380238325517,0.7528101156502516,0.9344072923371378,0.9615857084508117,0.5802420179270591,0.9193689040265889,0.9706992272108537,0.04873505357709974,0.9542418413803311,0.9560301988282396
cg15757195,0.9441159224643831,0.92695154447389,0.9185646133775502,0.9328837159761121,0.755414525242584,0.9416782082845848,0.11991071853924312,0.9497793806691458,0.82385691697652,0.7308286029101131,0.9357668674576705,0.9650948881501547,0.9135451317129775,0.4685045121525901,0.9048190033646368,0.945076116858776,0.03263175074144036,0.9380030315899538,0.9447494790633436
cg01940139,0.954602701301287,0.9495445410592496,0.9177467350710247,0.9597470576505052,0.880393615146277,0.9522228013556739,0.13410069516355666,0.8915669715829849,0.97541361329832,0.6877680122461887,0.9581152369932174,0.9715760153818014,0.8072481148573782,0.2659003517744045,0.8777536153324923,0.9663031232102912,0.06069718822099468,0.9493864155128345,0.9600715280580042
cg05593759,0.9411976744486368,0.9430995977425157,0.8881935460382,0.9391298112052083,0.775938745339178,0.9445790515770947,0.09213867197922265,0.9317147924879656,0.686130655806166,0.8094744066300619,0.5887909868811309,0.952406896446588,0.7712779307484607,0.5957372810064392,0.8688105901070566,0.9300349875112112,0.08404242657534183,0.9439542155350663,0.945429305822465
cg01806427,0.956108955612028,0.9095350940597402,0.8806398195717899,0.7095591470873971,0.8292671782355323,0.9093903971895,0.06310069446940042,0.9369479104211595,0.7924004604743957,0.8983839179762599,0.9682471693033448,0.9647501187257619,0.9321738429071886,0.5865333341280037,0.8684292501454036,0.9420918046980137,0.035958942998275706,0.91182244572322,0.7193052333135492
cg21474838,0.9610539148239179,0.9424398601975139,0.9286811938429962,0.953067593315623,0.877532912831876,0.9619652988139046,0.1091116717411747,0.8559435798430411,0.9699442543989012,0.7089128568799536,0.9511355048439496,0.9755577467274603,0.74397611389422,0.2872426536778881,0.8317770306095431,0.977371132707352,0.05579560054607341,0.9539829681041638,0.958129252437576
cg14301562,0.9466925990236426,0.9358921674137868,0.9040877059335648,0.9292964714643194,0.6785895057715589,0.8803171334264415,0.08530844097840934,0.9148502789796559,0.9241925642373097,0.8333540183391448,0.8911452379008922,0.9450005744497223,0.9078197309123263,0.26964231976389935,0.8559548855411596,0.8893819383624119,0.05080342197429725,0.8566690501228443,0.9167378062525682
cg14058851,0.9526726715210365,0.9428605311706609,0.9278951089668042,0.911938364217191,0.9341607001327611,0.926429590875067,0.11927692407515511,0.9417829767409414,0.7480434511324977,0.9612563602039204,0.9707134648468877,0.9580324529499192,0.9423445431305153,0.9293716215129404,0.9411502385568338,0.8803934219564965,0.06405060266792872,0.7832585913866001,0.8371654635758901
cg21828319,0.8830949515629805,0.9536960518782341,0.9295021400473193,0.9425444724507668,0.9388595092482926,0.9601864130246702,0.12691346784195356,0.9613548811755442,0.5824329230238654,0.9638063443307631,0.6587292792144988,0.8725148996140623,0.9468260613874181,0.9503590377718047,0.9466182773146383,0.9748739588641221,0.09186379678696299,0.9586957055242635,0.9553032106578068
cg26012482,0.949149706185164,0.8789479043331963,0.8258001721450083,0.9295993824027552,0.8177155046383598,0.9306533026848345,0.06636448452242993,0.9439585244784295,0.30581357609872256,0.5498779012802363,0.854196141237961,0.966624921123429,0.8142043638074379,0.23212064052082398,0.8282344236863046,0.8410891111692974,0.03700222816621386,0.9174147215227156,0.9284392835822158
cg05653887,0.9467178655463457,0.9394947476772774,0.8929349123755776,0.9347387184350976,0.7066249850065672,0.9374820789329696,0.11363279963786127,0.9199953730595009,0.9206812314564465,0.849517849576354,0.9193282719017023,0.9659002046772298,0.7845913695515403,0.1665670551331686,0.8092979929260579,0.9221537034884075,0.04839942732091945,0.9203250508101671,0.9343161901869215
cg18672716,0.9512101519346312,0.947390569042365,0.8914838621917051,0.9271049796475916,0.8393178154576988,0.9156357885808479,0.10197208573858657,0.9400150820333386,0.9366367016339318,0.7008635095704153,0.8779241833464205,0.9560424626385323,0.8775522193386963,0.10812808327507484,0.771189773713369,0.8696758281260007,0.06272457492619943,0.8693894683637277,0.9377671297394847
cg13613174,0.9644543499987177,0.9518141867519566,0.9327297203586759,0.9403460254159111,0.918317512917216,0.8690567804218122,0.11295554130559676,0.9425138034486535,0.9551989820916604,0.5196431505788639,0.9278147799959224,0.9704011239030041,0.8954832565437001,0.020033460386030787,0.6979074960231983,0.9494554167448843,0.06495176149617604,0.7872683042879216,0.9536760073907127
cg06040872,0.9636397404395776,0.9587973475381332,0.9230249681526903,0.9499050343458,0.873417496213361,0.9418730314018446,0.09437357188202034,0.9737236620817878,0.20333647691237922,0.841219281560767,0.9700803735113722,0.9736725873644487,0.9326204787760302,0.09707632520998194,0.810975845187266,0.036615078263544154,0.054062863975714914,0.9182417686734871,0.9637927065189011
cg02150910,0.9407051511842606,0.9433283816597274,0.8931483232974384,0.9339087443994915,0.8136981567995891,0.9167237934477516,0.10222639309849024,0.9482124857364135,0.8568035981326887,0.7532943643758696,0.5878691602738635,0.9533180674906204,0.8742216174039844,0.08694767413921622,0.8284578623223264,0.9306019268421628,0.03959593965866898,0.9092119691420677,0.9414846632610347
cg18310515,0.9351868856595421,0.935718659437833,0.9102934176348447,0.9341066077225535,0.734347261130225,0.9473908635767624,0.10982907758880794,0.902338289509848,0.9247191275113787,0.7797024067480293,0.9411468133780768,0.9414063374946215,0.5320613100177007,0.3200799016145406,0.8293936707545764,0.9412375716244987,0.05094500481681735,0.941245423924203,0.9477464106705633
cg19915997,0.9557318818719505,0.944541943106668,0.9282604841505748,0.9388642141928316,0.8264530149774936,0.9452633019697965,0.14095468657048243,0.9405575061873891,0.868829082888129,0.8553789732873985,0.8900962698181158,0.9640652676784265,0.8378800392523122,0.7524386253544912,0.9098519662730628,0.937125004397904,0.08101850394244459,0.9229537989001702,0.9272287379888051
cg26242064,0.950408270275119,0.9319578280204608,0.8945380373759062,0.9518785528500934,0.6964643304100302,0.9433316079916972,0.11874438539070836,0.9305412602949563,0.8589929005425454,0.8511395357112684,0.9207005136460535,0.9655942349130135,0.923531970376122,0.5338626465372212,0.9133242560556996,0.8774361504407568,0.08970677452593101,0.9397743005921442,0.9454035393904388
cg15241779,0.9445019540413583,0.9394765314453258,0.9236375834770141,0.9355674752696482,0.8439159733542215,0.9345519748698012,0.13293661343815316,0.9282681775486835,0.9584198612547606,0.8493846472999153,0.8824051596863116,0.9537044937729906,0.8678282012490264,0.5114840638257677,0.8938591433878327,0.9575324189595138,0.052966742164628544,0.9312954152637722,0.9576147669426518
cg10796068,0.9515633682744582,0.9500067680295533,0.9186745249870047,0.9405311318935993,0.9172969624422166,0.9432331102959094,0.12453078064586665,0.965415785236464,0.8601934378325163,0.8702976580445546,0.7261674413850592,0.9690439360041849,0.9058029887118556,0.49486840444494273,0.8753735725767995,0.9325789061776197,0.07655928113953803,0.9347812143971488,0.9467649829901891
cg20987610,0.9587802858076162,0.9598576100989367,0.9557173161832271,0.8604947961500616,0.8226664224920678,0.9659505209911955,0.11767141878666493,0.9799088545255655,0.9767767574822094,0.8656470933602464,0.688140456823436,0.9500299067690896,0.8588479986135491,0.303078173306807,0.9261892665165035,0.9613260354314024,0.07941658209976854,0.9596953915641466,0.8129297892482968
cg18352710,0.9302639466499829,0.9259891079949273,0.8889977790474781,0.9290234845610221,0.7003160723163881,0.9380364318630436,0.10448639092386486,0.9539361738287898,0.9533943966674479,0.8969643421911261,0.7013613356782837,0.9476481090706006,0.8778919009053121,0.1752904474205328,0.8390006883357848,0.9557927831803634,0.06618131648486825,0.9450769936753904,0.9454001673066028
cg26678144,0.7546612169222852,0.964577431009285,0.9372725237705555,0.9654068770299452,0.825005868500026,0.9707601430582988,0.1284881091106596,0.9605115407270759,0.9645753569103941,0.9592034479744849,0.5892687804425648,0.7295621296542913,0.9533686619370603,0.7229467300306353,0.9457827589712523,0.9764505587547507,0.24950995814607924,0.967818344674944,0.9700410272563394
cg14384416,0.9312400845636658,0.9333876236989134,0.8890586900116981,0.9187603386381127,0.8807550365754017,0.9290826219578463,0.116267771625508,0.933796221540071,0.9431356922852125,0.7650395394632121,0.9212000154897613,0.9530485947593437,0.9208393912007873,0.17229581299867675,0.7659381651076332,0.9418320626321993,0.0496739555591576,0.9236738979622989,0.9349993344768247
cg26227465,0.9365674855296076,0.9092704645278826,0.7895305115966341,0.9117708017648245,0.7378915861017242,0.9293643746822463,0.06826655895229133,0.8550743432142597,0.8317476396023462,0.45677054701230657,0.7007158128573574,0.9438126111831895,0.6560563509338968,0.026803501154093697,0.6994737391957897,0.9246074654838011,0.037389290610108115,0.9105137961623608,0.9077889440145281
cg04784635,0.9672340932812344,0.8956388933537628,0.8664700796145771,0.9543466583471499,0.6826383438644924,0.9493437030205809,0.1077324623673509,0.922963614691558,0.7447398517273766,0.5614139101286045,0.8510168406852177,0.9572330711663479,0.23347670664891282,0.29261071678564005,0.7977623169645494,0.9289980623614311,0.09050692576061131,0.9335158351392059,0.9504716277034109
cg00829063,0.949790572402389,0.8833289560443085,0.8959430565068662,0.9347847178817191,0.8147102847312692,0.9516543920180232,0.1298850486622961,0.9276684785657531,0.9483129942004154,0.6490636158099692,0.9787225926322454,0.9775703689522189,0.5881588646396807,0.42909342912940096,0.911900131856823,0.9758462453736783,0.07814129600176928,0.964788879917844,0.9621855366970078
cg11978441,0.9311784116615354,0.8457130746037327,0.754283673868475,0.9164087098923901,0.8283626469353913,0.9328695268404739,0.06386417606291986,0.8710280754645845,0.05736263963587884,0.667033481763061,0.6830969333340344,0.9505458598328674,0.6159305430250476,0.3435485131868218,0.7414146805548884,0.7921413094058412,0.029737172318504767,0.9208321856057865,0.922151043204997
cg05355684,0.9601059284086202,0.959098154317698,0.9367781710675617,0.9518520502690138,0.8669464076876101,0.9528920646900259,0.2008660022035006,0.9513761308142599,0.9594817065395539,0.9437435855634634,0.9707933438106333,0.9766036224639315,0.9159118467523693,0.8970908837650368,0.9456098605507874,0.9548491426571135,0.08182147499723669,0.9437581933709789,0.9626063772747713
cg19696012,0.9548957807334347,0.9449192365612546,0.9225892891530232,0.9488257200356913,0.8972544327725824,0.9558523580254658,0.160228469752634,0.9292210852916942,0.9377798410594745,0.6643786920641092,0.9360565240133636,0.9627415763790262,0.8305840407592127,0.1105440846385009,0.8280600097234886,0.9284368807526564,0.07653753679295727,0.9389437868941398,0.9499825418884983
cg00719568,0.8755525789228233,0.9348797296766529,0.9179904315244312,0.9202507643753032,0.25391714734241505,0.92938996597641,0.07507739533145313,0.9176527772246583,0.7096342666726535,0.8295337306998355,0.5274083154163944,0.8066406823712156,0.8372485692088709,0.43309618751021506,0.8538787476293097,0.8503767574175398,0.03899212622547199,0.9318525721533188,0.9365476707337759
cg24032269,0.9396657470140972,0.9135058161487842,0.7833820248449703,0.931903031510252,0.7141311753652096,0.9251503898758109,0.09635611379745701,0.838867496980505,0.9300245031212397,0.674122070852259,0.8644934839549366,0.9416741729734268,0.7632042971921986,0.10331532648975245,0.598715125166789,0.9118307338230711,0.09264949214310325,0.8905635708120441,0.9386906547433327
cg26934362,0.935000343712062,0.9000904324009039,0.8135217313666964,0.9225903539809324,0.6234640946383995,0.9298596775168487,0.0696307781630146,0.9203615823374407,0.9587635389244099,0.6957985428198467,0.7232496346738929,0.8866703968310911,0.9334464785467789,0.07302921874710017,0.6428121435072764,0.923040963731835,0.05155563037562816,0.9074694583776973,0.9242028504799487
cg10502149,0.9460770764945844,0.9442368072421518,0.9339378692728917,0.9320435496388959,0.7553754641519286,0.9336399404466544,0.15011774987695492,0.9431350554491896,0.931186902932118,0.7988049940483793,0.6587814478880543,0.9362281760394284,0.8120930422591865,0.7121850341930459,0.9273272313125949,0.9172227327578453,0.060868836525122205,0.913905005538822,0.9315810574736114
cg13828440,0.9355307950322578,0.9499717845845268,0.9329472626085096,0.9241369769387389,0.7463517997225967,0.932778962039273,0.12936391278160042,0.9552941765690309,0.9414735457195951,0.7356157958044571,0.4447853268841963,0.9046400923894737,0.4243538862803261,0.7208237446148064,0.9155800185908367,0.9352866878437328,0.0667954029074822,0.9152965242123425,0.9267967381486114
cg25386954,0.9244419159967909,0.9241736661772146,0.9154926865198645,0.9087551157995619,0.8524714831273945,0.9107124807067923,0.15615889468400612,0.9311120453462575,0.9217778102548102,0.9275793688590851,0.9133711716125723,0.9430647015190732,0.9332022535138473,0.8354517083208353,0.9373597704512173,0.8969327121659949,0.12294789776080906,0.9065920845232647,0.914117309719496
cg05875239,0.8867950497540782,0.8805369127516779,0.8710508697708861,0.8872290818845856,0.8321416411304052,0.8787981533189906,0.11912322184117695,0.9652047256837676,0.9448017230844434,0.9518835616438356,0.8940710716188314,0.8954255639089146,0.9336979722518677,0.9164180055781376,0.9623859157195183,0.9314331326285621,0.06395109799914422,0.921875468337453,0.9125693893735131
cg06815003,0.917554164998199,0.9540099458188775,0.9567985872798546,0.9587865932823127,0.8453989741356518,0.9660929567757424,0.12620409316099812,0.9657813991256666,0.973333912489349,0.5437607845583781,0.38130857934993767,0.9245435314606815,0.5878637647347418,0.17246440260234247,0.8693505502394874,0.9706935916140771,0.4125392847279814,0.9584661678698543,0.9569039937129756
cg09261289,0.9626080191640556,0.954673583048387,0.9479955016263706,0.9611368293873039,0.8695653786815591,0.9566373519385717,0.19375366136478467,0.9646308733732575,0.9794336088627159,0.9351991400216269,0.9723223511068582,0.9799550289520567,0.9479207852060685,0.6260293984080331,0.9411318899306805,0.9781478081547083,0.07724884166701979,0.9627546631782933,0.9659761987848159
cg25426716,0.9669141756544843,0.9690525559311404,0.9458477605340299,0.9478407323600387,0.7933496569024615,0.9380230868862726,0.18514574964498898,0.976485221916084,0.629388308549202,0.9415376593824868,0.9104208079310463,0.9780304309890733,0.919291550271849,0.9178336096758016,0.9600372307117074,0.7400258337013091,0.2225704862704506,0.9389912009961289,0.9582119125832684
cg12811871,0.8743908607918465,0.9484204480183802,0.8901212645111071,0.9498038877419446,0.7741713499254501,0.959256610535785,0.133341579133021,0.9652581002833559,0.957520834912856,0.9129442843419788,0.20372739839762077,0.8693440675946842,0.9654790882938703,0.3256710881320417,0.8775532367936685,0.965665763004872,0.0661130886501778,0.9500427371113145,0.9417040358744395
cg12294633,0.972000037390204,0.8650442280592737,0.6772423892004806,0.9031151252121736,0.8800154217253051,0.823152074724596,0.10908045293481933,0.9519635648450971,0.9747058244482203,0.9292265688430706,0.9758041304336782,0.9711409538646284,0.970836718011871,0.09149971667060719,0.809115891774334,0.4903240954468601,0.0624516985603889,0.7983675024513259,0.9195369538159925
cg13617280,0.8861868531352832,0.924295335495136,0.9246177510731322,0.8890903159444317,0.7371908127208481,0.8986882156834324,0.1241793369243963,0.9714876643521938,0.8949736446223129,0.9750801515593122,0.9290768082733908,0.9655272719127701,0.9630723781388478,0.9273508437814975,0.9591008401624639,0.9401980568006245,0.07248000707170196,0.8980105304545922,0.9546674067906374
cg04527989,0.9572487927316468,0.9485956741215216,0.9376612839154034,0.9529920644103502,0.9189677369917936,0.9586314795378574,0.18199027796522269,0.9695405752205615,0.9646713220473351,0.5581268121599884,0.7823592336498235,0.9695870163095268,0.8532151362070748,0.23770843387597673,0.8924110778420737,0.9655070021310478,0.29380828095174927,0.9599727509920797,0.9623188546362189
