cpg,d_GSE51057,d_GSE51032,concordant_strong,mean_abs_d,CHR,MAPINFO
cg06801857,0.0519652613145639,-0.3690781306301662,False,0.210521695972365,1,230231936.0
cg06811300,-0.0515742046117085,-0.0048486445930617,False,0.0282114246023851,6,16504243.0
cg06814287,-0.6116807392588578,-0.0019030733538152,False,0.3067919063063365,6,32152807.0
cg06816254,-0.953870026255357,-0.4270345997143734,True,0.6904523129848652,16,21275717.0
cg06820412,-0.3478100947521049,-0.0953447246316224,False,0.2215774096918636,5,136050607.0
cg06824394,0.2251362094357994,0.0459368785330583,False,0.1355365439844288,7,87217219.0
cg06825448,0.5255557382700745,-0.3009056275163152,False,0.4132306828931948,2,239945508.0
cg06826671,-0.1427793608425672,0.0634943616774457,False,0.1031368612600064,8,120815721.0
cg06830360,-0.077158664134543,-0.3939091116369359,False,0.2355338878857395,8,141402913.0
cg06830450,-0.569162074168896,0.1702573887269335,False,0.3697097314479147,12,57727221.0
cg06832449,-0.939920542198203,-0.9012039008381724,True,0.9205622215181876,10,34781054.0
cg06832898,0.0586087322649301,-0.3358675194903419,False,0.197238125877636,16,88967377.0
cg06833102,0.0708760786459141,-1.0850592210565957,False,0.5779676498512548,2,161239800.0
cg06835960,-0.2380822796329536,0.2148909602882733,False,0.2264866199606134,10,21508183.0
cg06839417,-0.6311652318485016,-0.5009669688620544,True,0.566066100355278,3,149388364.0
cg06843889,-0.1994178765874081,-0.3313330394712364,False,0.2653754580293223,5,42949440.0
cg06853339,0.1878692410587618,-0.2565934468896847,False,0.2222313439742232,17,78121606.0
cg06857116,-0.231529063177666,0.0391983924568382,False,0.1353637278172521,17,15982012.0
cg06869505,-0.4558839570279019,-0.3515666861605155,True,0.4037253215942087,1,15201021.0
cg06872172,-0.4484941792436901,0.0664449928647658,False,0.257469586054228,1,156769006.0
cg06876892,-0.0888746118538939,0.3181977259542781,False,0.203536168904086,16,783231.0
cg06879394,-0.0711570608226268,-0.0105984270766735,False,0.0408777439496502,6,13273919.0
cg06880420,-0.7033465522344906,-0.4094203646245613,True,0.556383458429526,1,200150859.0
cg06886374,-0.475069788336779,-0.5349986031904168,True,0.5050341957635979,16,1794151.0
cg06888746,0.4992737071597478,0.2704664666449715,False,0.3848700869023596,10,103758006.0
cg06894549,-0.6645718277966384,-0.9908201148662704,True,0.8276959713314544,1,155921025.0
cg06898293,-0.4985595872555017,-0.0698576093144567,False,0.2842085982849792,7,115110649.0
cg06901890,-0.8256768298228364,-0.6645949359676275,True,0.7451358828952319,9,130041229.0
cg06905387,-0.7457404945943689,0.6239188796800292,False,0.684829687137199,18,46679824.0
cg06912665,-0.3212946963688942,0.4372228870119379,False,0.3792587916904161,5,154712730.0
cg06916001,-0.0207404419120023,-0.287477395107726,False,0.1541089185098642,16,14309147.0
cg06925502,-0.0513229405128922,0.0288061262703552,False,0.0400645333916237,5,107512311.0
cg06925984,-0.3519935364726613,0.1471928600748496,False,0.2495931982737554,17,79793443.0
cg06928983,-0.1237832528289946,0.0733391575496543,False,0.0985612051893245,5,50442182.0
cg06931418,-0.0442821203047809,0.0517001328552012,False,0.0479911265799911,19,1402420.0
cg06934774,-0.1075475243410077,-0.1701339866317126,False,0.1388407554863602,7,27158406.0
cg06936803,0.3631416447109903,0.15088605938842,False,0.2570138520497051,4,185638784.0
cg06940688,-0.5179688017986483,-0.1570408620771811,False,0.3375048319379147,16,30678142.0
cg06941557,-0.4211314941868337,-0.2105167565584867,False,0.3158241253726602,17,7854225.0
cg06943251,-0.2394397344101334,-0.5833995835203803,False,0.4114196589652569,20,59040343.0
cg06943912,0.2371965507395247,-0.1916121377822139,False,0.2144043442608693,19,10604936.0
cg06947614,-0.1657600776015539,-0.1648014720588248,False,0.1652807748301893,12,20813505.0
cg06950952,-0.4241204550272424,-0.3346529984542035,True,0.3793867267407229,2,151973675.0
cg06951565,0.5916066430060826,0.0851776268842494,False,0.338392134945166,5,178993526.0
cg06952798,-1.636554155927772,-0.1843303839612759,False,0.910442269944524,10,129558735.0
cg06960356,-0.9620346587878256,-0.1641324559794287,False,0.563083557383627,11,2575186.0
cg06963182,0.3813043538995919,0.8281577980848548,True,0.6047310759922233,2,84894962.0
cg06963711,-1.0182401581142253,-0.8891989636281418,True,0.9537195608711836,1,67704709.0
cg06965177,-0.6820136886306486,0.0498206882330621,False,0.3659171884318554,19,50381922.0
cg06977014,-0.2785756782320004,0.0432544721231536,False,0.160915075177577,7,87658868.0
cg06984255,-0.8936577454422805,-0.7834135518930541,True,0.8385356486676673,10,103231436.0
cg06986584,0.0243753991334136,-0.0044796347313345,False,0.0144275169323741,1,180935541.0
cg07003587,-0.343669966752459,-0.5254429376938566,True,0.4345564522231578,17,81285240.0
cg07017153,-0.6533867115354207,0.1591296890062817,False,0.4062582002708512,17,49022645.0
cg07023852,-0.6540594756054521,-0.3073723094625932,True,0.4807158925340227,15,40404068.0
cg07024339,-0.0774923584169463,-0.7478327296415304,False,0.4126625440292383,18,57482802.0
cg07025678,-0.197497915982861,0.0063060259810523,False,0.1019019709819566,11,306639.0
cg07028929,0.1110677113301254,-0.0416899387559686,False,0.076378825043047,13,59623811.0
cg07031797,-0.0908466900867248,-0.2074970941031435,False,0.1491718920949342,22,50044694.0
cg07034255,-0.3061121580674459,0.4880346755811608,False,0.3970734168243034,5,32297873.0
cg07041323,0.1993902904295909,0.2293375316985647,False,0.2143639110640778,16,28984723.0
cg07041565,-0.878803910782668,-0.0978338341490198,False,0.4883188724658439,15,72187929.0
cg07046426,-0.3262908185841647,0.1320333435308985,False,0.2291620810575316,2,236715260.0
cg07048527,-0.5704234557144156,-0.5844553281191655,True,0.5774393919167905,17,48623087.0
cg07051721,-0.0627691281549643,0.1713236752719276,False,0.1170464017134459,2,119339605.0
cg07052231,0.0001178054589792,-0.0842054872963116,False,0.0421616463776454,12,7210944.0
cg07060794,-0.1931522372395649,0.2260564717284928,False,0.2096043544840289,7,23347746.0
cg07061298,0.3002989193417871,0.7642389356207746,True,0.5322689274812809,7,27114228.0
cg07062847,-0.2282133003670997,-0.3404290315170682,False,0.284321165942084,13,114146375.0
cg07064495,-0.2235462226042656,-0.1339177388878865,False,0.178731980746076,18,31724148.0
cg07065759,0.0700630713227241,-0.2445259582058096,False,0.1572945147642668,2,197152738.0
cg07071491,-0.1937602500624127,0.4354919425813648,False,0.3146260963218887,14,103871845.0
cg07072391,-0.5343492704421076,-0.1500107031433161,False,0.3421799867927119,2,237510077.0
cg07080785,0.1729303118775748,0.060400716349945,False,0.1166655141137599,15,31445256.0
cg07082012,-0.1621568741060346,-0.0486536647766445,False,0.1054052694413395,8,125986634.0
cg07084709,-0.6796844746903126,-0.114744185854918,False,0.3972143302726153,15,57591313.0
cg07085815,-0.7930754663482801,0.4185398165112511,False,0.6058076414297656,2,223991857.0
cg07086947,-0.1824458392501834,-0.1082674184325738,False,0.1453566288413786,14,105383615.0
cg07089399,-0.2276521337639262,-0.2181193596951271,False,0.2228857467295266,8,6624061.0
cg07093456,-0.8008494272459115,-0.4277219396741382,True,0.6142856834600249,10,116620665.0
cg07095908,0.0414995617785216,-0.0492533431667761,False,0.0453764524726489,2,430882.0
cg07099000,-0.1984501992580794,0.0182171963068128,False,0.1083336977824461,17,82883258.0
cg07099810,-0.1469404800179949,0.3535672014258491,False,0.250253840721922,16,88509149.0
cg07105478,0.4089239899390499,0.4615380274887404,True,0.4352310087138952,17,79793686.0
cg07106394,-0.0803095172051254,-0.1901226610706499,False,0.1352160891378877,14,103905949.0
cg07107756,-0.331282644921289,0.0288697374314981,False,0.1800761911763936,17,80187428.0
cg07107916,0.2420664855636525,0.0185597501254231,False,0.1303131178445378,1,212284082.0
cg07109745,-0.1929962732859947,-0.4898759152489527,False,0.3414360942674737,11,3880322.0
cg07111988,-0.604102917215048,0.0271751684401532,False,0.3156390428276007,1,24645273.0
cg07115626,0.143242771178342,-0.3763156786877144,False,0.2597792249330282,14,37602080.0
cg07117596,-0.392712944050936,-0.4559530612409445,True,0.4243330026459403,1,233359420.0
cg07119472,0.3959976291314581,-0.4227508755582618,False,0.4093742523448599,12,51324227.0
cg07120097,-0.2360613553661592,0.0943163452053132,False,0.1651888502857362,14,36788400.0
cg07133930,-0.4111820375690419,-0.2568129049964263,False,0.3339974712827341,10,69061615.0
cg07134252,-0.001158149889337,-0.3737261732979166,False,0.1874421615936268,6,168180779.0
cg07137244,0.560894556408802,0.76493145569979,True,0.662913006054296,17,31309845.0
cg07138024,-0.2910437466117221,-0.3109819284020182,False,0.3010128375068702,7,25568703.0
cg07148458,0.1589996154810046,-0.1384240962550257,False,0.1487118558680151,17,7350982.0
cg07152812,-0.6936119482813096,-0.0334201667325009,False,0.3635160575069052,13,24162379.0
cg07157757,-0.8933813732699132,-0.0146759951759549,False,0.4540286842229341,11,655445.0
cg07159114,-0.8276565868990033,-0.0046921003847456,False,0.4161743436418745,6,158342431.0
cg07162000,0.9369888811424724,0.415646612528064,True,0.6763177468352682,10,1732679.0
cg07165066,-0.1228588498236786,0.0346036530104809,False,0.0787312514170798,13,23378437.0
cg07168142,0.1779069745418385,-0.2189405694829923,False,0.1984237720124154,17,42122722.0
cg07176168,-0.8105282443626249,0.1333964860917046,False,0.4719623652271648,1,58620044.0
cg07177394,-0.4923850301657932,0.0839589368657872,False,0.2881719835157902,21,41680543.0
cg07189755,-0.5504246569439458,0.1290840524175995,False,0.3397543546807727,9,32566800.0
cg07192614,-0.5596043008090016,-0.5685392521928913,True,0.5640717765009464,5,83096387.0
cg07193534,-0.5777686888074848,-0.640661297350961,True,0.6092149930792229,1,119811627.0
cg07196514,0.2861183946904448,0.1541292357130128,False,0.2201238152017288,1,159014531.0
cg07209941,-0.2406157263145759,-0.2875198885088457,False,0.2640678074117109,20,41345928.0
cg07213415,-0.5345764555943536,-0.0798315970007195,False,0.3072040262975365,8,143173449.0
cg07215947,-0.0626231683204403,-0.0631273635735446,False,0.0628752659469925,7,141585292.0
cg07217710,-0.5590142809005901,-0.3435760088136592,True,0.4512951448571247,8,140338820.0
cg07222414,0.0820694925656152,0.2751266710426954,False,0.1785980818041553,1,98085438.0
cg07222861,-0.4305828164433853,-0.2925000348885925,False,0.3615414256659889,1,31889483.0
cg07223952,-0.1371380306690524,-0.4999699981827527,False,0.3185540144259026,8,119672481.0
cg07238710,,-0.9552467162217037,False,,12,52116061.0
cg07241084,0.4975459820836107,-0.3423597735815331,False,0.4199528778325719,7,47453790.0
cg07243366,-0.3825383391190148,-0.3399759627510008,True,0.3612571509350077,12,19576769.0
cg07250916,-0.0539335599065921,-0.234860806893149,False,0.1443971833998706,6,168538986.0
cg07253384,0.1615137163548139,0.0773584438806811,False,0.1194360801177475,6,166463514.0
cg07260605,-1.006017751267855,-0.2959501639649128,False,0.650983957616384,10,124941965.0
cg07266703,-0.6143507808249501,0.146805487175789,False,0.3805781340003695,6,75083014.0
cg07269138,1.0427975321330305,-0.1279273549941513,False,0.5853624435635908,3,151278396.0
cg07272677,-0.549578899181021,0.1129559642908877,False,0.3312674317359543,4,185820293.0
cg07276534,-0.6305057417682706,0.2659317563534993,False,0.448218749060885,3,193816791.0
cg07277017,0.5125523394066431,0.6844519028856663,True,0.5985021211461548,11,1852863.0
cg07280097,-0.4001878656068477,-0.0465276209798253,False,0.2233577432933365,3,129060758.0
cg07285641,-0.2250779884585551,0.5085671546784862,False,0.3668225715685207,13,51771166.0
cg07285764,-0.6018821317022336,0.116477744961977,False,0.3591799383321053,12,52015122.0
cg07290269,0.2391542670804273,0.3916462174502655,False,0.3154002422653464,12,31326919.0
cg07295003,-0.8957788527543312,-0.2407558639670119,False,0.5682673583606715,8,135613230.0
cg07295669,-0.2429605922572433,-0.0884528505110816,False,0.1657067213841624,2,191410658.0
cg07296256,0.1624096998697545,-0.1711285005735243,False,0.1667691002216394,13,112783696.0
cg07301508,-1.3522212702704757,-0.6546916147358643,True,1.00345644250317,12,46018115.0
cg07303091,-0.3361472401008256,-0.6401061392206271,True,0.4881266896607263,12,42469583.0
cg07319315,0.1332347119370733,-0.194670590559968,False,0.1639526512485207,2,134392028.0
cg07324702,-0.0091763417376046,-0.044248366878285,False,0.0267123543079448,15,101320832.0
cg07326438,0.1166846754021822,-0.106313810620227,False,0.1114992430112046,11,57427089.0
cg07327435,-0.3158464521114701,-0.4791737974771992,True,0.3975101247943347,8,40214512.0
cg07330171,-0.08298761511281,-0.0969356870356971,False,0.0899616510742535,10,88274641.0
cg07332880,-1.2953730122789937,-0.703188942656264,True,0.9992809774676288,11,72079233.0
cg07338715,-0.6475703811104215,-0.2808043277681499,False,0.4641873544392857,2,109032825.0
cg07341609,0.2724352393391973,0.1267636632171525,False,0.1995994512781749,22,37566562.0
cg07347148,0.2409326299903081,-0.2824151159961826,False,0.2616738729932453,1,167817564.0
cg07347276,-0.3448560174390077,-0.1191462749499771,False,0.2320011461944924,11,34927777.0
cg07348591,-0.5829012830496159,0.4495361149908231,False,0.5162186990202196,2,224037586.0
cg07349094,0.1390528949347586,-0.0948714936799941,False,0.1169621943073764,2,100142552.0
cg07357279,-0.35935511027519,0.3057464463236222,False,0.3325507782994061,17,45241368.0
cg07358634,-0.5498602044341975,-0.3084582305649664,True,0.4291592174995819,6,167396555.0
cg07370315,-0.1032362349618275,0.2982344148055373,False,0.2007353248836824,3,44065445.0
cg07377422,0.0377136255601853,-0.4642543522671462,False,0.2509839889136657,19,45815375.0
cg07380416,0.1486076930330368,-0.4312890171077924,False,0.2899483550704146,11,60971700.0
cg07382347,0.4687484158278271,0.0014898267061368,False,0.235119121266982,6,30071631.0
cg07382923,0.109958826964181,-0.3330235680194192,False,0.2214911974918001,10,47165917.0
cg07383757,-0.5900064437470444,-0.7574918967444815,True,0.673749170245763,11,3626424.0
cg07385778,-0.1821058712350822,-0.1463500711114155,False,0.1642279711732489,3,72271483.0
cg07386859,-0.1212943614111249,0.4135866651919843,False,0.2674405133015546,16,1822101.0
cg07401745,0.5213707941245063,-0.0601072966944107,False,0.2907390454094585,5,53576242.0
cg07405370,-0.1653259094282318,0.2077633682551807,False,0.1865446388417062,20,63896896.0
cg07408552,-0.0220981260296642,-0.3681756540333865,False,0.1951368900315254,17,42459977.0
cg07409471,0.0281991854647264,-0.2315867674863568,False,0.1298929764755416,17,82875762.0
cg07420137,0.0303810965702204,-0.2547709921494471,False,0.1425760443598338,11,65894045.0
cg07420362,0.0004702776324798,-0.2166426156184885,False,0.1085564466254841,11,3626189.0
cg07422408,-1.8619104054207012,-0.7244242103104153,True,1.2931673078655583,16,89755919.0
cg07438401,-0.550243484708859,-0.1541801440572304,False,0.3522118143830447,3,67647633.0
cg07450210,-0.4515038298414929,-0.3955809586468923,True,0.4235423942441926,13,99228693.0
cg07466651,-0.7403399000423588,-0.5118615694678298,True,0.6261007347550943,2,189154868.0
cg07474957,0.5079380653173965,-0.0833514519107864,False,0.2956447586140914,6,30683067.0
cg07489413,0.1374010278063122,-0.4303278064709287,False,0.2838644171386205,11,2300707.0
cg07489502,0.2751944118839059,-0.2277912091898651,False,0.2514928105368855,5,141432075.0
cg07497190,-0.3090436212563623,-0.3687998980613278,True,0.3389217596588451,19,49524628.0
cg07497663,0.3308368560738393,0.0624400431609598,False,0.1966384496173995,6,30108882.0
cg07497941,-0.1658768263459794,0.107583356611652,False,0.1367300914788157,11,1237316.0
cg07498239,0.018796651025531,-0.4276668303289142,False,0.2232317406772226,19,2303033.0
cg07498879,-0.0311920095492199,-0.6602478859185895,False,0.3457199477339047,22,30267052.0
cg07499032,0.2547085006275523,0.1420791075622333,False,0.1983938040948928,7,102426405.0
cg07511317,-0.2113872412772481,0.5638209508398254,False,0.3876040960585367,14,103693660.0
cg07514618,-0.2094928121896841,0.5064794246719653,False,0.3579861184308247,14,103513085.0
cg07516307,-0.3833852317673388,-0.3747281133054712,True,0.3790566725364049,6,33197881.0
cg07522913,0.0964772559873121,0.3667019136305425,False,0.2315895848089273,7,27110784.0
cg07529428,-0.4330720842906653,-0.3918596878456605,True,0.4124658860681629,12,15564582.0
cg07530063,0.5654277377182655,0.0763684731220711,False,0.3208981054201683,14,100147355.0
cg07531268,0.1471254868613723,-0.2227024668559711,False,0.1849139768586717,2,19351989.0
cg07532609,-0.5518830306676622,-0.4648841485552975,True,0.5083835896114799,14,103918262.0
cg07534267,-0.3852584210208403,-0.0053211016681516,False,0.195289761344496,16,14641323.0
cg07537917,-0.0960046546641016,0.2280591399518573,False,0.1620318973079794,2,240896992.0
cg07546360,-0.303051613592228,0.4870740795020442,False,0.3950628465471361,22,46086143.0
cg07549381,0.2732654458525122,-0.6394064884842199,False,0.456335967168366,16,88703562.0
cg07551054,-0.2576677351995288,-1.250440225693982,False,0.7540539804467554,8,139731957.0
cg07567256,-0.1827337608391072,-0.1961528531647957,False,0.1894433070019515,6,163336016.0
cg07571344,-0.4897499517781468,-0.1174250227636451,False,0.303587487270896,20,1491425.0
cg07572927,-0.6687322147790883,-0.5517216778307196,True,0.6102269463049039,14,20687520.0
cg07577799,-0.0542919616220216,0.0843090034792361,False,0.0693004825506289,3,11037442.0
cg07578439,-0.2037276710440846,-0.0858143550905736,False,0.1447710130673291,18,63504125.0
cg07584855,-0.1185185123323678,0.1625417433775694,False,0.1405301278549686,1,220882203.0
cg07588216,-0.8665362851079429,-0.2738287701795563,False,0.5701825276437495,20,25223409.0
cg07589342,-0.1972302375842178,0.1194202167770684,False,0.1583252271806431,1,212219166.0
cg07589991,-0.308425265847296,0.1536287834011611,False,0.2310270246242285,1,9787821.0
cg07593977,-0.0121056867110628,0.0068219244660525,False,0.0094638055885576,8,11877910.0
cg07598052,-0.1199119992504419,0.0150082423520873,False,0.0674601208012646,20,36646236.0
cg07599144,-0.4620183329204868,0.3464662229164218,False,0.4042422779184543,16,30948109.0
cg07605143,-0.3210858841003641,-0.3872366306314079,True,0.354161257365886,19,48324586.0
cg07607523,0.1545016706450269,0.3371698257351408,False,0.2458357481900838,10,21508201.0
cg07611933,-0.5869954294152139,0.0435256950135581,False,0.315260562214386,16,2723244.0
cg07618453,0.1418464438000778,-0.1237803600439864,False,0.1328134019220321,11,2480951.0
cg07620562,0.0031581402868395,0.0916442869520111,False,0.0474012136194253,3,125215046.0
cg07625619,-0.7400720017239965,-0.3329540096815177,True,0.5365130057027571,16,69017037.0
cg07634195,-1.0113161034679583,-0.8948056644570439,True,0.9530608839625012,11,1291335.0
cg07641284,0.1011100937509791,0.0706086873464372,False,0.0858593905487081,16,29745630.0
cg07645529,-0.9734199049257616,-1.2148415641779955,True,1.0941307345518785,13,100670434.0
cg07651720,-0.3614823875716066,0.1690141384375822,False,0.2652482630045945,8,119672889.0
cg07664856,-0.2499803984723557,0.2304577173133074,False,0.2402190578928316,3,1092844.0
cg07665510,0.7593289804064827,-0.2281030217952473,False,0.493716001100865,17,57874702.0
cg07671858,0.4433811944239145,0.2491670893627112,False,0.3462741418933128,10,73647827.0
cg07673979,-0.0305814559456324,-0.1979391095858185,False,0.1142602827657254,17,47192850.0
cg07675031,0.2107194721850667,-0.7177684097477268,False,0.4642439409663967,11,47378342.0
cg07675656,-0.2043318147940469,0.0993353216679591,False,0.151833568231003,16,2055014.0
cg07687354,0.396772387854756,0.2521708935126611,False,0.3244716406837086,16,1167857.0
cg07689396,-0.0856498086019185,-0.4041163310573536,False,0.244883069829636,7,593413.0
cg07691897,-0.0967845022789642,-0.2142930106071816,False,0.1555387564430729,11,112129795.0
cg07696516,-0.8173323183936229,-0.4883243934983239,True,0.6528283559459734,4,41612941.0
cg07697770,-0.38090471352065,-0.0609137450974518,False,0.2209092293090509,5,136054016.0
cg07699978,-0.4459278626633841,0.0772758169836082,False,0.2616018398234962,12,62800221.0
cg07701282,-0.0644705177229461,-0.1059959790865548,False,0.0852332484047504,16,67230387.0
cg07709205,-0.7060924181092882,0.1058132040073358,False,0.405952811058312,6,112054099.0
cg07709210,-0.9136099264538282,-0.3354718745199255,True,0.6245409004868768,6,41747855.0
cg07713361,0.1033920775945424,0.0218260739896536,False,0.062609075792098,22,36253098.0
cg07713796,-0.2657348618311098,-0.2745666437682604,False,0.2701507527996851,22,43039583.0
cg07721658,-0.549182616189984,0.2640909789727913,False,0.4066367975813876,10,123478510.0
cg07725527,-0.03655239071607,-0.0632515825047327,False,0.0499019866104014,13,41357045.0
cg07726456,0.6461938511082276,0.039125266335025,False,0.3426595587216263,15,28203692.0
cg07727425,-0.2223734425983311,-0.3056210560217338,False,0.2639972493100325,22,45242958.0
cg07736927,-1.0815839919120387,-0.8757589498218922,True,0.9786714708669656,7,56103404.0
cg07739604,0.2373502396586603,-0.4775879800825052,False,0.3574691098705828,12,124466444.0
cg07741184,-0.063234307081648,-0.2023917085094375,False,0.1328130077955428,6,167091376.0
cg07749613,-0.0138608592287816,0.0563000222946077,False,0.0350804407616947,2,96407801.0
cg07752095,-0.9078575766286576,-0.2366568743832907,False,0.5722572255059742,4,127709111.0
cg07762764,-0.01372854832873,-0.0193703070892634,False,0.0165494277089967,3,24524501.0
cg07768103,-0.1355635046472775,0.3012219835694757,False,0.2183927441083766,5,176529343.0
cg07777540,0.0347625726566576,-0.6549159799721992,False,0.3448392763144284,3,64539235.0
cg07785552,-0.1336603477194328,-0.023864974373637,False,0.0787626610465349,1,26543129.0
cg07786675,0.2710747511275265,0.3394885569852995,False,0.305281654056413,1,26863494.0
cg07787632,0.181245219796984,0.3665047447176768,False,0.2738749822573304,6,2733627.0
cg07787634,0.7435839788010032,-0.0369982697266666,False,0.3902911242638349,1,241552078.0
cg07792708,-0.0716172035171075,-0.0413591707536519,False,0.0564881871353797,4,123774096.0
cg07795766,-0.618550725073341,-0.1045062585579393,False,0.3615284918156402,22,45212635.0
cg07795964,0.0759158425228761,-0.6373489988377249,False,0.3566324206803005,4,2064593.0
cg07805500,-0.2909019909990784,0.0017320111597796,False,0.146317001079429,6,151059682.0
cg07805771,-0.2384657116599235,-0.2549746453624535,False,0.2467201785111885,1,112904838.0
cg07808590,-0.218427000036636,-0.1229625768697124,False,0.1706947884531742,11,64370052.0
cg07809176,-0.90805810398216,-0.3102193918364436,True,0.6091387479093019,12,27696519.0
cg07809301,-0.2550126579579776,-0.2153586102084849,False,0.2351856340832312,11,112167450.0
cg07810039,-0.0280806372939501,-0.2153953031749832,False,0.1217379702344666,1,218351216.0
cg07810733,-0.8620176251228892,-0.1669889217146778,False,0.5145032734187834,12,65930312.0
cg07812059,-0.6992199424889394,-0.5389758216466617,True,0.6190978820678006,16,8894955.0
cg07813031,-0.357094624867492,0.0229224569928572,False,0.1900085409301746,1,60832749.0
cg07823492,-0.1375027909112667,0.1230825562732275,False,0.1302926735922471,17,48530737.0
cg07832674,-0.0523819204809917,-0.4676441929272821,False,0.260013056704137,3,9902200.0
cg07842409,0.2951822388186633,0.2925563407602354,False,0.2938692897894494,1,11037815.0
cg07843390,-0.1672549937446889,0.2787305303871107,False,0.2229927620658998,19,2541017.0
cg07845011,-0.3280558060564028,0.2109470059070509,False,0.2695014059817269,6,31534744.0
cg07856071,-0.4483108978115298,0.5127544485225379,False,0.4805326731670338,5,15928005.0
cg07860918,0.0535273331840735,0.2858248906590876,False,0.1696761119215805,16,90026347.0
cg07863043,-0.4951947084035407,-0.337381445059302,True,0.4162880767314214,5,112825051.0
cg07863354,-0.662294769094122,-0.2463549086903134,False,0.4543248388922177,17,82874735.0
cg07877900,0.1958458321688523,-0.4023394462060929,False,0.2990926391874726,16,57542950.0
cg07884255,-0.0979240846478995,0.3981319024631229,False,0.2480279935555112,7,33764950.0
cg07884764,-0.6901249667088677,-0.2404847373242015,False,0.4653048520165346,11,64340045.0
cg07886195,-0.9400030623084904,-0.336649600540821,True,0.6383263314246557,19,11152939.0
cg07890238,0.0237763992135162,-0.1895295194956066,False,0.1066529593545614,8,8324938.0
cg07891271,0.1258421689155123,-0.0395284885981219,False,0.0826853287568171,15,101242832.0
cg07891288,-0.2675181897417974,-0.0085227982034852,False,0.1380204939726413,16,6574292.0
cg07891457,-0.2197055625487075,-0.0252657284304999,False,0.1224856454896037,11,67674604.0
cg07896068,-0.3269427799390184,-0.687651317903688,True,0.5072970489213532,2,160200089.0
cg07899076,-0.0367239751062359,-0.227957610357861,False,0.1323407927320485,7,5636208.0
cg07906432,-0.4280649351598913,-0.6538496715811386,True,0.540957303370515,1,63987368.0
cg07906724,0.0909569636770789,0.0051152204744341,False,0.0480360920757565,8,42768803.0
cg07917546,-0.3318271960462943,-0.1911434082495965,False,0.2614853021479454,16,86462617.0
cg07921503,0.2595381772474659,-0.0065755299451932,False,0.1330568535963296,7,2406208.0
cg07926025,-1.2880517151319448,-0.6797534652117918,True,0.9839025901718684,9,14722866.0
cg07931608,-0.7905449726444751,-0.7546544021514869,True,0.772599687397981,2,145856883.0
cg07937427,0.7300593072368368,-0.093540409344693,False,0.4117998582907649,15,59300564.0
cg07942500,-0.4691981928588404,0.2934066799481106,False,0.3813024364034755,14,64706716.0
cg07946277,-0.0423412925758872,-0.6164368116362124,False,0.3293890521060498,17,78736772.0
cg07946977,-0.4121199567040718,-0.1654965990648499,False,0.2888082778844609,1,221713297.0
cg07947930,-0.2329678636110234,0.1800166132766771,False,0.2064922384438502,1,203475817.0
cg07950798,-0.0465754942900021,0.2989002353646815,False,0.1727378648273418,14,104303888.0
cg07954691,0.4432300000647337,0.2367750573465259,False,0.3400025287056298,20,40498128.0
cg07959068,-0.5680597034697019,-0.1746108207230312,False,0.3713352620963666,16,24045817.0
cg07965110,-0.0858912205966098,0.0451019967316528,False,0.0654966086641313,1,24536676.0
cg07969497,-0.0258359496215406,-0.2163377882604522,False,0.1210868689409964,1,63847585.0
cg07979747,-0.0506020671620021,0.1652110595667779,False,0.10790656336439,6,30892359.0
cg07979757,-0.2388425633270514,0.428392708269513,False,0.3336176357982822,11,2807422.0
cg07981013,0.7068039448600381,-0.2234879552973256,False,0.4651459500786818,7,157003073.0
cg07982740,-0.7319887154886104,-0.1217711728916445,False,0.4268799441901275,20,45781475.0
cg07988060,0.0169298940570099,0.1156317824227012,False,0.0662808382398556,17,31907770.0
cg07988171,-0.2598718738924903,-0.2875922113797629,False,0.2737320426361266,19,16088609.0
cg07990556,-0.3436906980890434,0.2810155311447498,False,0.3123531146168966,4,158871024.0
cg07991704,-0.4854415143785011,-0.2437894276505704,False,0.3646154710145358,4,71231256.0
cg07996594,0.4691013515755786,-0.1841472053894528,False,0.3266242784825157,1,24931014.0
cg07997333,-0.6262546100622555,0.3017271016910523,False,0.4639908558766539,8,101438632.0
cg07999738,0.0530203767032639,-0.0348281448045027,False,0.0439242607538833,8,139732143.0
cg08001952,-0.2693812259011801,0.0170302267760963,False,0.1432057263386382,8,139964571.0
cg08003353,-0.3338056970868533,-0.0130197026141744,False,0.1734126998505139,13,30832983.0
cg08005208,-0.0601998587426695,-0.2605301776328246,False,0.1603650181877471,1,163425421.0
cg08008475,-0.591622420396285,-0.487581332646569,True,0.539601876521427,13,27403642.0
cg08009487,-0.5184146858128568,0.2251101857756195,False,0.3717624357942381,12,52814541.0
cg08012045,0.0545266249771452,0.4850755417584024,False,0.2698010833677738,12,9074599.0
cg08015107,-0.1266183921374842,0.0958747469436926,False,0.1112465695405884,11,8597403.0
cg08016336,-0.1734670645949579,0.316633459745386,False,0.245050262170172,4,41179301.0
cg08025954,-0.081645787716015,-0.9552957819827808,False,0.5184707848493979,22,24427487.0
cg08030625,-0.6501349064832482,-0.5265044936512961,True,0.5883197000672722,16,21233577.0
cg08030922,-0.0259049070468031,-0.0917663741784371,False,0.0588356406126201,4,89753885.0
cg08040471,0.0705885353895246,-0.295671467930344,False,0.1831300016599343,17,82449903.0
cg08043998,-0.7825061214789877,0.0278780617743158,False,0.4051920916266517,12,121452700.0
