"probeID","EID","BE","EC","Fib","LE","Leu","SM","weight"
"cg04329125","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg04329351","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg04329510","728","0.5484525506732515","0.5484525506732515","0.5484525506732515","0.5484525506732515","0.0","0.5484525506732515","0.5484525506732515"
"cg04332818","2247","0.033727070604983055","0.033727070604983055","0.0","0.033727070604983055","0.033727070604983055","0.033727070604983055","0.033727070604983055"
"cg04351793","347","0.815","0.815","0.0","0.815","0.815","0.815","0.815"
"cg04366011","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg04376709","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg04376719","1265","0.0","nan","nan","nan","nan","nan","0.0"
"cg04421973","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg04439622","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg04452110","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg04453971","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg04463638","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg04487720","3872","0.0","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.7155623912165989"
"cg04488215","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg04492847","26471","0.0","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.0","0.7710404384812783"
"cg04495500","8404","0.58","0.0","0.0","0.58","0.58","0.0","0.58"
"cg04504217","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg04504627","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg04515524","83483","0.67","0.0","0.67","0.67","0.67","0.67","0.67"
"cg04515913","3669","0.88","0.0","0.88","0.88","0.88","0.88","0.88"
"cg04516896","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg04518342","8572","0.0","0.03200140972607659","0.0","0.03200140972607659","0.03200140972607659","0.03200140972607659","0.03200140972607659"
"cg04522691","714","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.0","0.8866666666666667","0.8866666666666667"
"cg04543077","124220","0.5086772680757186","0.5086772680757186","0.5086772680757186","0.0","0.5086772680757186","0.5086772680757186","0.5086772680757186"
"cg04565547","427","nan","nan","nan","nan","0.0","nan","0.0"
"cg04618068","5621","nan","nan","0.0","nan","nan","nan","0.0"
"cg04639421","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg04645534","6781","0.058897066486529315","0.0","0.058897066486529315","0.058897066486529315","0.058897066486529315","0.058897066486529315","0.058897066486529315"
"cg04652961","2697","0.41","0.0","0.41","0.41","0.41","0.41","0.41"
"cg04655520","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg04672979","2012","0.52","0.0","0.0","0.52","0.52","0.52","0.52"
"cg04692506","6688","0.6975","0.6975","0.6975","0.6975","0.0","0.6975","0.6975"
"cg04696840","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg04709736","83483","0.67","0.0","0.67","0.67","0.67","0.67","0.67"
"cg04717959","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg04738774","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg04743106","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg04772818","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg04772947","710","0.75","0.75","0.0","0.75","0.75","0.0","0.75"
"cg04774559","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg04777551","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg04781018","124220","0.5086772680757186","0.5086772680757186","0.5086772680757186","0.0","0.5086772680757186","0.5086772680757186","0.5086772680757186"
"cg04783710","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg04785213","4069","0.8200652981348844","0.8200652981348844","0.8200652981348844","0.8200652981348844","0.0","0.8200652981348844","0.8200652981348844"
"cg04799958","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg04812347","199","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.0","0.6779539196068811","0.6779539196068811"
"cg04841121","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg04863005","4070","0.0","0.29266189749056304","0.29266189749056304","0.0","0.29266189749056304","0.29266189749056304","0.29266189749056304"
"cg04865319","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg04865442","11167","nan","nan","0.0","nan","nan","nan","0.0"
"cg04873061","3914","0.0","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266"
"cg04874031","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg04874673","4258","0.0","0.0","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.30666666666666664"
"cg04877910","8673","0.0","0.595","0.595","0.0","0.0","0.595","0.595"
"cg04879832","1535","nan","nan","nan","nan","0.0","nan","0.0"
"cg04881903","822","0.824061783848601","0.824061783848601","0.824061783848601","0.824061783848601","0.0","0.824061783848601","0.824061783848601"
"cg04885678","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg04898358","9556","0.0","nan","nan","0.0","0.0","nan","0.0"
"cg04912297","427","nan","nan","nan","nan","0.0","nan","0.0"
"cg04917472","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762"
"cg04922029","2532","0.5825","0.0","0.5825","0.5825","0.5825","0.5825","0.5825"
"cg04925129","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg04926556","7378","nan","0.0","nan","nan","0.0","nan","0.0"
"cg04927537","3959","nan","nan","0.0","nan","nan","nan","0.0"
"cg04940329","25984","0.0","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165"
"cg04942516","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg04950931","7103","0.92","0.92","0.92","0.0","0.92","0.92","0.92"
"cg04958227","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg04961553","132299","0.3514285714285714","0.3514285714285714","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714","0.3514285714285714"
"cg04990202","140576","0.0","0.0","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333"
"cg04999824","3959","nan","nan","0.0","nan","nan","nan","0.0"
"cg05001145","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg05032550","9556","0.0","nan","nan","0.0","0.0","nan","0.0"
"cg05055703","7341","nan","0.0","nan","0.0","nan","nan","0.0"
"cg05055712","124220","0.5086772680757186","0.5086772680757186","0.5086772680757186","0.0","0.5086772680757186","0.5086772680757186","0.5086772680757186"
"cg05065507","4070","0.0","0.29266189749056304","0.29266189749056304","0.0","0.29266189749056304","0.29266189749056304","0.29266189749056304"
"cg05081223","55766","0.0","nan","nan","0.0","nan","0.0","0.0"
"cg05128498","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg05171336","347735","0.81","0.81","0.81","0.0","0.81","0.81","0.81"
"cg05185038","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg05194864","397","0.94","0.94","0.94","0.94","0.0","0.94","0.94"
"cg05209483","968","0.44","0.44","0.44","0.44","0.0","0.44","0.44"
"cg05212138","22918","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg05220090","1265","0.0","nan","nan","nan","nan","nan","0.0"
"cg05232215","6342","nan","nan","nan","0.0","nan","nan","0.0"
"cg05245099","2217","nan","0.0","0.0","nan","0.0","nan","0.0"
"cg05246081","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg05259872","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg05265849","3569","0.1701842557021957","0.1701842557021957","0.0","0.1701842557021957","0.1701842557021957","0.1701842557021957","0.1701842557021957"
"cg05270696","968","0.44","0.44","0.44","0.44","0.0","0.44","0.44"
"cg05299703","498","0.0","nan","nan","nan","nan","nan","0.0"
"cg05308979","714","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.0","0.8866666666666667","0.8866666666666667"
"cg05329888","1890","0.06838709677419355","0.06838709677419355","0.06838709677419355","0.06838709677419355","0.0","0.06838709677419355","0.06838709677419355"
"cg05339305","11007","nan","0.0","nan","nan","nan","nan","0.0"
"cg05341252","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg05346878","4070","0.0","0.29266189749056304","0.29266189749056304","0.0","0.29266189749056304","0.29266189749056304","0.29266189749056304"
"cg05350879","8404","0.58","0.0","0.0","0.58","0.58","0.0","0.58"
"cg05360958","4256","0.7755827599189722","0.0","0.0","0.7755827599189722","0.7755827599189722","0.0","0.7755827599189722"
"cg05366160","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg05374783","1535","nan","nan","nan","nan","0.0","nan","0.0"
"cg05394244","7803","nan","nan","0.0","nan","nan","nan","0.0"
"cg05396212","3880","0.0","0.20214285714285715","0.20214285714285715","0.0","0.20214285714285715","0.20214285714285715","0.20214285714285715"
"cg05409131","55","0.655","0.655","0.655","0.0","0.655","0.655","0.655"
"cg05460329","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg05461841","124220","0.5086772680757186","0.5086772680757186","0.5086772680757186","0.0","0.5086772680757186","0.5086772680757186","0.5086772680757186"
"cg05468917","124220","0.5086772680757186","0.5086772680757186","0.5086772680757186","0.0","0.5086772680757186","0.5086772680757186","0.5086772680757186"
"cg05472934","3569","0.1701842557021957","0.1701842557021957","0.0","0.1701842557021957","0.1701842557021957","0.1701842557021957","0.1701842557021957"
"cg05477457","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg05485437","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg05486094","8673","0.0","0.595","0.595","0.0","0.0","0.595","0.595"
"cg05498726","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg05500783","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg05501868","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg05503887","26298","0.0","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546"
"cg05504732","9167","nan","nan","nan","0.0","nan","nan","0.0"
"cg05547853","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg05570735","10252","0.028888888888888888","0.0","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888"
"cg05586457","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg05590982","26471","0.0","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.0","0.7710404384812783"
"cg05592114","715","0.0325","0.0325","0.0","0.0325","0.0325","0.0325","0.0325"
"cg05607320","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg05613364","83483","0.67","0.0","0.67","0.67","0.67","0.67","0.67"
"cg05617027","54502","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375"
"cg05624196","347","0.815","0.815","0.0","0.815","0.815","0.815","0.815"
"cg05629606","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg05653018","1999","0.0","0.8700000000000001","0.8700000000000001","0.0","0.8700000000000001","0.8700000000000001","0.8700000000000001"
"cg05656364","8673","0.0","0.595","0.595","0.0","0.0","0.595","0.595"
"cg05659314","57402","0.0","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534"
"cg05659526","2207","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345","0.0","0.895074651733345","0.895074651733345"
"cg05668317","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg05677694","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg05706652","6649","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714"
"cg05724777","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg05744675","1535","nan","nan","nan","nan","0.0","nan","0.0"
"cg05749271","10581","nan","0.0","0.0","nan","nan","0.0","0.0"
"cg05751055","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg05776704","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg05782975","27018","nan","nan","nan","0.0","nan","nan","0.0"
"cg05798641","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg05812804","3914","0.0","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266"
"cg05812950","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg05820491","10398","0.0","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.0","0.1652941176470588"
"cg05826214","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg05876094","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg05885720","2012","0.52","0.0","0.0","0.52","0.52","0.52","0.52"
"cg05902522","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg05903386","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg05939335","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg05995528","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg06006623","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg06019170","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg06024289","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg06041695","5552","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106"
"cg06044751","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg06052255","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg06054963","11007","nan","0.0","nan","nan","nan","nan","0.0"
"cg06074582","11007","nan","0.0","nan","nan","nan","nan","0.0"
"cg06093460","6401","0.8733333333333333","0.0","0.8733333333333333","0.8733333333333333","0.8733333333333333","0.8733333333333333","0.8733333333333333"
"cg06125903","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762"
"cg06147210","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg06147863","6688","0.6975","0.6975","0.6975","0.6975","0.0","0.6975","0.6975"
"cg06148264","1992","0.48","0.48","0.48","0.48","0.0","0.48","0.48"
"cg06160809","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg06196636","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg06208111","9452","0.3","0.0","0.3","0.3","0.3","0.3","0.3"
"cg06213484","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg06213626","140576","0.0","0.0","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333"
"cg06229167","11007","nan","0.0","nan","nan","nan","nan","0.0"
"cg06230462","4718","nan","nan","nan","0.0","nan","nan","0.0"
"cg06233211","10252","0.028888888888888888","0.0","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888"
"cg06253058","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg06255955","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg06285241","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg06288570","26471","0.0","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.0","0.7710404384812783"
"cg06298244","25984","0.0","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165"
"cg06315607","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg06320277","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg06332621","54502","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375"
"cg06340942","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg06345736","1890","0.06838709677419355","0.06838709677419355","0.06838709677419355","0.06838709677419355","0.0","0.06838709677419355","0.06838709677419355"
"cg06350097","2212","0.8966666666666666","0.8966666666666666","0.8966666666666666","0.8966666666666666","0.0","0.8966666666666666","0.8966666666666666"
"cg06350544","2014","nan","nan","0.0","nan","0.0","nan","0.0"
"cg06353098","3852","0.0","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702"
"cg06357908","5996","0.880980164152612","0.880980164152612","0.880980164152612","0.880980164152612","0.0","0.880980164152612","0.880980164152612"
"cg06378561","11167","nan","nan","0.0","nan","nan","nan","0.0"
"cg06378617","25984","0.0","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165"
"cg06385087","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762"
"cg06390484","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg06395232","397","0.94","0.94","0.94","0.94","0.0","0.94","0.94"
"cg06410970","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg06420834","10398","0.0","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.0","0.1652941176470588"
"cg06422261","1535","nan","nan","nan","nan","0.0","nan","0.0"
"cg06437840","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg06476093","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg06484169","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg06485787","710","0.75","0.75","0.0","0.75","0.75","0.0","0.75"
"cg06496829","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg06532574","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg06534022","1265","0.0","nan","nan","nan","nan","nan","0.0"
"cg06540636","5329","0.08893006765046929","0.08893006765046929","0.0","0.08893006765046929","0.0","0.08893006765046929","0.08893006765046929"
"cg06571753","6678","nan","0.0","0.0","nan","nan","0.0","0.0"
"cg06593910","1535","nan","nan","nan","nan","0.0","nan","0.0"
"cg06601891","4256","0.7755827599189722","0.0","0.0","0.7755827599189722","0.7755827599189722","0.0","0.7755827599189722"
"cg06616057","50486","0.024880952380952382","0.024880952380952382","0.0","0.024880952380952382","0.0","0.024880952380952382","0.024880952380952382"
"cg06621784","6342","nan","nan","nan","0.0","nan","nan","0.0"
"cg06639320","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg06644721","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg06648452","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg06650776","27018","nan","nan","nan","0.0","nan","nan","0.0"
"cg06694299","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg06707369","7305","0.81","0.81","0.81","0.81","0.0","0.81","0.81"
"cg06720017","3959","nan","nan","0.0","nan","nan","nan","0.0"
"cg06720467","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg06723057","26471","0.0","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.0","0.7710404384812783"
"cg06728055","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg06784824","6688","0.6975","0.6975","0.6975","0.6975","0.0","0.6975","0.6975"
"cg06826845","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg06840659","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg06862545","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg06865273","427","nan","nan","nan","nan","0.0","nan","0.0"
"cg06891716","427","nan","nan","nan","nan","0.0","nan","0.0"
"cg06892152","2739","nan","nan","nan","0.0","nan","nan","0.0"
"cg06907053","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg06915053","715","0.0325","0.0325","0.0","0.0325","0.0325","0.0325","0.0325"
"cg06915773","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg06931327","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg06940127","5176","0.7419971136334578","0.7419971136334578","0.0","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.7419971136334578"
"cg06942450","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762"
"cg06947286","8572","0.0","0.03200140972607659","0.0","0.03200140972607659","0.03200140972607659","0.03200140972607659","0.03200140972607659"
"cg06950730","6876","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.0","0.49636363636363634"
"cg06960881","5376","0.6086609214368442","0.0","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg06968241","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg06974483","10252","0.028888888888888888","0.0","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888"
"cg06997997","4239","0.4159903157253002","0.4159903157253002","0.0","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002"
"cg07008701","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg07025678","10581","nan","0.0","0.0","nan","nan","0.0","0.0"
"cg07046399","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg07051221","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg07069934","3669","0.88","0.0","0.88","0.88","0.88","0.88","0.88"
"cg07070934","2701","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.0","0.8876190476190476"
"cg07071036","2217","nan","0.0","0.0","nan","0.0","nan","0.0"
"cg07075085","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg07075118","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183"
"cg07085815","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg07087130","7378","nan","0.0","nan","nan","0.0","nan","0.0"
"cg07097722","11142","nan","0.0","nan","nan","nan","nan","0.0"
"cg07101980","4718","nan","nan","nan","0.0","nan","nan","0.0"
"cg07109332","712","0.85","0.85","0.85","0.85","0.0","0.85","0.85"
"cg07112131","55766","0.0","nan","nan","0.0","nan","0.0","0.0"
"cg07127225","2217","nan","0.0","0.0","nan","0.0","nan","0.0"
"cg07137934","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg07145683","3856","0.0","0.6143809138531653","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653","0.6143809138531653"
"cg07146923","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg07151443","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg07154254","1999","0.0","0.8700000000000001","0.8700000000000001","0.0","0.8700000000000001","0.8700000000000001","0.8700000000000001"
"cg07168232","3914","0.0","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266"
"cg07190485","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg07202479","2532","0.5825","0.0","0.5825","0.5825","0.5825","0.5825","0.5825"
"cg07215695","822","0.824061783848601","0.824061783848601","0.824061783848601","0.824061783848601","0.0","0.824061783848601","0.824061783848601"
"cg07216425","3856","0.0","0.6143809138531653","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653","0.6143809138531653"
"cg07218275","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg07245635","6275","0.8914285714285715","0.8914285714285715","0.0","0.8914285714285715","0.0","0.0","0.8914285714285715"
"cg07249406","2739","nan","nan","nan","0.0","nan","nan","0.0"
