"probeID","EID","EC","Epi_basal","Epi_stratified","Epi_suprabasal","Epi_upper","Fib","Gland","IC","weight"
"cg07069934","3669","0.88","0.88","0.88","0.88","0.0","0.88","0.88","0.88","0.88"
"cg07092097","6623","0.0","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333"
"cg07106761","217","0.2563636363636364","0.0","0.2563636363636364","0.0","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364"
"cg07129104","64063","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0997897688256844"
"cg07135629","358","0.0","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885"
"cg07145683","3856","0.6143809138531653","0.0","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653"
"cg07150145","10158","0.5845744513343986","0.5845744513343986","0.0","0.5845744513343986","0.0","0.5845744513343986","0.5845744513343986","0.5845744513343986","0.5845744513343986"
"cg07168939","8000","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.0","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684"
"cg07181406","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg07202479","2532","0.0","0.5825","0.5825","0.5825","0.5825","0.5825","0.5825","0.5825","0.5825"
"cg07210669","6286","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.0","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683"
"cg07215695","822","0.824061783848601","0.824061783848601","0.0","0.0","0.824061783848601","0.824061783848601","0.0","0.824061783848601","0.824061783848601"
"cg07216425","3856","0.6143809138531653","0.0","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653"
"cg07245635","6275","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.0","0.8914285714285715","0.0","0.8914285714285715"
"cg07258715","55287","0.6502239463145746","0.6502239463145746","0.0","0.6502239463145746","0.0","0.6502239463145746","0.6502239463145746","0.6502239463145746","0.6502239463145746"
"cg07262247","8572","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0","0.0320014097260765","0.0320014097260765"
"cg07266144","8572","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0320014097260765","0.0","0.0320014097260765","0.0320014097260765"
"cg07270851","1474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.0","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474"
"cg07271561","8692","0.0","0.878","0.878","0.878","0.878","0.878","0.878","0.878","0.878"
"cg07284632","3861","0.8722498234498628","0.0","0.8722498234498628","0.0","0.8722498234498628","0.8722498234498628","0.0","0.8722498234498628","0.8722498234498628"
"cg07311566","131177","0.8168757494906494","0.8168757494906494","0.8168757494906494","0.8168757494906494","0.0","0.8168757494906494","0.8168757494906494","0.8168757494906494","0.8168757494906494"
"cg07315693","10205","0.4","0.4","0.0","0.0","0.0","0.4","0.4","0.4","0.4"
"cg07318313","2022","0.0","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208"
"cg07323399","6649","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.3639285714285714"
"cg07323451","3682","0.9175","0.9175","0.9175","0.0","0.9175","0.9175","0.9175","0.9175","0.9175"
"cg07331725","5268","0.9380031619724644","0.0","0.0","0.0","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644"
"cg07352834","710","0.75","0.75","0.75","0.75","0.75","0.0","0.75","0.75","0.75"
"cg07354583","969","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225"
"cg07356876","3854","0.8968917733938657","0.8968917733938657","0.0","0.0","0.0","0.8968917733938657","0.8968917733938657","0.8968917733938657","0.8968917733938657"
"cg07364780","10252","0.0","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888"
"cg07366300","374907","0.7","0.7","0.7","0.7","0.0","0.7","0.7","0.7","0.7"
"cg07372795","3248","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0466666666666666"
"cg07386190","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg07395969","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg07416733","29984","0.0473529411764705","0.0473529411764705","0.0","0.0473529411764705","0.0","0.0473529411764705","0.0473529411764705","0.0473529411764705","0.0473529411764705"
"cg07438421","5176","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.0","0.7419971136334578","0.7419971136334578","0.7419971136334578"
"cg07441143","57152","0.6585733265531799","0.6585733265531799","0.0","0.6585733265531799","0.0","0.6585733265531799","0.6585733265531799","0.6585733265531799","0.6585733265531799"
"cg07461837","29108","0.0728021978021978","0.0","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg07478791","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81"
"cg07483989","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg07488259","6665","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.0","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808"
"cg07502358","8796","0.7736945882200432","0.7736945882200432","0.0","0.7736945882200432","0.0","0.7736945882200432","0.7736945882200432","0.7736945882200432","0.7736945882200432"
"cg07516511","64063","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0","0.0997897688256844","0.0997897688256844","0.0997897688256844","0.0997897688256844"
"cg07519495","7051","0.6499952051519876","0.6499952051519876","0.0","0.6499952051519876","0.0","0.6499952051519876","0.6499952051519876","0.6499952051519876","0.6499952051519876"
"cg07523071","374907","0.7","0.7","0.7","0.7","0.0","0.7","0.7","0.7","0.7"
"cg07539927","1474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.0","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474"
"cg07543967","6820","0.6742857142857143","0.6742857142857143","0.0","0.6742857142857143","0.0","0.6742857142857143","0.6742857142857143","0.6742857142857143","0.6742857142857143"
"cg07544102","1292","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg07567777","5655","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.0","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.5007664868436384"
"cg07578439","5268","0.9380031619724644","0.0","0.0","0.0","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644"
"cg07584663","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg07587610","6275","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.0","0.8914285714285715","0.0","0.8914285714285715"
"cg07608565","54869","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.0","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276"
"cg07625383","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg07629844","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg07640747","5507","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684"
"cg07658533","4072","0.0642857142857142","0.0642857142857142","0.0642857142857142","0.0642857142857142","0.0642857142857142","0.0642857142857142","0.0","0.0642857142857142","0.0642857142857142"
"cg07658640","286887","0.8597187582996484","0.8597187582996484","0.0","0.0","0.0","0.8597187582996484","0.8597187582996484","0.8597187582996484","0.8597187582996484"
"cg07687554","54869","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.0","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276"
"cg07691874","5275","0.8966490371164719","0.8966490371164719","0.0","0.8966490371164719","0.0","0.8966490371164719","0.8966490371164719","0.8966490371164719","0.8966490371164719"
"cg07692288","374907","0.7","0.7","0.7","0.7","0.0","0.7","0.7","0.7","0.7"
"cg07694025","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg07700741","3861","0.8722498234498628","0.0","0.8722498234498628","0.0","0.8722498234498628","0.8722498234498628","0.0","0.8722498234498628","0.8722498234498628"
"cg07708516","8076","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.0","0.8600000000000001","0.8600000000000001","0.8600000000000001"
"cg07710335","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg07727884","4239","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.0","0.4159903157253002","0.4159903157253002","0.4159903157253002"
"cg07744618","84958","0.3214019591895356","0.3214019591895356","0.0","0.0","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356"
"cg07767534","51316","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.0","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.7542532333477671"
"cg07780114","1292","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg07802220","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg07810156","10158","0.5845744513343986","0.5845744513343986","0.0","0.5845744513343986","0.0","0.5845744513343986","0.5845744513343986","0.5845744513343986","0.5845744513343986"
"cg07814567","27071","0.905","0.905","0.905","0.905","0.0","0.905","0.905","0.905","0.905"
"cg07823670","2709","0.6158499312259635","0.6158499312259635","0.0","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635"
"cg07841877","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg07859799","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg07865607","2769","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.0","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619"
"cg07869434","6820","0.6742857142857143","0.6742857142857143","0.0","0.6742857142857143","0.0","0.6742857142857143","0.6742857142857143","0.6742857142857143","0.6742857142857143"
"cg07878191","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg07908229","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg07908984","55287","0.6502239463145746","0.6502239463145746","0.0","0.6502239463145746","0.0","0.6502239463145746","0.6502239463145746","0.6502239463145746","0.6502239463145746"
"cg07909128","6698","0.8286254167017231","0.8286254167017231","0.8286254167017231","0.8286254167017231","0.0","0.8286254167017231","0.8286254167017231","0.8286254167017231","0.8286254167017231"
"cg07924387","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81"
"cg07935320","84985","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.0","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.6819841875964059"
"cg07944381","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg07956751","168537","0.0","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231"
"cg07961632","84958","0.3214019591895356","0.3214019591895356","0.0","0.0","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356"
"cg07976644","55001","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.0","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666"
"cg07986666","3856","0.6143809138531653","0.0","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653","0.0","0.6143809138531653","0.6143809138531653"
"cg07993350","9982","0.4480932502865585","0.0","0.0","0.0","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585"
"cg07999845","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg07999953","2707","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.0","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285"
"cg08003102","8404","0.0","0.58","0.58","0.58","0.58","0.0","0.58","0.58","0.58"
"cg08010331","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg08012045","2","0.0","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152"
"cg08021615","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg08036172","11343","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.0","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553"
"cg08036899","3429","0.0","0.5792166453647069","0.0","0.5792166453647069","0.0","0.5792166453647069","0.5792166453647069","0.5792166453647069","0.5792166453647069"
"cg08037327","168537","0.0","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231"
"cg08058191","3872","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.0","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.7155623912165989","0.7155623912165989"
"cg08059434","56901","0.0454545454545454","0.0454545454545454","0.0","0.0454545454545454","0.0","0.0454545454545454","0.0454545454545454","0.0454545454545454","0.0454545454545454"
"cg08091707","1675","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg08103568","27071","0.905","0.905","0.905","0.905","0.0","0.905","0.905","0.905","0.905"
"cg08104845","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg08122234","6035","0.0","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.875"
"cg08136806","286887","0.8597187582996484","0.8597187582996484","0.0","0.0","0.0","0.8597187582996484","0.8597187582996484","0.8597187582996484","0.8597187582996484"
"cg08139247","161198","0.0","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681"
"cg08144586","8743","0.1670395195736511","0.1670395195736511","0.1670395195736511","0.1670395195736511","0.0","0.1670395195736511","0.0","0.1670395195736511","0.1670395195736511"
"cg08151612","6820","0.6742857142857143","0.6742857142857143","0.0","0.6742857142857143","0.0","0.6742857142857143","0.6742857142857143","0.6742857142857143","0.6742857142857143"
"cg08157684","84958","0.3214019591895356","0.3214019591895356","0.0","0.0","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356","0.3214019591895356"
"cg08164326","1675","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg08166750","54869","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.0","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276"
"cg08173110","8692","0.0","0.878","0.878","0.878","0.878","0.878","0.878","0.878","0.878"
"cg08174715","634","0.8581084148088358","0.8581084148088358","0.8581084148088358","0.8581084148088358","0.0","0.8581084148088358","0.8581084148088358","0.8581084148088358","0.8581084148088358"
"cg08180187","6649","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.3639285714285714"
"cg08182193","1397","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg08198430","7051","0.6499952051519876","0.6499952051519876","0.0","0.6499952051519876","0.0","0.6499952051519876","0.6499952051519876","0.6499952051519876","0.6499952051519876"
"cg08210342","195814","0.779596705432529","0.779596705432529","0.779596705432529","0.779596705432529","0.0","0.779596705432529","0.779596705432529","0.779596705432529","0.779596705432529"
"cg08221781","29984","0.0473529411764705","0.0473529411764705","0.0","0.0473529411764705","0.0","0.0473529411764705","0.0473529411764705","0.0473529411764705","0.0473529411764705"
"cg08235413","5320","0.93","0.93","0.93","0.93","0.93","0.0","0.93","0.93","0.93"
"cg08251025","10252","0.0","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888","0.0288888888888888"
"cg08251901","397","0.94","0.94","0.94","0.94","0.94","0.94","0.94","0.0","0.94"
"cg08261032","3399","0.0","0.0285714285714285","0.0285714285714285","0.0285714285714285","0.0285714285714285","0.0285714285714285","0.0285714285714285","0.0285714285714285","0.0285714285714285"
"cg08268047","2327","0.675","0.675","0.675","0.675","0.0","0.675","0.675","0.675","0.675"
"cg08282037","54869","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.0","0.1916144017270276","0.1916144017270276","0.1916144017270276","0.1916144017270276"
"cg08300930","2","0.0","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152","0.9135720165548152"
"cg08314660","11187","0.826395580375821","0.826395580375821","0.0","0.0","0.0","0.826395580375821","0.826395580375821","0.826395580375821","0.826395580375821"
"cg08327690","64787","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238"
"cg08328750","3866","0.7039312603455276","0.0","0.0","0.0","0.7039312603455276","0.7039312603455276","0.0","0.7039312603455276","0.7039312603455276"
"cg08341924","7051","0.6499952051519876","0.6499952051519876","0.0","0.6499952051519876","0.0","0.6499952051519876","0.6499952051519876","0.6499952051519876","0.6499952051519876"
"cg08342675","9689","0.073503726694117","0.073503726694117","0.073503726694117","0.0","0.0","0.073503726694117","0.073503726694117","0.073503726694117","0.073503726694117"
"cg08343834","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg08353606","2769","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.0","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619"
"cg08405587","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg08411049","5268","0.9380031619724644","0.0","0.0","0.0","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644","0.9380031619724644"
"cg08435131","219348","0.2510137134646975","0.2510137134646975","0.2510137134646975","0.2510137134646975","0.2510137134646975","0.0","0.2510137134646975","0.2510137134646975","0.2510137134646975"
"cg08439122","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg08443357","27111","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.0","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404"
"cg08447992","5507","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684"
"cg08449138","2769","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.0","0.6934752905722619","0.6934752905722619","0.6934752905722619","0.6934752905722619"
"cg08455073","10457","0.91780441177638","0.0","0.91780441177638","0.91780441177638","0.91780441177638","0.0","0.91780441177638","0.91780441177638","0.91780441177638"
"cg08463848","374897","0.76","0.76","0.0","0.76","0.0","0.76","0.76","0.76","0.76"
"cg08463932","7805","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617"
"cg08469834","837","0.9325","0.9325","0.9325","0.9325","0.0","0.9325","0.9325","0.9325","0.9325"
"cg08469845","3866","0.7039312603455276","0.0","0.0","0.0","0.7039312603455276","0.7039312603455276","0.0","0.7039312603455276","0.7039312603455276"
"cg08490233","11187","0.826395580375821","0.826395580375821","0.0","0.0","0.0","0.826395580375821","0.826395580375821","0.826395580375821","0.826395580375821"
"cg08491125","3669","0.88","0.88","0.88","0.88","0.0","0.88","0.88","0.88","0.88"
"cg08498942","647024","0.61","0.61","0.0","0.61","0.0","0.61","0.61","0.61","0.61"
"cg08509383","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg08509991","1308","0.8565320304861759","0.0","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759"
"cg08519643","51316","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.0","0.7542532333477671","0.7542532333477671","0.7542532333477671","0.7542532333477671"
"cg08547211","5176","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.7419971136334578","0.0","0.7419971136334578","0.7419971136334578","0.7419971136334578"
"cg08550588","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg08555924","1830","0.694155884532208","0.694155884532208","0.0","0.0","0.0","0.694155884532208","0.694155884532208","0.694155884532208","0.694155884532208"
"cg08559120","27111","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.0","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404"
"cg08590359","3682","0.9175","0.9175","0.9175","0.0","0.9175","0.9175","0.9175","0.9175","0.9175"
"cg08612871","2709","0.6158499312259635","0.6158499312259635","0.0","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635"
"cg08616951","11187","0.826395580375821","0.826395580375821","0.0","0.0","0.0","0.826395580375821","0.826395580375821","0.826395580375821","0.826395580375821"
"cg08637514","168537","0.0","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231"
"cg08648499","5652","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.0","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703"
"cg08650784","2707","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.0","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285"
"cg08673225","6192","0.4235261319454279","0.4235261319454279","0.4235261319454279","0.0","0.4235261319454279","0.4235261319454279","0.4235261319454279","0.4235261319454279","0.4235261319454279"
"cg08698854","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg08701937","311","0.1615384615384615","0.1615384615384615","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg08712722","201799","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.0","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.2705077961880558"
"cg08730348","29108","0.0728021978021978","0.0","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg08731623","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg08755026","10791","0.0","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524"
"cg08760402","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg08775835","5652","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.0","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703"
"cg08776109","8692","0.0","0.878","0.878","0.878","0.878","0.878","0.878","0.878","0.878"
"cg08794157","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg08796706","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg08799922","715","0.0325","0.0325","0.0325","0.0325","0.0325","0.0","0.0325","0.0325","0.0325"
"cg08828286","1675","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg08857039","647024","0.61","0.61","0.0","0.61","0.0","0.61","0.61","0.61","0.61"
"cg08860190","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg08866794","647024","0.61","0.61","0.0","0.61","0.0","0.61","0.61","0.61","0.61"
"cg08872579","55001","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.0","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666"
"cg08879111","7850","0.92","0.0","0.92","0.92","0.92","0.92","0.92","0.92","0.92"
"cg08882389","3122","0.0","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465"
"cg08891071","2878","0.088","0.088","0.088","0.088","0.0","0.0","0.088","0.088","0.088"
"cg08898074","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg08942875","132299","0.3514285714285714","0.0","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714"
