CpG_ID,CD8T,CD4T,NK,Bcell,Mono,Neu
cg10206397,0.9506207792045578,0.9427868855135699,0.9390944091864576,0.948831183862328,0.8386421764408067,0.1283485474797761
cg17232476,0.9205894494436315,0.9238762384099063,0.9252618185862542,0.04551751055449801,0.8896956630336068,0.9234153113013368
cg04073934,0.8036124165102317,0.6251849515041664,0.9160656726437223,0.9161642413787473,0.9215602182819184,0.8966337255618273
cg10443421,0.8509463104922228,0.7872577416125255,0.8345182599734511,0.05238896055073947,0.8506011266487488,0.7588571765238812
cg25020550,0.244671749802222,0.2705341125061538,0.684830187820976,0.2859736679159484,0.24264897795379103,0.2969252407249748
cg11977716,0.03232826500368426,0.03885093876291852,0.05578262216633664,0.055212119829164685,0.6832375557370914,0.1505375344396664
cg13232525,0.6234551560262217,0.4952687648603639,0.3669310302098848,0.24014341908819667,0.15596644743696364,0.1806882151440817
cg16721194,0.3014842356190821,0.4273998700660622,0.17279902915573453,0.14700171487328562,0.08394031279639363,0.07138087690827136
cg25600606,0.9598164165527303,0.9525179312329337,0.9493664729639352,0.952658354810821,0.9329763400559647,0.11407417323222445
cg21204860,0.2243810661978593,0.07553930487239463,0.5293375901516973,0.22262159971608053,0.45292392663985176,0.7047852244275075
cg10861599,0.14165432129553088,0.11467221227016551,0.4254116634946378,0.11810308089073308,0.02598903827495206,0.02811022009426818
cg21410980,0.899320719430767,0.5696408206039328,0.9378879234410069,0.9371261740811374,0.9568956757568334,0.9478296516650616
cg12285640,0.913313652851719,0.8933604537608896,0.9240658454365172,0.8872912724230041,0.7936241568624502,0.2262764926726632
cg22212560,0.9626212584787525,0.95656069377083,0.9479801960564294,0.024817359372930708,0.7673388277284664,0.9204105720748934
cg11906021,0.4371682847963572,0.4961423057097193,0.2609765893058974,0.5063010712090583,0.34554360445074017,0.8516430424956414
cg13862853,0.9601260804934255,0.955685436304942,0.9528109759076334,0.9550111785202529,0.9220074366798919,0.2372007055323395
cg03261800,0.424792301096197,0.3311467918759315,0.22766818724332855,0.8984598583391652,0.2325758712454828,0.24132687936831765
cg10981962,0.866863829571193,0.8827242335773677,0.4647489815219946,0.9209199328118959,0.916720068281771,0.9103566134031141
cg01474925,0.7328269200342703,0.9290220503355517,0.9399535095986503,0.9549570002978192,0.9568759698771627,0.9538516802583893
cg03860768,0.8871726175104168,0.9068937070284967,0.9211299159307278,0.03477550035735991,0.9453368967124612,0.9262251457939177
cg15871969,0.9038355981177841,0.7112078996818989,0.8821549013540843,0.9351883896522633,0.9257808834522926,0.9202009863760572
cg11775828,0.1598781932590648,0.1440806269849916,0.09623170165791672,0.41348841229444383,0.7443923609576674,0.524892092992969
cg06739462,0.72585777898114,0.42478785138426617,0.9143411327400081,0.9314698813500826,0.9216219605092671,0.9159850221987428
cg26176018,0.5298517074241333,0.7285763397044642,0.7410905591735872,0.835882965162003,0.825136817303594,0.8143889897932081
cg13437525,0.15392865600389796,0.4335801644980982,0.02910427671121444,0.022564617978858156,0.02204004510661316,0.021072554952087784
cg18044113,0.4616951853912746,0.5653816627298764,0.7421262061881873,0.8220745076246414,0.834832404250851,0.8170364007422629
cg18346531,0.7734398604449269,0.753664485392881,0.7695805877540927,0.6819086550549706,0.1115450350729679,0.6000356139605039
cg19610383,0.9337264382695657,0.924380450403347,0.9279410682104293,0.19457645913664817,0.9265211128931976,0.9235143130266144
cg03404662,0.16694152757593023,0.43794714927875034,0.052919761840868794,0.056505559883959215,0.04665868414296427,0.04525190792538246
cg01109047,0.8822538270532941,0.6393070192730931,0.9421970379707345,0.912868784253621,0.9490256259002581,0.9412364608981937
cg16256390,0.16569005722979657,0.08802691182118473,0.3953991380385959,0.1683001791700845,0.08125265625387924,0.0746148673447095
cg25284031,0.09741368260788943,0.4093085920313548,0.03285594286966444,0.030781015318411948,0.032467479498688,0.03554965096536885
cg09689296,0.9002396640148562,0.9035032778917351,0.38400307293504765,0.9340217128813971,0.8941201682763655,0.9035120815691533
cg14220262,0.7204884309102991,0.7638703862770336,0.7979009075759158,0.02976618248116727,0.7145082268989266,0.6981168221898993
cg19380581,0.9516201644149418,0.9422593498600269,0.9454246534897355,0.94235543710488,0.47831914037280115,0.9298084010898389
cg25885803,0.5922671701683496,0.38454094811857187,0.249757434104773,0.24433494458681337,0.05321383495860714,0.059561916958705996
cg19779057,0.6716841787650758,0.7001670278191895,0.3559652848826814,0.7504142099681925,0.7494721900898658,0.7351739369425652
cg24056365,0.7538577308004909,0.7888937630677414,0.7465290721515038,0.8052969079494846,0.7273569627617246,0.07112444468939894
cg00678668,0.8990198506726406,0.5975868179529148,0.9115394129399905,0.9495735397189371,0.9495362989378029,0.9433666283648199
cg05861567,0.36625873582902835,0.22596402364393936,0.03486707211805867,0.05279292175064206,0.029678335243351537,0.02425126438750876
cg17494034,0.37168014426327034,0.30391807729851994,0.3326127761852975,0.20651689169532034,0.8179205443251143,0.794429373070423
cg08361238,0.8188022904757126,0.726932145921405,0.6181831697237674,0.6467428231751197,0.5726835469402741,0.5957453875248382
cg12534645,0.6987658282466362,0.7084854801868147,0.7432365508436657,0.07338611278187138,0.7195327223373715,0.7569664547267275
cg27443224,0.8284938785251179,0.8305836219116002,0.7574718175253456,0.6813808462847071,0.15486417446077014,0.8287729285995802
cg16785077,0.8907942154982702,0.8738285226302815,0.7775214239349326,0.8057054862781182,0.527606934980108,0.8261250550113789
cg25623459,0.280959933249903,0.43991698269780505,0.08676103187639374,0.07658092627103648,0.08087061453832348,0.07997118674189578
cg23633330,0.18128775007529346,0.2769349416245719,0.22609139474821358,0.03225284814940613,0.44680463111428836,0.23012658021611254
cg15906007,0.0414146919042517,0.058527306042667496,0.039496753179311506,0.828734656859701,0.25162918845662047,0.046669045100387434
cg13483727,0.719049904586257,0.7080908895014641,0.7170508290928898,0.6118757416439655,0.0423991287270089,0.47560372009121743
cg23610213,0.26013246274438084,0.34304652000620584,0.09306444418873208,0.2304657224359253,0.9123862533947417,0.8879287352404858
cg11075561,0.32937386622041265,0.2548351626142558,0.42969602451571864,0.5142813139520671,0.8530946001093257,0.6508610058318641
cg18319612,0.8539929925655892,0.6155274318007921,0.9267875904155148,0.8859229274286278,0.9363824679466102,0.9312812095032974
cg16384864,0.19428831323355458,0.12541875371497666,0.11368101676636468,0.34860981354721393,0.44871997639387207,0.6992688424651057
cg20708135,0.8843518776210377,0.7163602752307894,0.900052362932074,0.9130497531082978,0.9141851095952839,0.9107964919120916
cg25882597,0.7236363026122457,0.6155887693626529,0.511177722039975,0.5063324625763458,0.4840204174375197,0.488451319300214
cg19215266,0.3289063745470821,0.2638406886949572,0.41140574524554463,0.5743285879055307,0.8242928740710234,0.5724810055112936
cg14704980,0.3232498461784863,0.33523529356039833,0.5858714837998744,0.2226033410196112,0.1343622316536928,0.16060578157964273
cg00445548,0.9743851252904415,0.9691801503038601,0.773733677984071,0.9755206097965328,0.9745411188147746,0.9685367378642129
cg02192218,0.7903170307169236,0.8396251187215521,0.3475238176590074,0.7547674676055917,0.9000594510907689,0.8862258652016989
cg18786123,0.10499949629827758,0.06012151058012946,0.48835805544268807,0.05964929150733666,0.0243099946654363,0.02429258176634084
cg26107055,0.9482325682671229,0.950183220239486,0.6302617033983,0.9526029291170984,0.9552759967652305,0.9459026499416441
cg09469986,0.8979286633036645,0.9138682998286967,0.9086057565430613,0.06344495555964709,0.9351503867750118,0.9368898112152804
cg03771282,0.22916588743938485,0.11367505448583967,0.4915296704390813,0.4524315102673225,0.7633516321069407,0.5359705222325297
cg10204320,0.5427048248423578,0.7444460693334806,0.2555460486235914,0.1658832609729697,0.03509669094520105,0.04544092074764619
cg05612654,0.9872623040721696,0.9833210822200553,0.9822916282392792,0.9408845715563595,0.38231483140211375,0.8754768961455435
cg15876825,0.9864768024963125,0.9856896964937008,0.4795585398596411,0.9896434846197959,0.9898569360405808,0.9884255932058459
cg25013586,0.519448820281222,0.6066356720380552,0.3623460355363857,0.847122422302618,0.5962212727828208,0.5475826847114454
cg06794543,0.9465640892891863,0.9312721179168021,0.9112178042353378,0.2844231071002487,0.9213927102430729,0.9228280448205611
cg26877077,0.9516597276346048,0.94783959036366,0.9440871671590954,0.9457437618705106,0.9526625102679184,0.612504658797461
cg03324175,0.9125282790742733,0.9100188412904726,0.8836382056019753,0.07784785145835908,0.9069120397352755,0.9075788177796608
cg05435212,0.23233222202744544,0.1485301494037536,0.05870634830890843,0.04125136496582226,0.04300504798623058,0.037317408164779284
cg04741118,0.3684416394816639,0.19584075917899332,0.5414586516053728,0.6108766808414475,0.9140683848760573,0.7149410007677682
cg05564251,0.3639308493635546,0.3188912594056043,0.415728233451707,0.456145244742954,0.8609379385192266,0.7445550076513502
cg00801571,0.8533744358363883,0.5856468368206688,0.8649600010195019,0.9499274565001089,0.9408922165122002,0.925280443855976
cg23536830,0.9068561996843346,0.654139482136548,0.9097222649636103,0.91177333130685,0.9120468471369573,0.8668808532150267
cg06621080,0.33358634521912395,0.3514010354110385,0.5674155994029286,0.5052595421425143,0.7311489387964769,0.5436148083845069
cg10762511,0.7187926831864538,0.7307753350437652,0.6544674494425176,0.026787508023853594,0.7389049433193677,0.6309316801892373
cg22843803,0.04644084076772438,0.029746278539304005,0.27133055458296484,0.3471630327611588,0.524296130169005,0.23682238197404057
cg16345899,0.7222608794861181,0.6735384164439395,0.7347040573341014,0.6925857092719803,0.17976419515488654,0.7335612936673754
cg12614529,0.7465313840897297,0.6321933931312165,0.635633823774034,0.7162013532201268,0.8801098337388906,0.8027334544249882
cg00152117,0.446816228983269,0.5282447485850035,0.5973172400862246,0.5341524912349936,0.8292351021146452,0.7636497460111459
cg16092330,0.29265032604659663,0.18315750058985986,0.12924372958166797,0.10309296474419355,0.04556822886268083,0.045485051345136744
cg04808985,0.6560650939227448,0.58957970459214,0.3743051305303802,0.39513333938664,0.3409572056451496,0.3259810855078229
cg22826986,0.8313892022245042,0.8838930159055939,0.8791244644048124,0.031081807631415395,0.9352079101977279,0.8862794115607274
cg18886071,0.15575883404407537,0.042621060985531985,0.5346527439416234,0.04904027330482993,0.08647700371615238,0.033532423322258836
cg05089897,0.9566065649678434,0.9488240013191246,0.9237427137355505,0.9161920007497546,0.9364897551711494,0.2867541598924755
cg11811510,0.14463029565973598,0.03358011004575876,0.3238651057829826,0.03219956178212964,0.04645972582152881,0.021085062678543216
cg13365901,0.7956622984076474,0.7525638655713611,0.47607188748015794,0.7832907407872256,0.772086957815797,0.749552445080344
cg21141089,0.7709644073293501,0.7837555854003762,0.8250154332589946,0.11253074743587771,0.8486324681957527,0.8346313820155338
cg16522412,0.6885949031580711,0.6531542002556165,0.6626702938638653,0.5370506260227362,0.644985931581331,0.8964264602609361
cg03891050,0.07909236542212209,0.07790418759115046,0.3569026489951619,0.1022179596225403,0.2737721958561784,0.1683459431596136
cg24842998,0.26833893169745215,0.2247760292875149,0.2126259384708424,0.6058513706542525,0.2155868729180388,0.3130510512439736
cg14258143,0.025095615982176647,0.02364189719001385,0.24757370127412948,0.02403114644236468,0.02011251229232732,0.02328397045052538
cg12085119,0.09735984748411589,0.05825220007640804,0.20651869214273777,0.339864161116634,0.5919772474560164,0.41373079970107307
cg07831553,0.8065336044088315,0.8191436891728877,0.42851529646289244,0.8865486156064974,0.8615160414903007,0.8533188503247118
cg12419766,0.9077647636268155,0.6116985818489523,0.9698321807740429,0.978617878590962,0.9778210400519612,0.9760381714316262
cg04499011,0.822391739351732,0.8355549106444459,0.8711711851471665,0.06635435407307227,0.8831265269321353,0.8584458453014813
cg04557665,0.21200630800448658,0.09358819667366293,0.03500322957393112,0.04147997422214337,0.02806819697485289,0.03097738888709576
cg23037469,0.9357661045579183,0.9334887679417546,0.9357698044829051,0.9408993600938749,0.8891547224520013,0.45981287532043685
cg00326300,0.9070214465441878,0.8621439342388104,0.8745223371988707,0.1279710362347478,0.8473285098521706,0.86385703647082
cg25990402,0.09196920652591355,0.3180216764211927,0.05511021497557103,0.022018002065745623,0.10773938743475585,0.10923905841695439
cg05021589,0.37850266775734165,0.30294315079828593,0.31030786570393093,0.044106808708598115,0.05364334415863986,0.6694045562060634
cg27437304,0.6161058876239762,0.3901240604063681,0.8569598355175402,0.45105582345740924,0.1907791340859622,0.4859051592240309
cg23357708,0.2631867161887232,0.2652436683693888,0.09773495301546702,0.8517595811962635,0.05016831780892672,0.037869700544333376
cg05720721,0.5903157477953631,0.6038170211474292,0.6762932035306659,0.022363198699425994,0.6575310752928368,0.6729433630293016
cg22175494,0.7433090819467024,0.783167092579788,0.8216732173405454,0.8309483451304767,0.9274820256963758,0.8254825157548454
cg22707438,0.3133470407888335,0.17347974495989538,0.40865848536920724,0.12375215903965574,0.03685947196602191,0.027897155878394985
cg14510967,0.0598927095013603,0.31070630733628557,0.038327533197613575,0.029619162502539417,0.02869013549136761,0.030223396301174127
cg02524863,0.25666061709621446,0.3950346672687819,0.09427843482537225,0.14917981770602756,0.07909098810835938,0.07937560777413988
cg23896514,0.026896269194332405,0.02734294465506513,0.04248004586541694,0.02689195647295671,0.21839698498987206,0.287085678771307
cg06811732,0.5677734546185393,0.6149759816533661,0.7061664591826927,0.6951538657225371,0.8608603357742607,0.7470763103914393
cg04681489,0.09607308735596005,0.06771558068578357,0.03529960908973318,0.31540649673641247,0.03989376817850278,0.030253432594111517
cg23713900,0.5192295933149623,0.49007169469879647,0.49975817556428326,0.435925084587536,0.041807888568728725,0.3946290587802841
cg09230679,0.489679840277244,0.45624096393143565,0.554741514273518,0.4289128771107283,0.8447542549029753,0.7808035664259736
cg11231701,0.8255398267487424,0.7795503377558588,0.7946600066077096,0.8469844279762985,0.8121472943384285,0.09832702602123161
cg01710351,0.14971557882329833,0.04612399236322028,0.4490498543767197,0.04870662823906978,0.041617070558498725,0.045018603133595014
