cpg_id,intercept_alpha,slope_gamma,r_squared,n_samples
cg02335517,0.935499337317165,2.4327845761406303e-05,2.6333435320102794e-05,596
cg02341559,0.9443053972949763,0.00012446091768733054,0.0016669753565936585,572
cg02344497,0.9560606891526461,3.339598102177523e-05,0.0001541560038899048,595
cg02349468,0.9679499264964512,-5.182289573377278e-06,4.303593766796787e-06,561
cg02351277,0.19903556043606097,0.00041427365708961183,0.0036561375434195353,601
cg02352281,0.15179888352964716,-0.00037206413174114986,0.003579960625122447,601
cg02355558,0.9316765851039756,3.659645877058926e-05,0.00034858489237343804,599
cg02358761,0.03552493135082788,9.242047435157415e-05,0.003604097548520535,600
cg02359506,0.9427525949182756,2.0755512158946902e-05,4.105132207155027e-05,590
cg02360367,0.9672239871880204,-2.3214183201455273e-05,0.00010388877539002639,584
cg02360445,0.9305655205812833,-5.5439643909752316e-05,0.0001685452927144837,600
cg02361306,0.9314375263894017,-0.000380763250849176,0.006451529369731701,586
cg02362020,0.8597920124588503,0.00016223960456077964,0.002335342067797952,601
cg02365900,0.8955651054840337,0.00023498001993403546,0.00924260552301881,601
cg02367921,0.1850266302912629,0.0005071493889941872,0.004111508522515961,600
cg02368469,0.9516956702281798,0.00019144562431348255,0.00342601037383794,556
cg02370040,0.9603708844920105,4.12226517035007e-05,8.685073343761562e-05,300
cg02371830,0.013606236496158164,5.9365750693483584e-05,0.0029302509334859783,591
cg02378074,0.9831691762464163,-7.463598749713e-05,0.0005699108953362009,143
cg02379333,0.8892210429959347,-6.609440461434727e-05,0.000279434362264519,601
cg02381279,0.2947939859273647,0.001958476931964631,0.03288874699043853,601
cg02383368,0.9286658101526235,-5.133283170409376e-05,0.0004430198459584034,601
cg02389084,0.9483438470581577,-0.00010835046405317686,0.0018119206607121185,593
cg02390801,0.11699704365072328,0.0006251330222862447,0.01945242539803138,601
cg02392269,0.8936121367415674,0.0001844703541072263,0.0007801872416915989,592
cg02394186,0.02887688545507309,3.3416832634782966e-05,0.0006427456049290514,600
cg02394753,0.9401804434338402,-0.00019020369863422272,0.004497471052558377,596
cg02395280,0.18440709743881598,0.0006893373357292233,0.02286997855384132,601
cg02397720,0.018889682149958835,0.00022675932679727776,0.010678636521177287,586
cg02402946,0.36596855756231306,0.0011525007976066297,0.019707287132567197,601
cg02405193,0.33336320199757,0.0009368467199704353,0.011387032592829582,601
cg02406098,0.9274705598949624,0.0002721426845948934,0.0040318351474162295,601
cg02410867,0.9660154454510415,-5.545618036829827e-05,0.0004950641088079522,575
cg02412684,0.8946487922915182,-0.00019659145921643804,0.0012556949516044913,593
cg02413187,0.9350297605077624,0.00014186192288156166,0.0026584878193534056,592
cg02413285,0.9516578728494628,-8.572160330368388e-05,0.0014899166135216024,599
cg02417408,0.8048557131225088,-0.001171325248877989,0.0295306417881267,601
cg02419321,0.14145685177903694,0.0005843945177833324,0.008830546484293933,599
cg02420724,0.8570969968717093,-0.000190160434618641,0.0007608889295217525,600
cg02423000,0.8955356975843705,-0.00013992215262884585,0.00259173236500454,601
cg02424670,0.9311832850030152,6.746697438716147e-05,0.0002667349040668121,587
cg02426324,0.7490811123269423,0.00016360551700227792,0.0006465178762492529,599
cg02426414,0.918454653402267,-0.00012542857217084227,0.001526487570627899,601
cg02430732,0.90550872399542,-0.0006164254422516927,0.010485794593733111,601
cg02439077,0.9152001710915897,-0.00027798232092157303,0.008969204479939541,600
cg02441103,0.9447451037472826,0.00010785231587974297,0.000929183123618893,578
cg02455346,0.9496760146894778,-0.00025400071137373503,0.011942352742394746,601
cg02459416,0.966027561051691,0.00013101097421296438,0.005105329533946712,588
cg02466008,0.9339477594507964,0.000789649367927482,0.019631542884180453,240
cg02470008,0.24777155555613617,0.0017031672554373959,0.027650156277602145,601
cg02475653,0.9494975383192574,-0.00012875698920819615,0.0008839372519433564,512
cg02478828,0.9865480648591096,-0.00019446180566248908,0.013829971682759679,573
cg02482497,0.9479662896281177,0.0002988575804539412,0.01019501189394545,514
cg02483911,0.9670254219927916,0.00019215242327451083,0.005385877532762429,224
cg02484352,0.7841320784240123,0.0004072456698206156,0.007659152650438816,600
cg02485328,0.9380739457100877,1.6471828540478612e-05,4.6862275748793536e-05,596
cg02485642,0.9713339971041898,-0.0003645206324519051,0.01440788867970122,601
cg02486253,0.056973139035744094,0.0018160718212158926,0.014319058970821641,591
cg02497019,0.13803722117606956,0.0011469315234626147,0.033468007032615654,601
cg02501473,0.9559555361967766,-1.696624844873293e-05,1.4307911537891904e-05,505
cg02502704,0.9232648542287748,2.2338330920778117e-05,7.280110193008671e-05,601
cg02503763,0.01177829642827874,0.0023740303851936422,0.027948288314125547,384
cg02506767,0.8971108630098525,0.00027705237480844883,0.01292675961526768,601
cg02506867,0.029455696778218278,0.00013852365848177005,0.002569456466876785,575
cg02512860,0.5250201059258293,0.000566338290294567,0.008939425714282412,601
cg02513026,0.029948488188288207,0.0001263652345271546,0.005539230857753097,596
cg02519948,0.8975179349531567,-8.247544668175532e-05,0.0007538199479008023,599
cg02522196,0.041755985718804914,0.00027851313089354127,0.005475959288661403,589
cg02523585,0.9165748676060819,-0.0005406651532271434,0.004793421272476839,586
cg02524112,0.8549173243315678,-2.3919342705075458e-05,0.00010798728812366765,601
cg02524983,0.9539277483005806,-0.0005688109954214063,0.010406573636654759,589
cg02526838,0.9726748347279289,-0.0004134125115538072,0.01365741996971681,593
cg02528112,0.9949877652888761,-0.0004118251789765507,0.01436393014949211,244
cg02533339,0.0457447405218507,0.0007935878292001186,0.016114117077871803,589
cg02537838,0.8759177349388744,-0.0001237531155778109,0.002714899406477289,601
cg02538070,0.970975200088847,-0.0001033985644378263,0.0017684319672511828,573
cg02538681,0.4490350299080973,0.001379974277720833,0.012831772448946399,601
cg02539809,0.9188885074567067,-0.00018731565007526916,0.0029849879175779526,594
cg02540781,0.9229395625766065,-0.00033722035903959336,0.004156966696770348,601
cg02543462,0.21175436107156048,0.000610411676527961,0.0064823113077098204,601
cg02546601,0.988118060722776,7.53498140410161e-05,0.004904521191192557,299
cg02548912,0.9817875075571969,-0.0001604128999370557,0.001994703927823749,380
cg02551743,0.12557598123030847,0.0015326502882871192,0.04875327256240758,601
cg02552250,0.015555662260091089,2.4569377628953045e-05,0.0008066582514042464,598
cg02554168,0.024465899766917036,0.00030118029628180965,0.010831074175254751,566
cg02556649,0.9498796023655298,-0.00036038867498073695,0.011122578134088679,601
cg02560408,0.955532684397727,-0.0005938093525856453,0.021859821487104414,591
cg02561014,0.9020702656956041,0.00013280890531566235,0.003736339797416832,601
cg02562005,0.9197891718014954,5.1346945926549416e-05,0.00014318753563580255,600
cg02563407,0.021722885787889203,8.736772674498763e-05,0.0025654222152337036,572
cg02566978,0.03859802792044236,2.958524275636212e-07,7.732329776466429e-09,598
cg02567476,0.9073571150782135,-0.00046341861207632067,0.010674484382553695,599
cg02570643,0.9427745535334847,1.6688545928179188e-06,4.611435454604518e-07,597
cg02574421,0.01950747943437854,0.0001618700328663356,0.012604486087109734,595
cg02580005,0.9023567266081154,-3.974713481741574e-05,0.00016172697864635932,601
cg02583465,0.9160898990253502,0.00017244453532945094,0.0020612339016234937,599
cg02583618,0.021183191156242853,8.228321636298701e-05,0.001115890299492217,470
cg02586212,0.5050407913222537,-0.0012608839487772254,0.004746344514367951,601
cg02595061,0.09156864048191929,0.0005994840601249505,0.027985214345802256,601
cg02595834,0.04342854050740512,0.00013311289105614335,0.008814875228688401,601
cg02597698,0.03600652594914857,0.00013014180737492949,0.009381205261111636,601
cg02606840,0.06925178115417112,0.0005124116998598318,0.017336015807047467,600
cg02609337,0.06367582039582009,0.0005638350790842297,0.013470293297224822,594
cg02610227,0.9513846902925183,2.175076137085912e-05,6.153185148338736e-05,594
cg02621481,0.9258748638640459,0.0002369954946961227,0.009942964017610745,597
cg02621779,0.9704505307971826,-7.656241567950994e-05,0.0009767895278389727,539
cg02627991,0.07668635188377444,0.0005741389337468614,0.023646978208017422,601
cg02633363,0.8440259227435762,-0.00015073426031911573,0.001731592787157954,601
cg02633729,0.9406714976081847,2.1699947500381048e-05,0.00017696708714287634,599
cg02633817,0.9487308299702325,-0.00023799847106694674,0.00771865165079344,597
cg02634421,0.05578462838396462,9.551760596748545e-05,0.0020210120142786225,601
cg02637352,0.9826320308539004,-0.0005953321322373018,0.03133720554798636,587
cg02639667,0.9899309562888388,-8.305132218862123e-05,0.006887851433129422,584
cg02643834,0.862426591558758,-0.00018100621771084365,0.0038025090356714752,601
cg02647835,0.985255121242811,-9.407135829154985e-05,0.007804636201899751,598
cg02650401,0.15715039466148933,0.0009650245944537094,0.031004388744122702,601
cg02657012,0.05751012465338376,0.00010925261120021013,0.0010966577093657337,594
cg02658330,0.8912783283777836,-6.870780757079767e-05,0.0008581401756672102,599
cg02658488,0.012960050474575723,0.0002882087860818806,0.013083464595065597,527
cg02661728,0.9632790646729797,-0.0002588848073259316,0.007242018741294376,584
cg02664205,0.9242257049730045,-0.0001519177905440957,0.005230044394533007,598
cg02665578,0.9340050553448939,9.306485780596762e-05,0.0018005509495617744,600
cg02668822,0.8490867797522312,-0.0003277577359598509,0.011928659927437413,601
cg02670123,0.9827011859324309,-3.440574227670149e-05,0.00020930873091951074,422
cg02673417,0.2394814710568522,0.00151821500228926,0.036094060888137935,601
cg02677198,0.9660907641245726,1.941136159104121e-05,7.414898515056834e-05,551
cg02679662,0.9776271103823123,-8.941069942918865e-05,0.001510858163930151,534
cg02681040,0.8975454370984279,-0.0005979224706515081,0.04368761902457996,601
cg02689640,0.9040506272101192,-0.000569086323580755,0.012772506588213828,600
cg02691393,0.9165519340180043,-0.00011933973678452548,0.0027044979962528304,601
cg02693607,0.9730451633699322,2.3939577373122896e-05,6.177610099844522e-05,279
cg02695074,0.027581382826226755,0.00040642214629663993,0.019007405150407775,592
cg02696067,0.8805764224182301,-0.0007807381347975409,0.008784422017594107,592
cg02697979,0.9247521967838205,-0.0005430609477801242,0.013564124180362347,600
cg02701024,0.8276779022069642,0.0004298422981820288,0.0025198810995001875,599
cg02701443,0.008373185579413652,5.800995669307858e-05,0.002441918590400771,519
cg02709032,0.10425445470261537,0.0003588951890644735,0.008690837420480935,601
cg02710090,0.9276044686337532,9.006820882575067e-05,0.0007039499543342043,593
cg02710534,0.925875727220299,0.0001621588491516455,0.0016222500336041668,597
cg02711020,0.9699066063917612,-0.0005481882403224723,0.023938742993253603,587
cg02712474,0.9231466945832619,-0.0001366464141121885,0.003426038197072212,597
cg02715021,0.9907233323532065,7.462275960764797e-05,0.013048302174142767,209
cg02716776,0.02543239037703363,7.191412832942501e-05,0.0011875004962818014,566
cg02722633,0.09515741673334958,0.00024402251655368927,0.0008567525743520266,547
cg02726291,0.33381921136832915,0.0008498383957096997,0.01086583541544528,601
cg02729303,0.8869254503863934,-7.34252031806263e-05,0.00030292523509056757,601
cg02734358,0.3605212429977806,-0.00023280016046833948,0.001242306174903507,601
cg02736228,0.8763610540313898,7.224824990231208e-05,0.0006040544169307882,601
cg02737418,0.9753107890190698,-0.0001829889767986668,0.0031482471827593006,514
cg02740435,0.9249789963592843,-0.00026935322586406487,0.006669792887722181,598
cg02742281,0.9709364007009145,-0.0003218840119372158,0.016089589207438637,597
cg02743878,0.2617631522560249,0.0011076551959165635,0.024712205624793704,601
cg02751693,0.9121676287768092,-0.00044877738978778086,0.0050306783412880085,601
cg02753404,0.8895495866749754,9.54821659158013e-05,0.0019818858491581492,598
cg02756056,0.0539408942889082,1.919075401654223e-06,8.367538815168274e-07,599
cg02759531,0.9718628991614564,-7.583636373421028e-05,0.0008961521665100669,537
cg02760280,0.9568638526383926,6.677549533849198e-05,0.0005619136193287799,520
cg02768721,0.054428050380832725,0.0007989633563404271,0.0230200496980566,600
cg02775254,0.9413610228736387,2.4588617543349474e-05,2.0618723364229652e-05,594
cg02776283,0.18429310254820025,0.0012216247094285866,0.02739250976610541,601
cg02779037,0.19309447502184296,-0.0013410630486818899,0.004387953581137083,557
cg02786269,0.9361069264678596,-6.694757716384221e-05,0.0005399211991913289,600
cg02787737,0.3080497242140214,9.929764186527619e-05,0.00020254663578300747,601
cg02788013,0.006944569883176811,0.00010389264079522727,0.0014254106854689752,321
cg02792168,0.9813198869002395,-0.00024233384449324152,0.025707273012803622,596
cg02793733,0.8759051253496686,7.227633905714675e-05,0.00018649025116446172,601
cg02794695,0.04546676173917202,0.00010914079688302567,0.005234362741138754,600
cg02795014,0.9391413707641686,-0.0005381351761339172,0.0370649895705929,598
cg02797195,0.8335297540458803,-0.0008307086638376261,0.015218682595438682,601
cg02798280,0.9845283308297857,2.0127601208221738e-07,5.1518397548022676e-08,595
cg02799880,0.8806376124259033,-0.0002209314495205954,0.002388484008826186,601
cg02800571,0.9091083812230694,-0.0003164915433110933,0.004253968323253199,601
cg02802289,0.9167462785668303,-0.00030783485194487396,0.006065617564369075,600
cg02803819,0.9709864846507208,-0.000157714849627789,0.0030178799884068574,596
cg02809940,0.9032637876635283,0.00022580379348729852,0.002818533780171495,600
cg02810826,0.8925361341256449,0.0005774458138605148,0.005171982329090885,455
cg02811434,0.9528263517772941,-0.00027228688481700135,0.00789396908540363,582
cg02815538,0.9627159308191697,-0.0003932632983407872,0.00836005008244034,577
cg02816348,0.9766163421066123,-0.00016174218732290725,0.003970495142390784,515
cg02821871,0.9159150286118737,-7.12098923581423e-05,0.00038867046885848744,601
cg02825630,0.9188185038597836,0.0001527535764559338,0.0009461114165135731,570
cg02827029,0.992077494486118,9.528241908894188e-05,0.032754023850096625,104
cg02827061,0.9198235877965592,-0.00023551021201330792,0.007729272947102128,601
cg02827572,0.9431018835983279,6.623376110160543e-05,0.00036088263348244,570
cg02830467,0.5820532723722508,0.0008065511457812084,0.00858856376932593,599
cg02831955,0.9264084606836281,0.00010557376751369114,0.0020233488613207173,601
cg02836478,0.8905676500074289,-0.0007232797163323045,0.016949389356393896,601
cg02836764,0.9474758739981042,0.00010796009600445519,0.002571707507486032,598
cg02838309,0.9191392663153938,-0.00011638518282662171,0.001384441951605364,599
cg02844611,0.05117328711141035,0.00014899962997529342,0.0030682892094725522,601
cg02846431,0.7086884605309095,0.0010002803812768945,0.016284965534259843,595
cg02852025,0.0331780542007003,-4.730560882241582e-05,0.0003266450936647569,522
cg02859421,0.9423431368346401,-2.2316610332779993e-05,0.00010640009377793636,600
cg02861056,0.14658669314485917,0.0010299596699255436,0.02441618609162477,601
cg02870676,0.931819699457856,1.8364903259288223e-05,6.524615848624293e-05,601
cg02874145,0.8830064449689468,-0.00017638918372751635,0.0039889472411036575,601
cg02886263,0.0544444131293762,0.00042391911371233315,0.009852493526215311,600
cg02889774,0.4026107801751405,0.0014746254105409441,0.02667473059107406,601
cg02893550,0.15732982230410616,0.0010864153427086163,0.019547555105179804,601
cg02897527,0.053767896103669145,6.474918269484828e-05,0.0005488164689113617,598
cg02905744,0.942882107532404,-3.497716813036812e-05,0.00016729928323666599,596
cg02906741,0.9488099059841613,-6.57510058238758e-05,0.0011515288328992623,600
cg02906939,0.903124461353928,3.18016932239416e-05,0.0001626700464535391,601
cg02909176,0.957621199001087,5.444197309680668e-05,0.00115008539252337,597
cg02910281,0.902976824883636,-0.0007921968896924241,0.013137993676479165,598
cg02914097,0.352296354676668,0.0006275346348373643,0.00795859433219559,601
cg02914427,0.08320501889834374,-9.954535738144262e-05,0.00033334751887981184,595
cg02923669,0.962204135196272,6.092529155203836e-05,0.00030485389006529306,466
cg02923856,0.8446709749535578,0.00021354893492388,0.002060494092092857,601
cg02925240,0.952949211503487,0.00014417073928991796,0.001707783829191234,527
cg02926868,0.9637663406042697,5.3261793416318916e-05,0.0006946320403737882,596
cg02927682,0.3922907078754207,0.0018573931181653407,0.026930645613376436,601
cg02927821,0.9581010086543016,-0.00014675164715286833,0.0046775590503811415,595
cg02928476,0.015401908061740948,0.00040346586497535056,0.019811763572941676,573
cg02931467,0.8920004563065469,-0.00024185450478328253,0.0038821618057326424,598
cg02935132,0.029251571277297692,8.954045354765585e-05,0.007260666851847564,601
cg02937491,0.9392603570391223,0.0001491969067775734,0.0014051222186131085,565
cg02943050,0.9213468197634012,-0.0003283218830135003,0.007816243382166133,601
cg02944007,0.983867022366297,0.0001493962217854025,0.012442216613500201,68
cg02947498,0.8685244032786077,-8.975966553464449e-05,0.001491376969006697,601
cg02947862,0.019790084858582725,0.0001816740876771736,0.005794585474843017,555
cg02950608,0.9624561348869898,0.00011100829683383017,0.000853621864533749,352
cg02956248,0.9474190951695982,-0.0007472802311611659,0.008729541315320444,598
cg02957632,0.966502422940956,3.8702487489743664e-05,4.212374051570933e-05,337
cg02965411,0.8576174627252741,-0.0002923705524215457,0.0050276611817297034,601
cg02966200,0.9410003703995826,-0.000262934015989831,0.006982751853631619,595
cg02968918,0.8592326153581998,-0.0007012331495655454,0.008846997030487747,601
cg02972768,0.9919071332640887,5.688236052587107e-05,0.006628520191399256,249
cg02974655,0.08438576201560868,0.00047464077539001654,0.036932540583190177,601
cg02976723,0.8975685093875404,-7.413737093031806e-06,3.92379923885855e-06,601
cg02977388,0.9463524157341086,-6.539112706787948e-05,0.00024054596866773803,572
cg02977954,0.9000853817528952,-0.00027221541971916597,0.006648183814385256,601
cg02980499,0.9020210692054829,-0.00012552681241823272,0.0022167384088926934,601
cg02981092,0.8687971100540094,-0.00042537548464907155,0.00864187977913422,601
cg02987199,0.915856104301566,0.00022682502905126307,0.004391423851531351,594
cg02990330,0.8306563602885197,-0.0003525548543754565,0.003461084491031774,600
cg02992647,0.92014635414286,-8.364191556691735e-05,0.0015924826450781637,601
cg02996471,0.0370057347585581,0.00012232079270397089,0.0021025187599184036,590
cg02997560,0.014049796847248172,8.386418072698489e-05,0.005149585683287161,585
cg03002264,0.9796272493855231,-0.00025544770033061236,0.00298419181957299,472
cg03003434,0.03645202692355822,-1.785404773685077e-05,7.135430248506047e-05,594
cg03006477,0.29175326122524503,0.0007184384792953534,0.012115837599811052,601
cg03009240,0.9753460144135605,-7.818790498691012e-05,0.0034014618933757568,600
cg03014326,0.12055753476109768,0.0008021631460602368,0.0068156694092429415,600
cg03018678,0.9816671737669053,-0.0003662542280848766,0.00581335864109489,321
cg03025089,0.9396105454103543,-0.0002577968782541553,0.0036599821955511924,581
cg03027227,0.05407213439299023,0.0013431475973475768,0.060978483810856354,599
cg03028216,0.6693020904997389,-0.0038779823557104996,0.02781355562424659,600
cg03031520,0.7716740839417787,0.0005081072696423151,0.005137318934312685,601
cg03032253,0.9470022295458965,3.9280860723452435e-05,0.00013373806944805278,591
cg03032552,0.07043424278068236,0.00021100202856545164,0.005428244046076891,600
cg03051116,0.8824219003894543,0.00013602520686344872,0.0008939062569702783,601
cg03051374,0.06563405746777962,0.0001292643659955253,0.0004646168084270208,600
cg03053980,0.8218030964970648,-0.0003786441989047715,0.010505184448620808,601
cg03055271,0.8961312615204778,0.00027889796433142505,0.007245555001948456,601
cg03062717,0.8542825005917355,-0.00013527689569833073,0.0009936122097768951,601
cg03065308,0.9232259289369055,-5.6774536927207626e-05,0.00025291401203719754,596
cg03065459,0.893511709627393,-6.15288041242054e-05,0.00035262278082592857,600
cg03065612,0.030401381508184343,0.0001655086240793687,0.015703468421544797,600
cg03069098,0.9648249589475134,-0.00013094383312251814,0.0051520587704646514,599
cg03077671,0.09710755648659593,0.0005701042784963254,0.0037204334093450253,580
cg03078488,0.8950277683433914,2.2185226502672018e-05,2.2634008263633376e-05,595
cg03080043,0.9565921230545821,-9.439628831594928e-05,0.002446434288673416,601
cg03080538,0.8817035481628475,0.0002458738627980556,0.0035643846767443588,601
cg03081691,0.04975368472132194,0.0013606586777105065,0.04763845057993121,598
cg03087897,0.08366780590956929,-0.00025127697465176114,0.011485955130803638,601
cg03089651,0.04934053991475634,0.00016336215411870574,0.013089018966328525,600
cg03092482,0.8615892941664108,-0.0003936780983183511,0.009593155360334227,601
cg03097389,0.9515021824702096,-1.945709952918966e-05,6.456139156463259e-05,601
cg03098782,0.9564677697688038,-0.0002711133284749295,0.018583488940390414,601
cg03099144,0.9566166109984636,1.519280847847246e-05,2.438510456215237e-05,560
cg03100801,0.9470923960811638,-0.00021857026949907214,0.005712383496450757,599
cg03101580,0.9814300712588571,-8.991674704691862e-06,5.353903131177784e-05,591
cg03106245,0.3611907955094322,0.001521637657716542,0.028140344391619276,599
cg03106852,0.9686612047777502,-0.0002859209378536089,0.00921318258379944,561
cg03109729,0.9395597033916716,-0.00019995790189242235,0.005950184024536953,586
cg03110165,0.9250713712197696,-0.00015484083213648288,0.0019376168966841467,597
cg03113038,0.9240835266197762,-0.00013992477899757254,0.0018661868673747195,598
cg03114845,0.901230536926619,-0.00021165175313305002,0.002352842007228406,600
cg03130276,0.847671868267835,-0.0005517916622462026,0.022362342442702965,601
cg03131767,0.8221540177224611,0.00015398859714910615,0.0018270621367396656,601
cg03134230,0.9177245647428657,-0.00028648819369169295,0.007295228964262268,600
cg03140412,-0.004927673933567044,0.00029197933816758816,0.010142670412221277,265
cg03143457,0.9576107607009687,2.6811581541614575e-05,6.946801889218257e-05,529
cg03145999,0.04180148962333971,0.0011465915504373315,0.03231596056657848,601
cg03146575,0.9458276250803641,-0.00029343446459542585,0.003496507055079867,593
cg03151529,0.9346604354630415,-0.0001821356123953425,0.00781819882033774,601
cg03158310,0.9650227071210101,-0.0005115477775020155,0.047054388681304515,601
cg03162721,0.9419944711872177,1.3681243687400503e-05,1.3753978085895291e-05,587
cg03167633,0.3265183761158227,0.0010571811884872986,0.017047451351066,601
cg03176550,0.03448231903049262,0.0002237007677300366,0.010833689295764892,601
cg03177551,0.04917562324180891,0.0003646963697577409,0.029354680412267187,601
cg03179291,0.9397514874029023,-1.5568399296071455e-05,5.141720827617213e-05,599
cg03180302,0.8681631895146095,-0.0005733859846246556,0.01351983792449274,601
cg03188064,0.030886325876423582,0.00022160335267437336,0.0068509556010502015,596
cg03190513,0.009268468584848994,0.0003770912073124326,0.01508717128872672,467
cg03190661,0.04928663008927308,-6.253991901980683e-07,2.2219169171222575e-07,600
cg03203287,0.9065762771542774,5.3079371620744036e-05,0.00044343994841011813,600
cg03204322,0.11074266016119894,0.0018471660149755305,0.04353015895609991,599
cg03207391,0.9368467366865543,-0.00018519118467132218,0.0022935461366254684,599
cg03217587,0.03951056989997109,0.0003118556319682454,0.01482062830573705,596
cg03218479,0.06465043465798977,0.0014556422773552404,0.06145509662743054,601
cg03219838,0.8596040274716242,-0.00047660316589684734,0.015611915881821203,600
cg03219922,0.9886868221851287,5.638521078211993e-05,0.002211737050076712,169
cg03223894,0.029550854623521854,0.0002412852725545396,0.019856490385055103,595
cg03224396,0.9420722713659578,-0.00022910986075222377,0.0053205018817009675,597
cg03228145,0.0876877300463419,0.001493177344101187,0.0565115052993197,601
cg03231447,0.9777275945328088,-0.00016270398030067998,0.009701410284229217,598
cg03232056,0.013957553757870063,0.00015704106097255794,0.005172255869735354,546
cg03233624,0.801136402539885,0.0007232624152489945,0.014178504554579585,600
cg03233876,0.8526363636458125,0.0002543658054460718,0.003736595546207977,596
cg03234072,0.9307969759316124,0.00010900759163250328,0.0024735611642344724,597
cg03234777,0.11449375253245957,0.0005717174281965342,0.013215134017502073,601
cg03237892,0.9500500325770839,-0.00014089731268945082,0.0010664179498898196,571
cg03242471,0.12530759499558933,0.00042326624641006336,0.009809667156400748,601
cg03249630,0.3535461521237767,0.0013475826311254153,0.012602617680992023,601
cg03252568,0.974019136999659,-1.6142371961796503e-05,4.883959291424045e-05,507
cg03254137,0.21341369002330413,0.0012923244885049154,0.027246783591692525,601
cg03260530,0.9846736007757538,-1.462118973234728e-05,0.00016689928273772026,586
cg03260621,0.04688826967473045,-0.00015344252177705952,0.0008423047562879926,476
cg03263730,0.08669462063825539,0.0004788302298501116,0.014076625624410477,600
cg03270204,0.9205526727838553,-0.0004161340852789711,0.020832451500946814,600
cg03272225,0.01250258417077918,0.00079040611811337,0.023091666678838996,594
cg03274671,0.05517168517171382,0.0009503744320598439,0.022431073762693043,591
cg03277898,0.9958787234829745,-0.00012315954948717393,0.011151109329874065,526
cg03278514,0.026972789856367738,0.0007754415152956664,0.023082836515050165,597
cg03285468,0.8948452496188938,-0.0006162518004489196,0.026659834950213512,600
cg03290977,0.05682198742493031,0.0005451140308563589,0.03503251008729091,601
cg03291610,0.9328478276489931,-0.0001318070188336332,0.002137316919723742,601
cg03292149,0.9393364912746126,7.072223538412859e-05,0.0009801496586773206,598
cg03294458,0.17065215398275874,0.0008563828535635404,0.002915365299871353,601
cg03295251,0.9365555937695902,0.00012130356764376251,0.002945718846783185,601
cg03297163,0.0644821545028414,-0.00019664291962677528,0.001846044689362225,592
cg03297901,0.047324336952117275,0.0001997659225698037,0.0033638475562632886,587
cg03307465,-0.0036833171171706015,0.0005500484911162829,0.027104646624109385,563
cg03307717,0.012624409140119544,0.0009154205147428076,0.07388913348440984,601
cg03307958,0.8998358537451712,0.00011786565866889969,0.0028884743342093566,601
cg03308399,0.9906376553767152,-7.008692316699286e-05,0.0024307349478770446,591
cg03312170,0.9485160302743145,0.00019451935071880983,0.003137029628798249,492
cg03317505,0.055641435080512266,6.166190746010099e-05,0.0008645336655845881,600
cg03317980,0.9650879669611834,-1.90795189379679e-05,2.7139721937130545e-05,515
cg03319315,0.23015906806239955,-0.0002492831157719437,0.0009069492803898127,601
cg03320754,0.03283145639277118,0.00020857718997862817,0.012140279363522466,601
cg03324578,0.019691867920160144,6.164161708754508e-07,8.82508485178235e-08,550
cg03326606,0.9110018478894845,7.421441341483591e-05,0.0008742277804676402,601
cg03330490,0.09853180789263463,0.001612291698040883,0.031289777435556165,601
cg03330820,0.9763772932859828,-0.0005918511662915614,0.01832793626907514,505
cg03331514,0.9648845213156989,6.719102703235776e-05,0.0017092162169513037,601
cg03332469,0.0727285073500846,0.0010286562298620107,0.06559686159299849,601
cg03337482,0.5476117228793091,-0.0002855589364293344,0.002277350322915428,601
cg03337918,0.9462222843226623,-0.0002747042920956621,0.004803679029891317,596
cg03338209,0.9841918650165994,-0.00031048855280495593,0.00412157558900117,58
cg03338924,0.8425626074788698,9.869765156077897e-05,0.0004608020966688775,601
cg03339321,0.798616462515799,9.64452664614517e-05,4.3948227174905874e-05,601
cg03339668,1.0022883707299521,-0.00010777207083312842,0.05350670975823557,125
cg03340964,0.9792789773504235,-6.886016618660234e-05,0.0004952917781781974,366
cg03342674,0.9011986273203897,-0.0002567206464627542,0.006694414463836895,601
cg03343063,0.024240963308689988,0.000627246095505547,0.03734927599533022,596
cg03343584,0.9642019916351575,0.00016792040591301943,0.003271951629541303,419
cg03345059,0.8474319655225234,-0.00011189012934943874,0.00032481769228087654,601
cg03345976,0.899366612437567,0.00012947745256374155,0.0023868777736424374,600
cg03346415,0.9868001736164713,-3.306473348942023e-05,0.0015750299066058515,586
cg03352153,0.9552190781915199,-0.00011737468015068832,0.0024082397774872755,592
cg03352287,0.06904656288409522,0.0005048632178998274,0.007027305498529479,599
cg03355781,0.8560506308513781,-1.5522012941980385e-05,2.964424883966643e-05,601
cg03363012,0.9060110122920493,-4.381686389122266e-05,0.00025699872267581636,599
cg03363863,0.9735358876665433,-0.0003645141012039107,0.019334248826701095,601
cg03364683,0.02013078793084546,0.00012606601923530804,0.005388133211697288,593
cg03370077,0.9509296090326413,-0.00012141710711404092,0.0022171725033610645,596
cg03370270,0.04477165865676947,9.179807807361332e-05,0.0019350545052656543,599
cg03373714,0.03374658657747838,0.0002915185993808354,0.009057265986246787,586
cg03380645,0.8757321512197318,-0.00028379641159191144,0.0077553173133404485,601
cg03387311,1.024184301491276,-0.0006301927297744678,0.04646007178639011,46
cg03387497,0.8961733892006002,3.6881941219864155e-05,0.00016889290333976792,600
cg03389538,0.3370525427055609,0.0006845798957353516,0.008241587779594495,601
