cpg,d_GSE51057,d_GSE51032,mean_abs_d,concordant
cg02600394,0.08684342404067395,-0.20462690690808474,0.14573516547437934,False
cg02606840,-0.7743005426300357,-0.1907856244030058,0.48254308351652075,False
cg02610106,0.1414429021266846,0.23331706154219947,0.18737998183444204,False
cg02612270,-0.7915148630118543,-0.05271887992916467,0.42211687147050947,False
cg02615468,-1.1499272437684596,-0.09972931893765195,0.6248282813530558,False
cg02616489,-0.24416893276938864,-0.19133264490763607,0.21775078883851234,False
cg02617285,-1.0012601068287237,-0.8164909023088753,0.9088755045687995,True
cg02618229,0.11840422395432455,0.3026562727957089,0.21053024837501672,False
cg02621030,-0.2993196725091279,-0.10528732776923296,0.20230350013918041,False
cg02622601,0.7207166145565824,-0.16653344461339825,0.44362502958499034,False
cg02633729,-0.28214058908312234,-0.07735031650361175,0.17974545279336704,False
cg02634421,-0.012194329701746675,-0.25009124322981785,0.13114278646578226,False
cg02639667,-0.3593183362370311,-0.29405725471291594,0.3266877954749735,False
cg02641941,-1.1468151930395436,-0.7272172240789535,0.9370162085592486,True
cg02647247,-0.986014374873929,-0.27472722324685617,0.6303707990603926,False
cg02647874,-0.36582162625290754,-0.15584927022463874,0.26083544823877314,False
cg02650121,0.007674965293727141,-0.07506887133345669,0.04137191831359192,False
cg02654411,0.017227517031916408,-0.0786865943104451,0.047957055671180755,False
cg02654859,-0.5288958508164491,0.084807898849769,0.30685187483310905,False
cg02658330,-0.6521173170380583,-0.39348240457852207,0.5227998608082902,True
cg02661095,0.11889836098200371,-0.005828499357511246,0.062363430169757476,False
cg02661764,-1.3082859534699889,-0.4930168225402173,0.900651388005103,True
cg02663352,-0.5615135898574416,-0.05749718919517581,0.3095053895263087,False
cg02665297,0.019845531604760405,-0.3789045202610434,0.19937502593290188,False
cg02668822,-0.3136741772349798,0.5200007901752085,0.41683748370509416,False
cg02670123,0.4827450265245021,-0.06421972525312467,0.27348237588881336,False
cg02673323,-0.04216221200841049,-0.10332083514607289,0.07274152357724169,False
cg02682457,0.34989942288419096,-0.08560346717567938,0.21775144502993515,False
cg02685484,0.16166618146743164,0.7162974176655947,0.4389817995665132,False
cg02687026,0.25209357123466,0.11205783875504516,0.18207570499485257,False
cg02689072,0.6189410257506424,-0.9107348117283962,0.7648379187395193,False
cg02691035,0.6784805054418078,-0.5012999724581291,0.5898902389499685,False
cg02694990,-0.8402593392247052,-0.7176488093781842,0.7789540743014447,True
cg02696428,-0.20258056524063875,-0.5133598868023328,0.35797022602148576,False
cg02715021,0.1499611266013141,-0.9117078702663222,0.5308344984338181,False
cg02720618,0.1406005084936156,-0.5621077918004534,0.3513541501470345,False
cg02722672,0.6055949227109559,0.19790499571241654,0.4017499592116862,False
cg02723372,-0.8570836474186202,0.16547689251975298,0.5112802699691866,False
cg02730156,-0.1524904684122966,-0.5169917410146317,0.3347411047134642,False
cg02735733,-0.21759697219253074,0.4661619610637115,0.34187946662812113,False
cg02735736,-0.3973423190719282,-0.06066189196684694,0.22900210551938757,False
cg02740007,-0.6919607996020046,-0.2630679197813579,0.47751435969168127,False
cg02740435,-1.1454870397371772,0.3265697593764989,0.7360283995568381,False
cg02742418,-0.2019604566822762,0.088174169667722,0.1450673131749991,False
cg02744699,0.650353307263306,0.2353137546541872,0.44283353095874656,False
cg02751731,-0.8894524085390542,-0.19206818956932006,0.5407602990541871,False
cg02752174,-1.331901095010323,-0.6119921536326816,0.9719466243215023,True
cg02752529,-0.7516400913211964,-0.2132362776595705,0.48243818449038345,False
cg02754763,-1.0410982146921475,-0.806955998694816,0.9240271066934818,True
cg02763540,-0.5985076821530075,-0.37215841437704406,0.48533304826502577,True
cg02765177,-1.0618776742870757,-0.7546307101800704,0.9082541922335731,True
cg02770835,-0.26791984476927155,-0.7404733318011891,0.5041965882852304,False
cg02775230,-1.0727582077232487,-0.07451402923358885,0.5736361184784188,False
cg02775489,-0.9812508151297471,-0.5779351701096443,0.7795929926196957,True
cg02780988,-0.6628944524867109,-0.16293549712703975,0.41291497480687533,False
cg02786378,-0.9828631559571732,-0.1624509044021672,0.5726570301796702,False
cg02796279,-0.23358436635125707,0.44602385411721096,0.339804110234234,False
cg02797569,-0.6668269811077155,-0.019659870237764242,0.3432434256727399,False
cg02800334,0.13455647474135135,-0.1203713342568235,0.12746390449908743,False
cg02803925,-0.8109358604878726,-0.14065045894928205,0.47579315971857733,False
cg02809940,-0.4978359859320739,0.12946867081892346,0.31365232837549867,False
cg02814691,-0.36637060815752126,-0.42996242091068027,0.3981665145341008,True
cg02817770,-1.0234447896223546,-1.287365713317416,1.1554052514698854,True
cg02818910,-0.40636579221345814,-0.3174587333004681,0.3619122627569631,True
cg02820413,-1.0354196009082097,0.5283569786932135,0.7818882898007116,False
cg02827029,0.07469294890608211,-0.7389624274057763,0.40682768815592923,False
cg02827061,-0.5976361314409301,0.2794665230165964,0.4385513272287632,False
cg02830467,-0.5045552876558369,-0.1824194065353937,0.3434873470956153,False
cg02831955,-0.30667429764093457,-0.1393480477907343,0.22301117271583443,False
cg02832512,-0.3505251035039584,0.14344960227834916,0.24698735289115376,False
cg02838309,-0.7092238854318346,-0.12374155229864212,0.41648271886523835,False
cg02840828,0.1719787041093084,0.4818348575094366,0.3269067808093725,False
cg02860199,-0.17403814932995182,0.43268409881262304,0.30336112407128746,False
cg02861504,-0.20541860598308392,0.08559345526508207,0.145506030624083,False
cg02861541,-1.2086180168648908,-0.12898097544009024,0.6687994961524906,False
cg02862467,-0.1765594514167493,-0.1715618087553227,0.174060630086036,False
cg02862886,0.23967118162868656,0.30379471250296053,0.2717329470658235,False
cg02867514,0.11572897258999512,-0.16564154969384745,0.1406852611419213,False
cg02869156,0.45907675863841235,-0.678928911469445,0.5690028350539287,False
cg02870147,0.06177936137447247,0.28907217442969607,0.17542576790208428,False
cg02882375,-0.136396195189799,0.37749719511446445,0.25694669515213175,False
cg02883161,0.34512593467827335,-0.20833001170880971,0.27672797319354153,False
cg02883621,0.11445825928644868,0.5042475619397818,0.30935291061311526,False
cg02894966,-0.7108690131958891,-0.11518468896932123,0.4130268510826052,False
cg02896872,-0.4652700051957096,-0.3445161205992842,0.40489306289749694,True
cg02898500,0.2595475085418429,-0.6817311129872491,0.470639310764546,False
cg02898977,0.3866080372675518,0.15726131891914819,0.27193467809335,False
cg02899346,0.4654714715900226,-0.14317038673164825,0.3043209291608354,False
cg02903589,0.1333855471754397,-0.12220218092648863,0.12779386405096416,False
cg02906939,-0.5791928698775729,0.0009215397843214333,0.29005720483094716,False
cg02909176,-0.5730689184492613,-0.036844120516011304,0.3049565194826363,False
cg02909929,-0.547924392686853,0.4028630909898517,0.47539374183835237,False
cg02915865,-1.0009832504312963,-0.5347398730176758,0.767861561724486,True
cg02918648,-0.6963199644859793,0.2908466587640893,0.4935833116250343,False
cg02919368,-0.8531634428119114,-0.40065237515230007,0.6269079089821057,True
cg02922913,-0.312348239835969,0.19111301062326222,0.2517306252296156,False
cg02925367,0.19693451901368692,0.19319918509676753,0.19506685205522722,False
cg02926397,-0.7005468887185043,0.26961641279054643,0.48508165075452536,False
cg02927821,-0.5014780057560638,-0.20213498763947005,0.3518064966977669,False
cg02931644,0.17710117816155105,0.46360444532320344,0.32035281174237723,False
cg02936347,-1.2852022028123706,-0.3427870246593872,0.8139946137358789,True
cg02936752,-0.30345695795687033,-0.6963719273107829,0.4999144426338266,True
cg02937751,-1.2934969579130415,-0.11811272481738971,0.7058048413652156,False
cg02947276,-0.2842768683448071,-0.010535940183262295,0.1474064042640347,False
cg02952918,-0.5844133529978399,-0.3666748571551095,0.4755441050764747,True
cg02957433,-0.7897204972487479,-0.1844989561191824,0.4871097266839652,False
cg02959939,0.22924303603494364,0.09836014622935006,0.16380159113214685,False
cg02960488,-2.458284974248408,-1.4422802319979446,1.9502826031231764,True
cg02963229,-0.3298531149296927,-0.5050651369330228,0.41745912593135776,True
cg02964172,-1.0488245760568815,-0.9308529895682319,0.9898387828125568,True
cg02965411,-1.003963356587409,-0.2257801865948114,0.6148717715911103,False
cg02966153,0.7611495932446606,0.304852730551717,0.5330011618981888,True
cg02966200,-0.4323127585155164,-0.2021756421823518,0.3172442003489341,False
cg02966841,-0.3255737462242077,0.6054784636403018,0.46552610493225477,False
cg02970551,0.22264070013713663,-0.5627028798124974,0.39267178997481705,False
cg02971920,-0.20488662681878095,-0.3894889288860215,0.29718777785240125,False
cg02972768,-0.016265350668907146,-0.4921817468530464,0.25422354876097675,False
cg02974085,-0.06386439602022777,-0.0632769789313069,0.06357068747576733,False
cg02975223,0.10769332008395756,0.3359784160772921,0.22183586808062483,False
cg02979203,-1.0621166663759414,-0.14669843894464246,0.6044075526602919,False
cg02981071,-0.15003870409877587,0.15114233094985244,0.15059051752431415,False
cg02991571,-0.005594910339790253,-0.4153100155224055,0.21045246293109787,False
cg02994066,-0.12050822530022104,0.20600746798526556,0.1632578466427433,False
cg02995877,0.1499926024509645,-0.812398217803752,0.4811954101273582,False
cg03000485,-0.6237957760310283,-0.6355243102026384,0.6296600431168333,True
cg03002526,-0.3884589519750902,-0.6981117242467084,0.5432853381108993,True
cg03002688,-0.19539743819761068,-0.10829928682518748,0.15184836251139908,False
cg03003217,-1.1616428944907717,-1.1907314883632465,1.176187191427009,True
cg03015498,-0.5908439036361577,-0.09189534243056223,0.34136962303335994,False
cg03016153,-0.33491874454463355,-0.23239971092085687,0.2836592277327452,False
cg03022926,-0.2434694644437054,-0.40501877283606597,0.32424411863988567,False
cg03025986,,-0.8354693355517772,,False
cg03031520,0.09578286986394541,-0.10435468304036646,0.10006877645215594,False
cg03032816,-0.20214312502053552,-0.6523709500220601,0.42725703752129784,False
cg03035213,0.8511748562444678,0.5895651064402327,0.7203699813423503,True
cg03043709,-0.09935292652395927,-0.39130929289456634,0.2453311097092628,False
cg03054387,-0.05344868377115652,-0.6031166892369704,0.32828268650406345,False
cg03070236,0.6820666518690607,0.49964630898743195,0.5908564804282463,True
cg03074214,-0.4227927322028893,-0.7321768679895442,0.5774848000962167,True
cg03074244,0.21485535940971498,0.0513021989388427,0.13307877917427885,False
cg03079771,-0.3241023943062644,-0.3146991791042731,0.3194007867052687,True
cg03101580,-0.6680271093877808,-0.2828562193997042,0.47544166439374247,False
cg03113800,-0.4491703880984829,-0.11320703341285916,0.28118871075567103,False
cg03114585,-0.2939432470335216,0.4684686018105573,0.38120592442203943,False
cg03114845,-0.6851531562878621,-0.3864952285452961,0.5358241924165791,True
cg03116030,0.3310480018388054,-0.23533862910536707,0.28319331547208626,False
cg03119829,-0.5542359946374407,-0.5802480247011182,0.5672420096692794,True
cg03123424,-0.041581928840659046,0.0746892356799318,0.05813558226029542,False
cg03132824,0.07084119903691885,-0.31119999690230526,0.19102059796961207,False
cg03142586,0.12398443492404296,0.4338239462840845,0.27890419060406374,False
cg03146219,0.06260336451276188,0.017520952425630263,0.04006215846919607,False
cg03148084,-0.1404737194851617,0.3139306083251695,0.22720216390516562,False
cg03149311,-0.46526609278930353,-0.005616697144749066,0.2354413949670263,False
cg03149970,0.08275019050399535,-0.366277834473912,0.22451401248895367,False
cg03151709,-0.6441875411963112,-0.26363807017533875,0.4539128056858249,False
cg03158310,-0.4696953464612517,0.4514152682034335,0.4605553073323426,False
cg03165378,-0.28918132639578475,-0.009731722535871465,0.1494565244658281,False
cg03171795,-0.750322894145181,-0.06472964759339644,0.4075262708692887,False
cg03172657,0.7345864838837546,-0.5162765911781937,0.6254315375309741,False
cg03172971,-0.3133749134334315,0.14032332532481295,0.22684911937912222,False
cg03184452,-0.17342967459172015,-0.09656180866319136,0.13499574162745576,False
cg03193847,-0.7051074996074963,-0.06751874822805942,0.38631312391777783,False
cg03202545,-0.6278008031587425,-0.8227412994252692,0.7252710512920059,True
cg03205046,-0.7619519232451805,0.002753273448956961,0.3823525983470687,False
cg03205238,-1.1470119658963318,-0.4063389455790898,0.7766754557377108,True
cg03218837,-1.020305412247262,-0.4998249432698566,0.7600651777585592,True
cg03219838,-0.27362233171701833,0.6701436357280449,0.4718829837225316,False
cg03219922,0.6982043372266561,-0.9810977829231046,0.8396510600748803,False
cg03228516,-0.7343457998836732,0.18068928910651988,0.4575175444950965,False
cg03234661,-0.3707134454865482,-0.49741541972474723,0.43406443260564775,True
cg03238075,-0.16661651597683025,-0.6066618401882816,0.38663917808255593,False
cg03238162,0.2751813781298103,0.14824217270784676,0.21171177541882852,False
cg03238899,0.1325985330057331,-0.20418801296975525,0.16839327298774417,False
cg03242905,-0.1458077693440801,0.24381813175991104,0.19481295055199557,False
cg03243362,0.26403498103386225,0.6323305448806079,0.4481827629572351,False
cg03248292,0.28777447625941643,-0.018530857163986857,0.15315266671170163,False
cg03260530,-0.40221726056864093,-0.1243326283637111,0.263274944466176,False
cg03261800,-0.2996669210061421,-0.26732298768878077,0.2834949543474614,False
cg03269757,-0.8062228973848867,0.060618124129457704,0.4334205107571722,False
cg03272195,-0.673036763846077,-0.3350856420759744,0.5040612029610257,True
cg03274669,-0.05211408797066612,-0.0377916616526974,0.04495287481168176,False
cg03285468,-0.25856916427969395,0.18769988859637887,0.2231345264380364,False
cg03290602,-0.6688682071072739,0.249928947311031,0.45939857720915245,False
cg03303585,0.17414233130293275,-0.09894730485390552,0.13654481807841912,False
cg03306486,0.4578308375186925,0.03021878263914919,0.24402481007892085,False
cg03310874,-0.4662805429688889,0.08856889224483092,0.2774247176068599,False
cg03313271,0.0011775644363406278,0.10360737489060264,0.05239246966347163,False
cg03314029,0.05341079975126665,0.05007570086448025,0.051743250307873453,False
cg03314100,-0.22487190396549836,-0.2320669416801421,0.22846942282282023,False
cg03315456,-0.3434438520691005,-0.21266398967100528,0.2780539208700529,False
cg03315940,-0.39860541323662463,-0.05508755511329423,0.22684648417495942,False
cg03324175,-0.20603662987943855,0.037238387230750215,0.12163750855509438,False
cg03325598,-0.3015694498959293,0.20603007649446525,0.25379976319519726,False
cg03328673,-0.7678468871369207,-0.5309756452015244,0.6494112661692226,True
cg03329572,-0.3820892378611165,-0.11559116559387264,0.24884020172749455,False
cg03329755,0.6208148660895604,-0.021127686383167914,0.3209712762363641,False
cg03333590,0.8950976501825074,0.0658708244359372,0.4804842373092223,False
cg03337482,-0.26689304274212156,0.2427553863955439,0.25482421456883275,False
cg03339668,-0.7738170803278674,-0.9928703993661411,0.8833437398470043,True
cg03339817,-0.44792515770059865,-0.5553802148882235,0.5016526862944111,True
cg03340036,-0.695771209790089,-0.5894440659622509,0.6426076378761699,True
cg03347632,-0.4125331311642704,-0.15883467255461858,0.2856839018594445,False
cg03347739,-0.8857624824792406,-0.7396975192509347,0.8127300008650877,True
cg03352153,-0.11074752265240288,0.176983432456096,0.14386547755424944,False
cg03355781,-0.8120359980568964,0.0906999748129102,0.4513679864349033,False
cg03356494,-0.9524611415784648,-0.28894011777550466,0.6207006296769848,False
cg03361789,-0.5345548510490468,0.4163198442658019,0.4754373476574243,False
cg03361973,-0.5750420293786004,-0.7107080316181514,0.6428750304983759,True
cg03364108,-0.1260539748969633,-0.4614020583496987,0.29372801662333103,False
cg03380342,-0.8086497538094923,-0.6141248419739899,0.711387297891741,True
cg03381604,-0.25353726113058994,-0.35167434280184573,0.30260580196621784,False
cg03382805,0.2876022101895352,0.11608888495208754,0.20184554757081136,False
cg03383006,-0.2950941861434277,-0.08055027464370376,0.18782223039356571,False
cg03388043,-0.1558309512919839,0.2803394194762319,0.21808518538410793,False
cg03396324,-0.5292759110842402,0.6252001863362167,0.5772380487102284,False
cg03396826,0.17407550365400382,-0.14183898329289296,0.1579572434734484,False
cg03405781,-0.029675805668889284,0.6940714055601022,0.3618736056144957,False
cg03406844,-1.006870167383908,-0.15897296127886026,0.5829215643313841,False
cg03413097,0.18148783335822727,-0.09789654875934475,0.139692191058786,False
cg03416601,-0.6676259514555203,-0.09425714276394188,0.3809415471097311,False
cg03421440,0.3909946558793258,0.48152937032313,0.4362620131012279,True
cg03422204,0.7920765600907623,-0.43885883981426105,0.6154676999525117,False
cg03423112,0.3250654333129219,0.27329518892506605,0.299180311118994,False
cg03427577,-0.5762881478860828,-0.7049435254600769,0.6406158366730799,True
cg03443360,0.32146745768817925,0.25625507282017834,0.28886126525417877,False
cg03445653,0.015287936786196733,-1.0857515430073248,0.5505197398967607,False
cg03464896,-0.6745008775055775,0.24649598838073902,0.4604984329431583,False
cg03466237,-0.9096976644049448,-0.39332395342304755,0.6515108089139962,True
cg03482221,-0.06725715418782514,-0.4180417589355047,0.24264945656166492,False
cg03483046,-0.6261692561426007,-0.17044921308301694,0.3983092346128088,False
cg03483654,0.4651083812508809,0.5614182353431818,0.5132633082970314,True
cg03487027,0.17343258045112442,-0.3100306212863663,0.24173160086874537,False
cg03488422,0.14761776891838188,0.1607508390987237,0.1541843040085528,False
cg03490200,-0.4488505851616942,-0.10251577187140098,0.27568317851654756,False
cg03498175,-1.0155761133790722,-0.5984070680166218,0.806991590697847,True
cg03498559,-1.184506200713396,-0.8342566076062495,1.0093814041598228,True
cg03508348,-0.5116577155552083,0.07585814246632862,0.29375792901076847,False
cg03517146,-1.6230032344830418,-0.63610280534135,1.129553019912196,True
cg03517252,-0.7566134938219733,-0.2589574538481456,0.5077854738350595,False
cg03526468,-1.2262009219503807,0.3927799171397915,0.809490419545086,False
cg03528118,-0.8972906080386763,-0.6577183643839934,0.7775044862113349,True
cg03529043,-1.5131909066816605,-0.21475903180076425,0.8639749692412123,False
cg03529598,-0.06326912921904473,-0.24951243089594427,0.15639078005749452,False
cg03531810,0.19120098799249727,0.4362597881774334,0.31373038808496534,False
cg03532253,-0.3479295675094556,0.06868359555753269,0.20830658153349413,False
cg03538296,-0.9191600562040578,-0.6007456432790412,0.7599528497415495,True
cg03541934,-0.19339051971847382,0.03510988593258219,0.114250202825528,False
cg03545575,-0.89139525786315,-0.24716142389073195,0.569278340876941,False
cg03547062,0.0069709771230139226,0.6353298709218346,0.3211504240224243,False
cg03549146,0.11195623173748938,-0.11821963518387524,0.1150879334606823,False
cg03550864,-0.628922472816176,-0.37834339303425546,0.5036329329252157,True
cg03560879,-0.6083419179270827,-0.9508977090883677,0.7796198135077252,True
cg03562788,-0.33223432428446315,0.04814082682418102,0.19018757555432209,False
cg03564204,-0.41606427256239825,-0.5651480678127274,0.4906061701875628,True
cg03568039,-0.5836008585932216,-0.06511460375847444,0.32435773117584804,False
cg03574364,-0.4622060293705515,-0.580010434216616,0.5211082317935838,True
cg03579551,0.12125492618722647,1.0321080041062425,0.5766814651467345,False
cg03581271,-0.19446586333499583,0.10873839525335272,0.15160212929417427,False
cg03586240,-0.5467747689605933,-0.312640271576327,0.42970752026846015,True
cg03600270,-1.179175390318087,-0.28693502650595176,0.7330552084120194,False
cg03605686,-0.6099462313605784,-0.33665468113598795,0.47330045624828315,True
cg03608515,-0.15182066649588874,-0.19882296787578738,0.17532181718583806,False
cg03610629,1.172235466485264,-0.2038871779777343,0.6880613222314992,False
cg03611307,-0.743553408605818,-0.39043852025917103,0.5669959644324944,True
cg03614381,-0.44810491649575385,-0.16083304730255693,0.3044689818991554,False
cg03616722,-0.48637679119467075,-0.13737774063875663,0.3118772659167137,False
cg03635073,0.013240116478853044,0.2151995099880244,0.11421981323343872,False
cg03637815,0.5184816126077197,0.16483569768465423,0.341658655146187,False
cg03638937,-0.8763283034597724,-0.12622453877683557,0.501276421118304,False
cg03639864,-0.680316189244578,-0.2737630635915913,0.4770396264180847,False
cg03641722,-0.00297828825814416,-0.10981001009301944,0.0563941491755818,False
cg03653399,-0.2666274991095664,-0.32420035255736407,0.29541392583346526,False
cg03653817,-0.795609645020874,-0.19316388228303685,0.4943867636519554,False
cg03654391,-0.0472699325112831,-0.1997368163809735,0.1235033744461283,False
cg03663120,-0.4140640568249522,-0.3281087960400343,0.37108642643249323,True
cg03667862,0.3960855327056315,0.36266222020885347,0.3793738764572425,True
cg03667968,0.8155224111394566,1.081573486777279,0.9485479489583678,True
cg03673016,,-0.7221040058683462,,False
cg03673624,-0.7842930304978052,-0.4019445360426266,0.5931187832702158,True
cg03680932,-0.39160871704664046,-0.3993705425409727,0.3954896297938066,True
cg03680996,-0.8828500373926021,-0.26681261401451095,0.5748313257035566,False
cg03681150,0.42192803366206405,0.027257903848780313,0.22459296875542217,False
cg03683497,-0.11000358977318785,-0.1754731554690458,0.14273837262111683,False
cg03684062,0.4823352055602165,-0.6572539624009469,0.5697945839805817,False
cg03693069,0.07129397209630095,-0.1770423020791623,0.12416813708773163,False
cg03706175,-0.7129953648847615,-0.3680088719899301,0.5405021184373457,True
cg03708221,0.23385627335707643,-0.041403689367545383,0.13762998136231092,False
cg03711944,-0.4086769917292333,-0.0491967994964624,0.22893689561284783,False
cg03717570,-0.7620587004347057,-0.8684276869393861,0.8152431936870459,True
cg03728296,0.4084100998375895,0.17858712078561115,0.29349861031160035,False
cg03729521,-0.5506908834071498,-0.38410120034074763,0.4673960418739487,True
cg03743861,-0.7944298216358149,-0.6853706847356431,0.739900253185729,True
cg03744893,-0.7393429220282266,0.2030249284879676,0.4711839252580971,False
cg03747003,-1.0593782448286353,-1.0963081916481132,1.0778432182383741,True
cg03760490,-0.2665613976896297,-0.2135630704075736,0.24006223404860166,False
cg03761891,-0.05367918823181515,0.12866432387619992,0.09117175605400754,False
cg03764051,-0.2720304512168155,0.8432870309435655,0.5576587410801905,False
cg03764259,0.4962273059060027,0.4371352411892671,0.4666812735476349,True
cg03766872,-0.7342056750193302,0.5239874980885814,0.6290965865539557,False
cg03775163,-0.6535241935666635,-0.032504629069247296,0.3430144113179554,False
cg03775632,0.31096271546596854,-0.118105120152267,0.21453391780911776,False
cg03775901,-0.4017700206720684,0.10967289762812574,0.2557214591500971,False
cg03776082,-0.8135425534896201,-0.208498966233591,0.5110207598616056,False
cg03776878,-0.496711171260972,-0.2650263728788595,0.38086877206991576,False
cg03793055,-0.268822259251736,-0.028664987825488996,0.14874362353861248,False
cg03798336,0.1285469207034254,-0.22358793727033666,0.17606742898688105,False
cg03799283,-0.0745132474573529,-0.32447186637752456,0.19949255691743872,False
cg03799835,-0.6051938445087467,0.4000902548647227,0.5026420496867348,False
cg03804136,0.11144308331992124,-0.05056451639074703,0.08100379985533414,False
cg03807298,0.33288998507093137,-0.35037476235732024,0.3416323737141258,False
cg03819515,-0.38542132084437863,-0.2029302013795479,0.29417576111196325,False
cg03831847,-0.04355601851021741,0.5875366621243895,0.31554634031730344,False
cg03833097,-0.633942601732925,-0.13783275866039535,0.3858876801966602,False
cg03834767,0.2439389788535564,0.010755523737055631,0.12734725129530602,False
cg03845435,-0.6254064360503118,-0.2514860294369106,0.43844623274361116,False
cg03850529,-0.04787103622055902,-0.20674080441715795,0.12730592031885848,False
cg03852659,-0.9049174854647463,-0.05953924260131386,0.48222836403303004,False
cg03855388,-0.6905401818226198,-0.4150650635967209,0.5528026227096703,True
cg03856401,0.23317385364071408,-0.21461498778966145,0.22389442071518778,False
cg03859306,-0.019036628235705903,-0.5196816285493526,0.2693591283925293,False
cg03860768,-0.6524154681173546,-0.41704929495556564,0.5347323815364602,True
cg03872623,-1.0081385945063097,-0.6867636243990399,0.8474511094526749,True
cg03887092,0.22677898226082766,0.10526759420805668,0.16602328823444218,False
cg03889542,0.18259314009845723,-0.36852779009444264,0.27556046509644994,False
cg03892356,0.44816544146808845,0.3791849403027443,0.4136751908854164,True
cg03907313,-0.07708262143245281,-0.5853474073195246,0.3312150143759887,False
cg03920544,-0.5001700574166078,-0.8131464740864189,0.6566582657515134,True
cg03922997,-0.6494877814347282,-0.6598324145467616,0.6546600979907449,True
cg03923561,0.37332673255453125,-0.39126933020588284,0.382298031380207,False
cg03930965,0.18322045675975,-0.003560603134911289,0.09339052994733064,False
cg03941531,-0.40163496294840434,0.06904096910881198,0.23533796602860815,False
cg03956353,0.07889275785133652,0.32833863582351824,0.2036156968374274,False
cg03960326,-1.257986570569942,-0.4964124964138228,0.8771995334918824,True
cg03962214,-0.41638590761275496,-1.0276601863533277,0.7220230469830413,True
cg03963853,-0.02606656313656157,0.0607889408692737,0.04342775200291764,False
cg03967329,-0.4976078003389035,-0.21551728330536093,0.3565625418221322,False
cg03968436,-0.7996003172292099,-0.06290022681574815,0.431250272022479,False
cg03968911,0.0806614878498273,0.1350796781897725,0.1078705830197999,False
cg03976326,-0.016211709020721672,-0.19177949138101852,0.10399560020087009,False
cg03976645,0.3392518772057248,-0.0792565111791814,0.2092541941924531,False
cg03980424,-0.6914284315193984,-0.4740411527736132,0.5827347921465058,True
cg03981727,-0.18129080514013715,-0.43290161709483,0.3070962111174836,False
cg03984502,-0.02522204760217127,-0.07977224083891975,0.05249714422054551,False
cg03987847,-0.24629223348690626,0.14053492380846247,0.19341357864768438,False
cg03991152,-0.7761643516213784,-0.4251586737827905,0.6006615127020845,True
cg03998066,-0.33358276159012223,-0.27767247723413363,0.3056276194121279,False
cg04003615,-0.5519756053063422,0.048299604806112464,0.30013760505622733,False
cg04004768,-0.213307369165127,-0.1923518369754657,0.20282960307029635,False
cg04006143,0.34132594017342255,-0.07411768263853921,0.2077218114059809,False
cg04011497,-1.1930937705179676,0.09428016528080273,0.6436869678993852,False
cg04012618,0.3273277253281289,0.7046082195298741,0.5159679724290015,True
cg04012857,0.24149521596058593,0.19485845116617184,0.21817683356337889,False
cg04013561,-0.2885696678904684,0.08193734538371529,0.18525350663709184,False
cg04016431,0.3254091608787445,0.2895948172448235,0.307501989061784,False
cg04022912,0.20873456867487492,0.07605317230944574,0.14239387049216032,False
cg04025970,-0.8843199518506649,-0.31891929127959867,0.6016196215651318,True
cg04029366,0.3512943502781542,-0.1951974427337272,0.27324589650594067,False
cg04042333,-0.01689975746786198,-0.3913957939502009,0.20414777570903145,False
cg04043957,-0.6731709269461167,0.08147411024840903,0.37732251859726285,False
cg04053163,-0.34378506372506784,0.08068752661402163,0.21223629516954473,False
cg04065304,-0.43582163063244356,0.09922278905265143,0.2675222098425475,False
cg04073296,-0.9499444258661083,-0.4592380193342273,0.7045912226001678,True
cg04074908,-0.3902044452682478,-0.23063605353429373,0.3104202494012708,False
cg04079883,-0.8521787790845892,-0.3803385647214179,0.6162586719030035,True
cg04085571,-0.18592255881904884,0.024453860755742837,0.10518820978739585,False
cg04088524,-0.1995309202587834,-0.9980023157730109,0.5987666180158971,False
cg04093349,-0.7201088754476808,-0.09166553989343947,0.40588720767056014,False
cg04105511,-0.07965086608960655,0.10186966170996886,0.0907602638997877,False
cg04107707,-0.5979918621590822,-0.6744692870155737,0.636230574587328,True
cg04111611,-0.4569510174951653,-0.5906971441549582,0.5238240808250618,True
cg04112742,-0.7818795075572377,-0.4068762722848308,0.5943778899210342,True
cg04115185,-0.05989885571600067,-0.29241710098077706,0.17615797834838887,False
cg04116354,-0.7899117329835452,-0.42230902705464773,0.6061103800190965,True
cg04120520,-0.45234950974785565,-0.0568078229452485,0.2545786663465521,False
cg04123310,-0.2789577889390378,0.08091751996653042,0.1799376544527841,False
cg04125586,-0.4319009725751379,-0.038592271802043776,0.23524662218859083,False
cg04127867,-1.2170010960666109,-0.6709220665781143,0.9439615813223625,True
cg04127903,0.25055301985623657,0.2188864703124806,0.23471974508435858,False
cg04127998,-1.0997491532623758,-0.2669717803479481,0.6833604668051619,False
cg04128884,0.05977516199771999,-0.45306160814090024,0.25641838506931014,False
cg04128967,0.13281516278482114,0.018232261495452453,0.0755237121401368,False
cg04141129,-0.049130636418080145,0.06667353468445125,0.0579020855512657,False
cg04143347,-1.327306201355306,-0.3379090550003618,0.832607628177834,True
cg04153882,0.264617207804691,0.06323305228734985,0.16392513004602044,False
cg04161137,0.009650766222108703,0.29779060602547947,0.15372068612379408,False
cg04161784,0.6255270271212323,-0.16875040935696922,0.39713871823910074,False
