"probeID","EID","CM","EC","FB","MP","SMC","weight"
"cg05939335",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg05940202",5885,0,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339
"cg05958352",6035,0,0,0,0,0.875,0.875
"cg05968233",84266,0,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935
"cg05968601",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg05969021",3399,0.0285714285714286,0,0,0.0285714285714286,0,0.0285714285714286
"cg05969378",92235,0,0.91,0.91,0.91,0.91,0.91
"cg05981862",10267,0,0.1115625,0.1115625,0.1115625,0.1115625,0.1115625
"cg05995528",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg06001166",6123,0,0.590874786393726,0.590874786393726,0.590874786393726,0.590874786393726,0.590874786393726
"cg06003429",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg06005876",10791,0.182380952380952,0,0,0.182380952380952,0.182380952380952,0.182380952380952
"cg06019170",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg06023349",10268,0.024,0,0.024,0.024,0.024,0.024
"cg06041595",51650,0,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712
"cg06041695",5552,0.695646541345311,0,0.695646541345311,0,0.695646541345311,0.695646541345311
"cg06043512",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg06045062",128,0,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064
"cg06049774",219348,0.251013713464698,0.251013713464698,0,0.251013713464698,0,0.251013713464698
"cg06051961",5507,0,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684
"cg06052255",5764,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
"cg06059360",4820,0.3275,0,0,0.3275,0.3275,0.3275
"cg06071824",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg06093039",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06103746",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg06103928",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg06107159",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg06124793",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg06125903",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg06147210",5764,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
"cg06160809",3488,0.5125,0.5125,0,0.5125,0,0.5125
"cg06161375",84676,0,0.736666666666667,0.736666666666667,0.736666666666667,0.736666666666667,0.736666666666667
"cg06164608",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg06179765",10457,0,0.91780441177638,0.91780441177638,0.91780441177638,0.91780441177638,0.91780441177638
"cg06183820",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg06186808",161247,0,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962
"cg06190406",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06205746",113622,0,0.835,0.835,0.835,0.835,0.835
"cg06207460",50808,0,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502
"cg06208111",9452,0.3,0,0.3,0.3,0.3,0.3
"cg06210630",477,0,0.44,0.44,0.44,0.44,0.44
"cg06211164",8692,0.878,0,0.878,0.878,0.878,0.878
"cg06213484",1465,0.801388888888889,0.801388888888889,0,0.801388888888889,0,0.801388888888889
"cg06232266",157310,0,0.735,0.735,0.735,0.735,0.735
"cg06233211",10252,0.0288888888888889,0,0,0.0288888888888889,0,0.0288888888888889
"cg06248480",3912,0.0095609256426193,0.0095609256426193,0,0.0095609256426193,0.0095609256426193,0.0095609256426193
"cg06260159",11034,0,0.0282210793016236,0,0.0282210793016236,0,0.0282210793016236
"cg06283368",4016,0,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925
"cg06284231",161198,0.781679856066168,0,0.781679856066168,0.781679856066168,0.781679856066168,0.781679856066168
"cg06284586",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg06288570",26471,0.771040438481278,0.771040438481278,0,0.771040438481278,0,0.771040438481278
"cg06306751",2157,0.0541176470588235,0,0.0541176470588235,0.0541176470588235,0.0541176470588235,0.0541176470588235
"cg06315607",7122,0.897009500576304,0,0.897009500576304,0.897009500576304,0.897009500576304,0.897009500576304
"cg06320277",2274,0,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698
"cg06325209",4921,0.867639607128062,0.867639607128062,0,0.867639607128062,0.867639607128062,0.867639607128062
"cg06340942",7122,0.897009500576304,0,0.897009500576304,0.897009500576304,0.897009500576304,0.897009500576304
"cg06363569",22931,0,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183
"cg06374204",92235,0,0.91,0.91,0.91,0.91,0.91
"cg06374807",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06377993",3075,0.717303573448525,0.717303573448525,0,0.717303573448525,0.717303573448525,0.717303573448525
"cg06378561",11167,0.460958636671629,0.460958636671629,0,0.460958636671629,0.460958636671629,0.460958636671629
"cg06385087",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg06390484",800,0.9,0.9,0,0.9,0,0.9
"cg06391762",10241,0,0.133627074335395,0.133627074335395,0.133627074335395,0.133627074335395,0.133627074335395
"cg06395232",397,0.94,0.94,0.94,0,0.94,0.94
"cg06407434",9215,0,0.0242857142857143,0.0242857142857143,0.0242857142857143,0.0242857142857143,0.0242857142857143
"cg06408522",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg06410849",6236,0,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077
"cg06410970",311,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462
"cg06414605",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg06416885",128,0,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064
"cg06420834",10398,0,0.165294117647059,0.165294117647059,0.165294117647059,0,0.165294117647059
"cg06422529",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg06426087",91807,0,0.70625,0.70625,0.70625,0.70625,0.70625
"cg06429887",161247,0,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962
"cg06437740",8803,0,0.0166513754246187,0.0166513754246187,0.0166513754246187,0.0166513754246187,0.0166513754246187
"cg06437840",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg06455375",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg06476337",4724,0,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292
"cg06484169",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg06485521",401265,0,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545
"cg06485787",710,0.75,0.75,0,0.75,0,0.75
"cg06492496",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg06503573",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg06516328",219348,0.251013713464698,0.251013713464698,0,0.251013713464698,0,0.251013713464698
"cg06518763",92162,0.626673482251634,0,0.626673482251634,0.626673482251634,0.626673482251634,0.626673482251634
"cg06524213",4921,0.867639607128062,0.867639607128062,0,0.867639607128062,0.867639607128062,0.867639607128062
"cg06526960",8991,0,0.875,0.875,0.875,0.875,0.875
"cg06532823",22931,0,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183
"cg06537708",5019,0,0.222727272727273,0.222727272727273,0.222727272727273,0.222727272727273,0.222727272727273
"cg06542559",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg06548416",127294,0,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427
"cg06550018",5159,0.302507045788869,0.302507045788869,0,0.302507045788869,0,0.302507045788869
"cg06550629",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06555281",401265,0,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545
"cg06571753",6678,0.0466331204150219,0,0,0.0466331204150219,0,0.0466331204150219
"cg06592026",113622,0,0.835,0.835,0.835,0.835,0.835
"cg06600287",55268,0,0.0339366723793389,0,0.0339366723793389,0.0339366723793389,0.0339366723793389
"cg06601891",4256,0.775582759918972,0,0,0.775582759918972,0.775582759918972,0.775582759918972
"cg06612791",4338,0,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534
"cg06614257",92162,0.626673482251634,0,0.626673482251634,0.626673482251634,0.626673482251634,0.626673482251634
"cg06616057",50486,0,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524
"cg06621784",6342,0,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867
"cg06629644",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06636463",1653,0,0.0727380466364186,0.0727380466364186,0.0727380466364186,0.0727380466364186,0.0727380466364186
"cg06637001",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06638451",11170,0.905214695513139,0,0.905214695513139,0.905214695513139,0.905214695513139,0.905214695513139
"cg06639320",2274,0,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698
"cg06644721",5764,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
"cg06648452",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg06649280",127294,0,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427
"cg06652112",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg06665622",10231,0,0.158,0.158,0.158,0.158,0.158
"cg06675705",25890,0.45,0.45,0,0.45,0.45,0.45
"cg06677010",4338,0,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534
"cg06679296",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg06692871",7534,0.488836927599688,0.488836927599688,0.488836927599688,0,0.488836927599688,0.488836927599688
"cg06701892",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06714088",92235,0,0.91,0.91,0.91,0.91,0.91
"cg06720017",3959,0,0.404755635476551,0.404755635476551,0.404755635476551,0.404755635476551,0.404755635476551
"cg06721473",8692,0.878,0,0.878,0.878,0.878,0.878
"cg06723057",26471,0.771040438481278,0.771040438481278,0,0.771040438481278,0,0.771040438481278
"cg06759255",92162,0.626673482251634,0,0.626673482251634,0.626673482251634,0.626673482251634,0.626673482251634
"cg06760144",8991,0,0.875,0.875,0.875,0.875,0.875
"cg06760305",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06772753",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06776824",7534,0.488836927599688,0.488836927599688,0.488836927599688,0,0.488836927599688,0.488836927599688
"cg06796869",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06798479",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg06800962",4071,0.78,0,0.78,0.78,0.78,0.78
"cg06806210",84033,0,0.464,0.464,0.464,0.464,0.464
"cg06817264",8722,0,0.88125,0,0.88125,0.88125,0.88125
"cg06820006",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06822952",3956,0.164863335581872,0.164863335581872,0,0.164863335581872,0,0.164863335581872
"cg06830148",6123,0,0.590874786393726,0.590874786393726,0.590874786393726,0.590874786393726,0.590874786393726
"cg06864391",113622,0,0.835,0.835,0.835,0.835,0.835
"cg06872500",6277,0.0236363636363636,0.0236363636363636,0,0,0.0236363636363636,0.0236363636363636
"cg06887949",51574,0,0.183636363636364,0.183636363636364,0.183636363636364,0.183636363636364,0.183636363636364
"cg06892006",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06892152",2739,0,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049
"cg06898923",22931,0,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183
"cg06899551",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg06907053",2274,0,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698
"cg06915053",715,0.0325,0.0325,0,0.0325,0.0325,0.0325
"cg06915773",5764,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
"cg06940127",5176,0.741997113633458,0.741997113633458,0,0.741997113633458,0.741997113633458,0.741997113633458
"cg06942450",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg06945625",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg06947839",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg06953304",4820,0.3275,0,0,0.3275,0.3275,0.3275
"cg06960881",5376,0.608660921436844,0.608660921436844,0,0.608660921436844,0.608660921436844,0.608660921436844
"cg06964816",306,0.534649018333058,0,0.534649018333058,0.534649018333058,0.534649018333058,0.534649018333058
"cg06968241",3122,0.203312958295465,0,0.203312958295465,0,0.203312958295465,0.203312958295465
"cg06974483",10252,0.0288888888888889,0,0,0.0288888888888889,0,0.0288888888888889
"cg07005767",137735,0,0.819475048974421,0.819475048974421,0.819475048974421,0.819475048974421,0.819475048974421
"cg07008701",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg07010633",201294,0,0.613186358071922,0.613186358071922,0.613186358071922,0.613186358071922,0.613186358071922
"cg07034850",3399,0.0285714285714286,0,0,0.0285714285714286,0,0.0285714285714286
"cg07067773",137735,0,0.819475048974421,0.819475048974421,0.819475048974421,0.819475048974421,0.819475048974421
"cg07071036",2217,0.471583241837932,0.471583241837932,0,0,0.471583241837932,0.471583241837932
"cg07071449",10267,0,0.1115625,0.1115625,0.1115625,0.1115625,0.1115625
"cg07075118",64129,0.163213837525018,0,0.163213837525018,0.163213837525018,0,0.163213837525018
"cg07086455",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg07090083",157310,0,0.735,0.735,0.735,0.735,0.735
"cg07092233",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg07097722",11142,0,0.108375899242747,0,0.108375899242747,0,0.108375899242747
"cg07116163",151230,0.039047619047619,0.039047619047619,0.039047619047619,0.039047619047619,0,0.039047619047619
"cg07123118",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg07124762",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg07125469",51020,0,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911
"cg07126559",6445,0,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339
"cg07127225",2217,0.471583241837932,0.471583241837932,0,0,0.471583241837932,0.471583241837932
"cg07127957",79933,0,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667
"cg07131093",5092,0,0.174530802254844,0.174530802254844,0.174530802254844,0.174530802254844,0.174530802254844
"cg07135446",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg07135629",358,0.557120275326885,0,0.557120275326885,0.557120275326885,0,0.557120275326885
"cg07148535",128,0,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064
"cg07165610",165904,0,0.885,0.885,0.885,0.885,0.885
"cg07177306",6445,0,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339
"cg07177379",477,0,0.44,0.44,0.44,0.44,0.44
"cg07181881",151230,0.039047619047619,0.039047619047619,0.039047619047619,0.039047619047619,0,0.039047619047619
"cg07190485",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg07198402",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07203024",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07213181",10267,0,0.1115625,0.1115625,0.1115625,0.1115625,0.1115625
"cg07219769",3956,0.164863335581872,0.164863335581872,0,0.164863335581872,0,0.164863335581872
"cg07249406",2739,0,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049
"cg07251136",2745,0,0.325510001725968,0.325510001725968,0.325510001725968,0.325510001725968,0.325510001725968
"cg07262244",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg07264238",146862,0,0.5725,0.5725,0.5725,0.5725,0.5725
"cg07271561",8692,0.878,0,0.878,0.878,0.878,0.878
"cg07285248",22808,0,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333
"cg07286123",22918,0.60154419233245,0,0.60154419233245,0,0.60154419233245,0.60154419233245
"cg07317017",4016,0,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925
"cg07318313",2022,0.742288624065208,0,0,0.742288624065208,0.742288624065208,0.742288624065208
"cg07326288",29103,0,0.963,0.963,0.963,0.963,0.963
"cg07352158",11167,0.460958636671629,0.460958636671629,0,0.460958636671629,0.460958636671629,0.460958636671629
"cg07352834",710,0.75,0.75,0,0.75,0,0.75
"cg07360028",2012,0.52,0.52,0,0.52,0.52,0.52
"cg07364780",10252,0.0288888888888889,0,0,0.0288888888888889,0,0.0288888888888889
"cg07365452",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg07380200",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg07382039",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07386190",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg07401745",4724,0,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292
"cg07405121",9351,0.0609090909090909,0,0.0609090909090909,0.0609090909090909,0.0609090909090909,0.0609090909090909
"cg07406888",401265,0,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545
"cg07434244",50486,0,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524
"cg07438421",5176,0.741997113633458,0.741997113633458,0,0.741997113633458,0.741997113633458,0.741997113633458
"cg07447431",22931,0,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183
"cg07460665",10241,0,0.133627074335395,0.133627074335395,0.133627074335395,0.133627074335395,0.133627074335395
"cg07464217",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg07483086",27249,0,0.0120157478128174,0.0120157478128174,0.0120157478128174,0.0120157478128174,0.0120157478128174
"cg07497190",2217,0.471583241837932,0.471583241837932,0,0,0.471583241837932,0.471583241837932
"cg07510314",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg07538372",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg07539983",6678,0.0466331204150219,0,0,0.0466331204150219,0,0.0466331204150219
"cg07541300",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg07544102",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg07566050",8682,0,0.865062165438821,0.865062165438821,0.865062165438821,0.865062165438821,0.865062165438821
"cg07580620",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg07586863",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg07600278",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07604117",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg07620838",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg07625383",800,0.9,0.9,0,0.9,0,0.9
"cg07631828",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg07635485",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg07637599",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg07640747",5507,0,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684
"cg07648215",91807,0,0.70625,0.70625,0.70625,0.70625,0.70625
"cg07654843",84700,0,0.72684211163612,0.72684211163612,0.72684211163612,0.72684211163612,0.72684211163612
"cg07660663",5885,0,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339
"cg07662676",1891,0,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941
"cg07670266",9351,0.0609090909090909,0,0.0609090909090909,0.0609090909090909,0.0609090909090909,0.0609090909090909
"cg07671858",79933,0,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667
"cg07680533",8991,0,0.875,0.875,0.875,0.875,0.875
"cg07708516",8076,0.86,0.86,0,0.86,0.86,0.86
"cg07710335",5376,0.608660921436844,0.608660921436844,0,0.608660921436844,0.608660921436844,0.608660921436844
"cg07728793",10267,0,0.1115625,0.1115625,0.1115625,0.1115625,0.1115625
"cg07735777",51650,0,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712
"cg07736927",51142,0,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745
"cg07747635",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg07774765",153579,0.845,0,0.845,0.845,0.845,0.845
"cg07780114",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg07798694",27309,0,0.030395304298774,0.030395304298774,0.030395304298774,0.030395304298774,0.030395304298774
"cg07804773",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg07826255",6442,0,0.867525890228631,0.867525890228631,0.867525890228631,0.867525890228631,0.867525890228631
"cg07830794",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07839313",684,0.47955696369916,0,0.47955696369916,0,0.47955696369916,0.47955696369916
"cg07841877",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg07846755",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg07859880",1891,0,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941
"cg07872868",57159,0,0.71,0.71,0.71,0.71,0.71
"cg07878191",800,0.9,0.9,0,0.9,0,0.9
"cg07886398",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg07887168",6345,0,0.740467966124173,0.740467966124173,0.740467966124173,0.740467966124173,0.740467966124173
"cg07890797",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg07908229",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg07910680",115701,0,0.636347310744189,0.636347310744189,0.636347310744189,0.636347310744189,0.636347310744189
"cg07916011",8991,0,0.875,0.875,0.875,0.875,0.875
"cg07922933",84033,0,0.464,0.464,0.464,0.464,0.464
"cg07952182",4921,0.867639607128062,0.867639607128062,0,0.867639607128062,0.867639607128062,0.867639607128062
"cg07956751",168537,0.750433101951523,0,0.750433101951523,0,0.750433101951523,0.750433101951523
"cg07960762",54873,0,0.5275,0.5275,0.5275,0.5275,0.5275
"cg07965986",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg07981588",7534,0.488836927599688,0.488836927599688,0.488836927599688,0,0.488836927599688,0.488836927599688
"cg08002791",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg08003102",8404,0.58,0,0,0.58,0,0.58
"cg08010331",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg08012045",2,0.913572016554815,0,0.913572016554815,0.913572016554815,0,0.913572016554815
"cg08028035",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg08029189",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg08036172",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg08036899",3429,0.579216645364707,0,0,0.579216645364707,0.579216645364707,0.579216645364707
"cg08037327",168537,0.750433101951523,0,0.750433101951523,0,0.750433101951523,0.750433101951523
"cg08059845",2217,0.471583241837932,0.471583241837932,0,0,0.471583241837932,0.471583241837932
"cg08074555",9351,0.0609090909090909,0,0.0609090909090909,0.0609090909090909,0.0609090909090909,0.0609090909090909
"cg08089153",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg08091707",1675,0.596842192132103,0.596842192132103,0,0.596842192132103,0.596842192132103,0.596842192132103
"cg08104845",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg08106792",6277,0.0236363636363636,0.0236363636363636,0,0,0.0236363636363636,0.0236363636363636
"cg08112879",113622,0,0.835,0.835,0.835,0.835,0.835
"cg08122234",6035,0,0,0,0,0.875,0.875
"cg08124030",4071,0.78,0,0.78,0.78,0.78,0.78
"cg08133476",113622,0,0.835,0.835,0.835,0.835,0.835
"cg08139247",161198,0.781679856066168,0,0.781679856066168,0.781679856066168,0.781679856066168,0.781679856066168
"cg08144586",8743,0.167039519573651,0,0,0.167039519573651,0.167039519573651,0.167039519573651
"cg08148801",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg08151731",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg08155050",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg08158160",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg08158408",50486,0,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524
"cg08162205",4154,0,0.6025,0.6025,0.6025,0.6025,0.6025
"cg08164326",1675,0.596842192132103,0.596842192132103,0,0.596842192132103,0.596842192132103,0.596842192132103
"cg08170141",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg08173110",8692,0.878,0,0.878,0.878,0.878,0.878
"cg08185241",50486,0,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524
"cg08204162",157310,0,0.735,0.735,0.735,0.735,0.735
"cg08210474",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg08224159",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg08228995",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg08234664",3913,0,0.935,0.935,0.935,0.935,0.935
"cg08235413",5320,0.93,0.93,0,0.93,0,0.93
"cg08239282",2274,0,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698
"cg08240652",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg08245249",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
