"probeID","EID","Basal","Fib","Gland","Macro","NeuIm","NeuMa","Peri","Plasma","Tcell","weight"
"cg04903089","3109","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.0","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641"
"cg04916200","55188","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.0","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421"
"cg04916980","5092","nan","nan","0.0","nan","nan","0.0","nan","nan","nan","0.0"
"cg04917472","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762"
"cg04922029","2532","0.5825","0.5825","0.5825","0.5825","0.5825","0.5825","0.0","0.5825","0.5825","0.5825"
"cg04925129","25937","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367"
"cg04927360","54935","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg04929355","3606","0.698","0.698","0.698","0.0","0.698","0.698","0.698","0.698","0.698","0.698"
"cg04947052","55679","0.9529290067816292","0.9529290067816292","0.9529290067816292","0.9529290067816292","0.9529290067816292","0.9529290067816292","0.0","0.9529290067816292","0.9529290067816292","0.9529290067816292"
"cg04955791","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg04957146","5048","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg04958227","9590","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644"
"cg04959480","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg04964944","58494","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0","0.0311111111111111","0.0311111111111111","0.0311111111111111"
"cg04965141","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg04968900","53826","0.77","0.77","0.77","0.77","0.0","0.0","0.77","0.77","0.77","0.77"
"cg04982401","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg04992588","11170","0.0","0.9052146955131396","0.0","0.9052146955131396","0.9052146955131396","0.9052146955131396","0.9052146955131396","0.9052146955131396","0.9052146955131396","0.9052146955131396"
"cg05013661","10410","0.0","0.0","0.0","0.0","nan","nan","0.0","nan","nan","0.0"
"cg05034446","3664","0.0","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187","0.0434161494238187"
"cg05047465","22931","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05050042","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg05050341","2022","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.0","0.742288624065208","0.742288624065208","0.742288624065208"
"cg05054438","217","0.0","0.2563636363636364","0.0","0.0","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364"
"cg05057720","161198","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.0","0.7816798560661681","0.7816798560661681","0.7816798560661681"
"cg05062413","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg05062446","127018","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05065507","4070","0.0","0.292661897490563","0.0","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563"
"cg05067973","57761","0.404","0.404","0.404","0.404","0.0","0.404","0.404","0.404","0.404","0.404"
"cg05075473","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05081223","55766","nan","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg05087948","8722","0.88125","0.88125","0.0","0.88125","0.88125","0.0","0.88125","0.88125","0.88125","0.88125"
"cg05091653","6672","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.0","0.7318054695536431","0.7318054695536431","0.7318054695536431"
"cg05100067","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05100916","3475","0.0","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992"
"cg05118960","8692","0.878","0.878","0.878","0.878","0.878","0.878","0.0","0.878","0.878","0.878"
"cg05127036","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05128498","1292","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg05129094","3831","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05134727","220965","0.01","0.01","0.01","0.01","0.01","0.01","0.0","0.01","0.01","0.01"
"cg05136452","7108","0.095","0.095","0.0","0.095","0.095","0.095","0.095","0.095","0.095","0.095"
"cg05153345","6035","0.875","0.875","0.0","0.875","0.875","0.875","0.0","0.875","0.875","0.875"
"cg05164052","8692","0.878","0.878","0.878","0.878","0.878","0.878","0.0","0.878","0.878","0.878"
"cg05164933","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg05171336","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81","0.81"
"cg05172197","161198","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.0","0.7816798560661681","0.7816798560661681","0.7816798560661681"
"cg05179921","969","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225"
"cg05180887","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05181282","5048","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg05194102","9351","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0","0.0609090909090909","0.0609090909090909","0.0609090909090909"
"cg05194864","397","0.94","0.94","0.94","0.0","0.94","0.94","0.0","0.94","0.0","0.94"
"cg05200254","28985","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg05200628","962","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.7775000000000001","0.0","0.7775000000000001"
"cg05201956","51028","nan","nan","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg05202822","3385","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.0","0.6379999999999999","0.6379999999999999"
"cg05205664","7351","0.026547619047619","0.026547619047619","0.026547619047619","0.026547619047619","0.0","0.0","0.026547619047619","0.026547619047619","0.026547619047619","0.026547619047619"
"cg05209483","968","0.44","0.44","0.44","0.0","0.44","0.44","0.44","0.44","0.44","0.44"
"cg05212138","22918","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg05212570","217","0.0","0.2563636363636364","0.0","0.0","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364"
"cg05214708","8609","0.268","0.268","0.268","0.268","0.0","0.268","0.268","0.268","0.268","0.268"
"cg05214748","29108","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg05221455","283229","0.905","0.905","0.0","0.905","0.905","0.905","0.905","0.905","0.905","0.905"
"cg05223946","109","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.0","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667"
"cg05226008","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg05233622","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg05241277","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg05246081","2995","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732"
"cg05251269","9351","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0609090909090909","0.0","0.0609090909090909","0.0609090909090909","0.0609090909090909"
"cg05254221","220965","0.01","0.01","0.01","0.01","0.01","0.01","0.0","0.01","0.01","0.01"
"cg05258481","27303","0.47","0.47","0.47","0.47","0.47","0.47","0.0","0.47","0.47","0.47"
"cg05259872","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667"
"cg05270696","968","0.44","0.44","0.44","0.0","0.44","0.44","0.44","0.44","0.44","0.44"
"cg05284873","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg05293299","27303","0.47","0.47","0.47","0.47","0.47","0.47","0.0","0.47","0.47","0.47"
"cg05297739","873","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg05302100","1277","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg05308979","714","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.0","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.8866666666666667","0.8866666666666667"
"cg05309760","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg05313794","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05317396","10267","0.1115625","0.1115625","0.0","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625"
"cg05321721","3831","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05323251","3385","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.6379999999999999","0.0","0.6379999999999999","0.6379999999999999"
"cg05327447","53826","0.77","0.77","0.77","0.77","0.0","0.0","0.77","0.77","0.77","0.77"
"cg05329888","1890","0.0683870967741935","0.0683870967741935","0.0683870967741935","0.0","0.0683870967741935","0.0683870967741935","0.0","0.0","0.0683870967741935","0.0683870967741935"
"cg05333569","51650","0.0","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05335577","3561","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.0","0.6111481469387491","0.6111481469387491"
"cg05339305","11007","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg05341252","3119","0.0662039276132412","0.0662039276132412","0.0662039276132412","0.0","0.0662039276132412","0.0662039276132412","0.0","0.0662039276132412","0.0662039276132412","0.0662039276132412"
"cg05346878","4070","0.0","0.292661897490563","0.0","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563","0.292661897490563"
"cg05360958","4256","0.7755827599189722","0.0","0.7755827599189722","0.7755827599189722","0.7755827599189722","0.7755827599189722","0.0","0.7755827599189722","0.7755827599189722","0.7755827599189722"
"cg05361373","29108","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg05366160","3113","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg05374783","1535","nan","nan","0.0","0.0","nan","nan","nan","0.0","0.0","0.0"
"cg05383670","7108","0.095","0.095","0.0","0.095","0.095","0.095","0.095","0.095","0.095","0.095"
"cg05389467","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg05390144","2001","0.7186605695589124","0.7186605695589124","0.0","0.7186605695589124","0.7186605695589124","0.7186605695589124","0.7186605695589124","0.7186605695589124","0.7186605695589124","0.7186605695589124"
"cg05392169","10439","0.2583333333333333","0.2583333333333333","0.2583333333333333","0.2583333333333333","0.2583333333333333","0.0","0.2583333333333333","0.2583333333333333","0.2583333333333333","0.2583333333333333"
"cg05394244","7803","0.0","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg05396212","3880","0.0","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571","0.2021428571428571"
"cg05430705","952","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.0","0.22","0.22"
"cg05460329","7122","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg05460949","127018","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05477457","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667"
"cg05485437","3488","0.0","0.0","0.5125","0.5125","0.5125","0.5125","0.5125","0.5125","0.5125","0.5125"
"cg05487589","64641","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.0","0.0","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364"
"cg05498539","6623","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.6133333333333333","0.0","0.6133333333333333","0.6133333333333333","0.6133333333333333"
"cg05498726","7122","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg05500783","3122","0.203312958295465","0.203312958295465","0.203312958295465","0.0","0.203312958295465","0.203312958295465","0.0","0.203312958295465","0.203312958295465","0.203312958295465"
"cg05501817","22800","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg05504541","58494","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0","0.0311111111111111","0.0311111111111111","0.0311111111111111"
"cg05510519","55188","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.0","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421"
"cg05524038","1436","0.702","0.702","0.702","0.0","0.702","0.702","0.702","0.702","0.702","0.702"
"cg05525021","7351","0.026547619047619","0.026547619047619","0.026547619047619","0.026547619047619","0.0","0.0","0.026547619047619","0.026547619047619","0.026547619047619","0.026547619047619"
"cg05525374","3109","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.0","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641"
"cg05527996","4005","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.0","0.7821591210416399","0.7821591210416399","0.7821591210416399"
"cg05531055","10043","nan","nan","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg05534636","29952","0.0769565217391304","0.0769565217391304","0.0","0.0769565217391304","0.0769565217391304","0.0","0.0769565217391304","0.0","0.0769565217391304","0.0769565217391304"
"cg05534807","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg05547853","4245","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg05554039","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg05558399","837","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.0","0.9325","0.9325","0.9325"
"cg05567628","55742","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg05568274","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg05569161","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg05576845","5521","0.485","0.485","0.485","0.485","0.0","0.0","0.485","0.485","0.485","0.485"
"cg05577020","5048","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg05577278","5885","nan","nan","nan","nan","0.0","0.0","0.0","nan","nan","0.0"
"cg05585176","1066","0.0","0.48","0.0","0.48","0.48","0.48","0.48","0.48","0.48","0.48"
"cg05586457","2995","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732"
"cg05590294","969","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225"
"cg05590982","26471","0.7710404384812783","0.0","0.0","0.7710404384812783","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.7710404384812783","0.7710404384812783"
"cg05592114","715","0.0325","0.0","0.0325","0.0325","0.0325","0.0325","0.0325","0.0325","0.0325","0.0325"
"cg05597504","168537","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.7504331019515231","0.0","0.7504331019515231","0.7504331019515231","0.7504331019515231"
"cg05601623","5092","nan","nan","0.0","nan","nan","0.0","nan","nan","nan","0.0"
"cg05607401","9535","0.8350633117130937","0.8350633117130937","0.8350633117130937","0.0","0.8350633117130937","0.8350633117130937","0.0","0.0","0.0","0.8350633117130937"
"cg05611801","22827","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05613364","83483","0.67","0.67","0.67","0.67","0.67","0.67","0.0","0.67","0.67","0.67"
"cg05618647","837","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.0","0.9325","0.9325","0.9325"
"cg05624196","347","0.815","0.0","0.815","0.815","0.815","0.815","0.815","0.815","0.815","0.815"
"cg05628549","112464","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0","0.0271428571428571","0.0271428571428571","0.0271428571428571"
"cg05629606","1292","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg05639258","7108","0.095","0.095","0.0","0.095","0.095","0.095","0.095","0.095","0.095","0.095"
"cg05644151","9678","0.02625","0.02625","0.02625","0.02625","0.0","0.0","0.0","0.02625","0.02625","0.02625"
"cg05647733","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg05653018","1999","0.0","0.8700000000000001","0.0","0.8700000000000001","0.8700000000000001","0.8700000000000001","0.8700000000000001","0.8700000000000001","0.8700000000000001","0.8700000000000001"
"cg05654096","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg05656830","23412","0.0263157894736842","0.0263157894736842","0.0263157894736842","0.0263157894736842","0.0","0.0263157894736842","0.0263157894736842","0.0","0.0263157894736842","0.0263157894736842"
"cg05659314","57402","0.0","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534"
"cg05659526","2207","0.895074651733345","0.895074651733345","0.895074651733345","0.0","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345"
"cg05666458","51286","0.1077941499886299","0.1077941499886299","0.1077941499886299","0.1077941499886299","0.1077941499886299","0.0","0.1077941499886299","0.1077941499886299","0.1077941499886299","0.1077941499886299"
"cg05677402","9246","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05677694","3115","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg05686194","4731","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05687149","3606","0.698","0.698","0.698","0.0","0.698","0.698","0.698","0.698","0.698","0.698"
"cg05687834","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg05689600","501","0.0","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.29"
"cg05708385","9071","0.0","0.8867467325192546","0.0","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546"
"cg05709657","9071","0.0","0.8867467325192546","0.0","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546"
"cg05724777","3119","0.0662039276132412","0.0662039276132412","0.0662039276132412","0.0","0.0662039276132412","0.0662039276132412","0.0","0.0662039276132412","0.0662039276132412","0.0662039276132412"
"cg05727648","53947","0.1783333333333333","0.1783333333333333","0.1783333333333333","0.1783333333333333","0.0","0.1783333333333333","0.1783333333333333","0.1783333333333333","0.1783333333333333","0.1783333333333333"
"cg05728519","140461","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg05729200","731220","0.2005","0.2005","0.2005","0.2005","0.2005","0.0","0.2005","0.2005","0.2005","0.2005"
"cg05744675","1535","nan","nan","0.0","0.0","nan","nan","nan","0.0","0.0","0.0"
"cg05748163","64641","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.0","0.0","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364"
"cg05748937","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg05750323","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg05751055","3113","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg05764270","25987","0.0","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"cg05772218","3682","0.9175","0.9175","0.9175","0.9175","0.0","0.0","0.9175","0.9175","0.9175","0.9175"
"cg05773164","6857","0.02","0.02","0.02","0.02","0.0","0.0","0.02","0.02","0.02","0.02"
"cg05773207","2596","0.1475","0.1475","0.1475","0.1475","0.0","0.0","0.1475","0.1475","0.1475","0.1475"
"cg05774801","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg05776704","25937","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367"
"cg05782751","28985","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg05786278","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg05798641","3115","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg05802532","222194","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05812950","1465","0.8013888888888889","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg05820491","10398","0.1652941176470588","0.0","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588"
"cg05822335","2327","0.0","0.675","0.675","0.675","0.675","0.675","0.675","0.675","0.675","0.675"
"cg05826214","9590","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644","0.6576617356201644"
"cg05829548","9071","0.0","0.8867467325192546","0.0","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546","0.8867467325192546"
"cg05835265","3109","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.0","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641","0.5608799982664641"
"cg05838308","7045","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg05859099","22827","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05861291","8609","0.268","0.268","0.268","0.268","0.0","0.268","0.268","0.268","0.268","0.268"
"cg05872506","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg05874561","6423","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02"
"cg05876094","27101","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg05876232","6672","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.7318054695536431","0.0","0.7318054695536431","0.7318054695536431","0.7318054695536431"
"cg05878786","8436","0.7475","0.7475","0.7475","0.7475","0.7475","0.7475","0.0","0.7475","0.7475","0.7475"
"cg05885720","2012","0.52","0.52","0.52","0.52","0.52","0.52","0.0","0.52","0.52","0.52"
"cg05897163","84152","0.0771428571428571","0.0771428571428571","0.0","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571"
